,Frequency(prediction),Angle_of_Attack,Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
69,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
70,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
71,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
72,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
73,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
74,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
75,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
76,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
77,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
78,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
79,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
80,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
81,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
82,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
83,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
84,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
85,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
86,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
87,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
88,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
89,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
90,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
91,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
92,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
93,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
94,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
95,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
96,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
97,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
98,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
99,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
100,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
101,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
102,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
103,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
104,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
105,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
106,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
107,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
108,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
109,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
110,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
111,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
112,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
113,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
114,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
115,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
116,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
117,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
118,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
119,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
120,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
121,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
122,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
123,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
124,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
125,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
126,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
127,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
128,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
129,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
130,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
131,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
132,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
133,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
134,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
135,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
136,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
137,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
138,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
139,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
140,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
141,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
142,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
143,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
144,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
145,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
146,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
147,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
148,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
149,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
150,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
151,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
152,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
153,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
154,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
155,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
156,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
157,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
158,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
159,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
160,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
161,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
162,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
163,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
164,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
165,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
166,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
167,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
168,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
169,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
170,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
171,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
172,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
173,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
174,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
175,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
176,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
177,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
178,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
179,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
180,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
181,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
182,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
183,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
184,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
185,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
186,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
187,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
188,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
189,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
190,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
191,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
192,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
193,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
194,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
195,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
196,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
197,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
198,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
199,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
200,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
201,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
202,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
203,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
204,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
205,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
206,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
207,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
208,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
209,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
210,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
211,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
212,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
213,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
214,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
215,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
216,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
217,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
218,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
219,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
220,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
221,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
222,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
223,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
224,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
225,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
226,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
227,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
228,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
229,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
230,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
231,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
232,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
233,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
234,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
235,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
236,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
237,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
238,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
239,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
240,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
241,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
242,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
243,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
244,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
245,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
246,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
247,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
248,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
249,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
250,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
251,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
252,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
253,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
254,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
255,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
256,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
257,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
258,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
259,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
260,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
261,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
262,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
263,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
264,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
265,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
266,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
267,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
268,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
269,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
270,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
271,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
272,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
273,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
274,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
275,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
276,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
277,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
278,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
279,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
280,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
281,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
282,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
283,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
284,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
285,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
286,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
287,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
288,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
289,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
290,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
291,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
292,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
293,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
294,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
295,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
296,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
297,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
298,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
299,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
300,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
301,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
302,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
303,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
304,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
305,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
306,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
307,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
308,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
309,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
310,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
311,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
312,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
313,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
314,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
315,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
316,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
317,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
318,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
319,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
320,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
321,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
322,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
323,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
324,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
325,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
326,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
327,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
328,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
329,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
330,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
331,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
332,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
333,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
334,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
335,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
336,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
337,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
338,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
339,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
340,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
341,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
342,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
343,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
344,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
345,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
346,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
347,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
348,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
349,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
350,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
351,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
352,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
353,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
354,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
355,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
356,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
357,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
358,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
359,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
360,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
361,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
362,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
363,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
364,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
365,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
366,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
367,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
368,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
369,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
370,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
371,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
372,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
373,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
374,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
375,1435.0412873531616,9.5,0.02540000000000002,71.3,0.004206539999999999
