,Frequency,Angle_of_Attack(prediction),Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
35,200.0,7.8663961356474585,0.1016,71.3,0.0103088
36,2500.0,0.0,0.0508,39.6,0.0007918219999999993
37,500.0,6.870265328471048,0.2286,71.3,0.0051942
38,4000.0,11.781812356769517,0.02540000000000002,39.6,0.0172206
39,2500.0,19.435106192893876,0.1016,31.7,0.0418756
40,2500.0,3.10273698865905,0.2286,71.3,0.00400603
41,5000.0,3.8070181407398493,0.02540000000000002,55.5,0.0008732180000000003
42,999.9999999999998,14.200370893445662,0.1524,71.3,0.019300099999999997
43,200.0,18.909152736812093,0.0508,31.7,0.028985300000000002
44,315.0,2.1111776236614617,0.3048,39.6,0.00579636
45,4000.0,6.364850740236016,0.02540000000000002,55.5,0.0008732180000000003
46,999.9999999999998,13.704997478865621,0.0508,55.5,0.0271925
47,5000.0,14.646596784267558,0.0508,55.5,0.0271925
48,10000.0,1.139458567074593,0.1016,71.3,0.0012107200000000002
49,3150.0,9.585236455978258,0.02540000000000002,71.3,0.0008486329999999997
50,2500.0,0.0,0.1016,31.7,0.0015009199999999993
51,8000.0,2.0044624613639543,0.3048,71.3,0.00336729
52,8000.0,1.7253585398961953,0.02540000000000002,39.6,0.0009074749999999996
53,200.0,10.751529645918009,0.1524,31.7,0.025278500000000002
54,999.9999999999998,8.361710359846185,0.3048,71.3,0.00336729
55,4000.0,11.410615222340933,0.02540000000000002,31.7,0.017663099999999998
56,3150.0,0.0,0.2286,31.7,0.0027238
57,800.0,5.744880957854975,0.1524,39.6,0.002948039999999999
58,250.0,0.488834423910534,0.3048,31.7,0.0033126600000000003
59,5000.0,3.108182899319125,0.2286,71.3,0.00400603
60,2000.0,0.0,0.3048,71.3,0.00336729
61,4000.0,2.2771523211112097,0.0508,55.5,0.0007619299999999992
62,630.0,1.4378093761570137,0.1524,31.7,0.00525474
63,2000.0,11.056367047416277,0.0508,71.3,0.00529514
64,5000.0,0.9677464705837009,0.2286,31.7,0.003723709999999999
65,2000.0,13.6050061796949,0.02540000000000002,31.7,0.017663099999999998
66,6300.0,9.793310280221277,0.02540000000000002,71.3,0.004206539999999999
67,2000.0,22.2,0.0508,71.3,0.034118300000000004
68,630.0,6.442513401125293,0.1524,39.6,0.0019328699999999997
69,999.9999999999998,0.975992077807426,0.2286,39.6,0.00253511
70,800.0,1.1168155544652612,0.1524,31.7,0.00209405
71,1600.0,8.062585082560261,0.0508,31.7,0.0008121640000000006
72,630.0,3.1973794445229657,0.2286,39.6,0.00346574
73,4000.0,14.51777380511503,0.0508,31.7,0.028985300000000002
74,1600.0,9.548752307263783,0.0508,39.6,0.0007918219999999993
75,4000.0,9.816446594966873,0.02540000000000002,71.3,0.012180799999999999
76,250.0,6.031505724988631,0.2286,39.6,0.0123481
77,1600.0,1.9496744000687043,0.1016,39.6,0.0024513799999999995
78,3150.0,5.712453860850769,0.02540000000000002,39.6,0.00042846399999999993
79,8000.0,0.0,0.02540000000000002,39.6,0.00042846399999999993
80,800.0,16.457571223661652,0.0508,31.7,0.028985300000000002
81,5000.0,16.637780914301448,0.02540000000000002,31.7,0.017663099999999998
82,200.0,0.0,0.3048,39.6,0.003101380000000001
83,2500.0,14.836411381357708,0.02540000000000002,55.5,0.016570599999999998
84,6300.0,10.243416935667561,0.02540000000000002,31.7,0.0046137700000000005
85,999.9999999999998,11.485389563923649,0.1016,39.6,0.0528487
86,10000.0,22.2,0.3048,31.7,0.0033126600000000003
87,999.9999999999998,6.131093184647189,0.02540000000000002,39.6,0.00449821
88,6300.0,5.335640037901692,0.2286,71.3,0.010440399999999999
89,8000.0,3.1710916914091523,0.1016,55.5,0.0022109999999999994
90,5000.0,2.5995038177361227,0.3048,55.5,0.00452492
91,315.0,21.177492257293977,0.02540000000000002,55.5,0.016570599999999998
92,400.0,19.44521272426141,0.0508,31.7,0.028985300000000002
93,1250.0,11.689041150546014,0.1016,71.3,0.0103088
94,6300.0,2.115999728056792,0.3048,55.5,0.00452492
95,6300.0,4.5162839751004675,0.1524,55.5,0.00433288
96,12500.0,0.0,0.1524,55.5,0.0017266799999999995
97,5000.0,17.390577393620223,0.0508,39.6,0.0282593
98,1250.0,3.132125802513478,0.1016,39.6,0.0014633200000000006
99,5000.0,0.0,0.1524,55.5,0.0017266799999999995
100,2000.0,0.0,0.1524,39.6,0.0019328699999999997
101,5000.0,22.2,0.1016,31.7,0.0418756
102,630.0,7.857227163095673,0.1016,71.3,0.033779199999999995
103,1600.0,9.470110162606762,0.1524,39.6,0.0233328
104,630.0,18.346954880044244,0.0508,71.3,0.034118300000000004
105,315.0,9.755316984993533,0.1016,39.6,0.04082680000000001
106,6300.0,0.0494051525081014,0.3048,39.6,0.003101380000000001
107,2500.0,0.7456457959657836,0.3048,31.7,0.0033126600000000003
108,500.0,5.3791769191583185,0.1016,31.7,0.00592927
109,315.0,22.2,0.02540000000000002,71.3,0.0214178
110,4000.0,1.0279630831286894,0.3048,55.5,0.0028308099999999996
111,2000.0,7.85953356277966,0.02540000000000002,55.5,0.004328399999999999
112,8000.0,1.4484289640378458,0.0508,31.7,0.0008121640000000006
113,4000.0,7.989759760387448,0.02540000000000002,71.3,0.004206539999999999
114,315.0,18.77011985867034,0.02540000000000002,39.6,0.022902799999999997
115,5000.0,0.2671735385917078,0.0508,31.7,0.0008121640000000006
116,2500.0,6.256461569533363,0.2286,39.6,0.0123481
117,8000.0,1.7558701134644599,0.2286,39.6,0.00473801
118,1600.0,10.728555679739808,0.02540000000000002,39.6,0.013025299999999998
119,2000.0,13.120337865246785,0.1016,39.6,0.04082680000000001
120,800.0,1.1759353076344743,0.3048,55.5,0.00452492
121,1600.0,8.057779511299255,0.02540000000000002,39.6,0.00449821
122,999.9999999999998,7.933800734331394,0.1524,55.5,0.0017266799999999995
123,800.0,0.24989641903060011,0.2286,31.7,0.003723709999999999
124,4000.0,22.2,0.1524,71.3,0.0483159
125,1600.0,19.943524489993088,0.1524,39.6,0.00909175
126,800.0,8.233934206892012,0.2286,39.6,0.0123481
127,3150.0,21.197774308047197,0.0508,71.3,0.034118300000000004
128,4000.0,3.787650351013622,0.0508,39.6,0.0015268899999999995
129,3150.0,22.2,0.1524,39.6,0.058411300000000006
130,3150.0,0.0,0.1016,31.7,0.0015009199999999993
131,500.0,5.941780704706858,0.2286,55.5,0.003135249999999999
132,12500.0,4.737188149695067,0.3048,71.3,0.00336729
133,5000.0,12.304694464392576,0.02540000000000002,71.3,0.0214178
134,315.0,1.0772744524173135,0.1524,71.3,0.019300099999999997
135,250.0,6.570094653427808,0.2286,31.7,0.0132672
136,630.0,0.27120571418132045,0.3048,55.5,0.0028308099999999996
137,10000.0,0.0,0.1524,39.6,0.0019328699999999997
138,999.9999999999998,0.4107917764291722,0.2286,31.7,0.00509068
139,200.0,11.506499882679249,0.0508,39.6,0.015047799999999998
140,500.0,3.538478436628801,0.2286,55.5,0.0022933599999999995
141,1250.0,4.191904050789339,0.2286,71.3,0.00400603
142,200.0,13.203294123927467,0.1524,71.3,0.0483159
143,500.0,9.205182315848155,0.1524,39.6,0.002948039999999999
144,1250.0,13.864111909527537,0.02540000000000002,55.5,0.016570599999999998
145,4000.0,8.395823185912718,0.02540000000000002,39.6,0.00449821
146,315.0,11.861650845480286,0.02540000000000002,39.6,0.013025299999999998
147,800.0,4.927044394196902,0.1524,39.6,0.0019328699999999997
148,800.0,9.761677715256628,0.0508,55.5,0.00544854
149,800.0,0.8608565824779415,0.2286,39.6,0.00346574
150,1600.0,6.601843382057708,0.1524,31.7,0.00525474
151,630.0,7.308686587823887,0.1016,71.3,0.0103088
152,8000.0,22.2,0.0508,71.3,0.0264269
153,6300.0,2.6647164844008326,0.02540000000000002,55.5,0.0008732180000000003
154,4000.0,0.0,0.2286,31.7,0.0027238
155,999.9999999999998,10.603256313166852,0.1524,71.3,0.0024385099999999996
156,500.0,12.855874574040929,0.1524,55.5,0.0208438
157,400.0,8.246532703521845,0.2286,55.5,0.004286199999999999
158,6300.0,4.727351158696567,0.02540000000000002,71.3,0.00040068199999999943
159,2500.0,3.888337929907215,0.2286,55.5,0.004286199999999999
160,2000.0,4.10019617282709,0.2286,71.3,0.0051942
161,5000.0,0.5769862265309254,0.3048,39.6,0.003101380000000001
162,5000.0,2.990188060598984,0.1016,31.7,0.0025143500000000003
163,2000.0,7.224069809316625,0.2286,55.5,0.011170600000000001
164,1600.0,11.165393613662022,0.1016,39.6,0.04082680000000001
165,200.0,6.8687830468188125,0.2286,39.6,0.0123481
166,999.9999999999998,6.216027621019536,0.3048,71.3,0.00425727
167,4000.0,3.4421679566693664,0.3048,71.3,0.00425727
168,8000.0,6.079869076698072,0.0508,39.6,0.0015268899999999995
169,5000.0,1.1643105490175465,0.02540000000000002,31.7,0.0009307889999999996
170,4000.0,11.9740440733333,0.0508,39.6,0.00566229
171,1250.0,5.739829755829979,0.2286,39.6,0.00614329
172,1600.0,1.689522519910831,0.2286,55.5,0.004286199999999999
173,400.0,6.632698273200963,0.1524,39.6,0.00909175
174,10000.0,4.9827113024995064,0.1016,71.3,0.0020282200000000007
175,2500.0,12.577729333192783,0.1524,71.3,0.0483159
176,400.0,2.957078890786107,0.3048,39.6,0.00495741
177,2000.0,18.484368041886363,0.02540000000000002,39.6,0.022902799999999997
178,999.9999999999998,13.070023434947924,0.0508,39.6,0.0282593
179,630.0,16.698406792096193,0.1016,31.7,0.0418756
180,2000.0,0.32213098058670653,0.02540000000000002,31.7,0.0009307889999999996
181,250.0,16.699982751621086,0.1524,39.6,0.058411300000000006
182,6300.0,22.2,0.0508,31.7,0.028985300000000002
183,1250.0,4.295836222912415,0.2286,71.3,0.0051942
184,2000.0,11.93536699168719,0.1016,55.5,0.0368233
185,400.0,0.0,0.3048,39.6,0.003101380000000001
186,4000.0,22.2,0.1016,31.7,0.0418756
187,1250.0,2.3171558076152197,0.1016,31.7,0.0015009199999999993
188,10000.0,4.504795033599052,0.2286,71.3,0.0051942
189,10000.0,0.0,0.02540000000000002,31.7,0.0004394719999999998
190,6300.0,3.212909925049538,0.1016,55.5,0.0022109999999999994
191,5000.0,2.443075133885845,0.2286,31.7,0.00509068
192,800.0,12.615618863329534,0.1016,39.6,0.0528487
193,1600.0,0.8951565368106191,0.2286,31.7,0.00509068
194,4000.0,8.07095450388709,0.02540000000000002,55.5,0.004328399999999999
195,1600.0,0.8310523667731413,0.1016,31.7,0.0015009199999999993
196,2500.0,4.251816925806509,0.2286,39.6,0.00473801
197,1250.0,2.7703466405732238,0.3048,71.3,0.00497773
198,800.0,5.443789970667529,0.2286,55.5,0.003135249999999999
199,6300.0,3.4614753687801545,0.2286,71.3,0.00400603
200,1250.0,7.221453299523668,0.2286,39.6,0.0123481
201,500.0,19.65926486102711,0.0508,31.7,0.028985300000000002
202,400.0,20.794041796448063,0.02540000000000002,55.5,0.016570599999999998
203,500.0,4.831865860538185,0.1524,31.7,0.00525474
204,10000.0,0.3952782700066564,0.0508,39.6,0.0007918219999999993
205,800.0,12.398463153053125,0.1524,55.5,0.0208438
206,2000.0,12.464705096870066,0.02540000000000002,39.6,0.0172206
207,3150.0,0.0,0.1016,71.3,0.0012107200000000002
208,3150.0,0.0,0.2286,71.3,0.00214345
209,250.0,9.52865329484511,0.1524,31.7,0.025278500000000002
210,315.0,18.08800946793054,0.02540000000000002,31.7,0.017663099999999998
211,1600.0,4.097585007225346,0.1016,55.5,0.0022109999999999994
212,6300.0,0.8469185939756452,0.3048,31.7,0.0033126600000000003
213,2500.0,7.582943774715969,0.02540000000000002,71.3,0.004206539999999999
214,2000.0,1.121720791354063,0.2286,31.7,0.0027238
215,4000.0,13.560496376110494,0.02540000000000002,71.3,0.016104
216,500.0,0.0,0.2286,31.7,0.0027238
217,400.0,9.288339092631382,0.02540000000000002,55.5,0.004328399999999999
218,999.9999999999998,3.2406255565847766,0.1524,39.6,0.002948039999999999
219,3150.0,16.884794489566602,0.1016,31.7,0.0418756
220,2500.0,11.869161680014088,0.0508,71.3,0.0007404779999999993
221,12500.0,0.0,0.2286,71.3,0.00214345
222,1250.0,0.838200930090002,0.2286,39.6,0.00346574
223,999.9999999999998,9.231191329586846,0.0508,39.6,0.015047799999999998
224,1250.0,13.50682319389578,0.1016,71.3,0.0437259
225,2000.0,0.09110744230228907,0.1524,55.5,0.00433288
