,Thermal Distress,Launch Temperature,Leak-Check Pressure(prediction)
163,0.0,72.0,166.9878188360172
164,0.0,72.0,166.9878188360172
165,0.0,72.0,166.9878188360172
166,0.0,72.0,166.9878188360172
167,0.0,72.0,166.9878188360172
168,0.0,72.0,166.9878188360172
169,0.0,72.0,166.9878188360172
170,0.0,72.0,166.9878188360172
171,0.0,72.0,166.9878188360172
172,0.0,72.0,166.9878188360172
173,0.0,72.0,166.9878188360172
174,0.0,72.0,166.9878188360172
175,0.0,72.0,166.9878188360172
176,0.0,72.0,166.9878188360172
177,0.0,72.0,166.9878188360172
178,0.0,72.0,166.9878188360172
179,0.0,72.0,166.9878188360172
180,0.0,72.0,166.9878188360172
181,0.0,72.0,166.9878188360172
182,0.0,72.0,166.9878188360172
183,0.0,72.0,166.9878188360172
184,0.0,72.0,166.9878188360172
185,0.0,72.0,166.9878188360172
186,0.0,72.0,166.9878188360172
187,0.0,72.0,166.9878188360172
188,0.0,72.0,166.9878188360172
189,0.0,72.0,166.9878188360172
190,0.0,72.0,166.9878188360172
191,0.0,72.0,166.9878188360172
192,0.0,72.0,166.9878188360172
193,0.0,72.0,166.9878188360172
194,0.0,72.0,166.9878188360172
195,0.0,72.0,166.9878188360172
196,0.0,72.0,166.9878188360172
197,0.0,72.0,166.9878188360172
198,0.0,72.0,166.9878188360172
199,0.0,72.0,166.9878188360172
200,0.0,72.0,166.9878188360172
201,0.0,72.0,166.9878188360172
202,0.0,72.0,166.9878188360172
203,0.0,72.0,166.9878188360172
204,0.0,72.0,166.9878188360172
205,0.0,72.0,166.9878188360172
206,0.0,72.0,166.9878188360172
207,0.0,72.0,166.9878188360172
208,0.0,72.0,166.9878188360172
209,0.0,72.0,166.9878188360172
210,0.0,72.0,166.9878188360172
211,0.0,72.0,166.9878188360172
212,0.0,72.0,166.9878188360172
213,0.0,72.0,166.9878188360172
214,0.0,72.0,166.9878188360172
215,0.0,72.0,166.9878188360172
216,0.0,72.0,166.9878188360172
217,0.0,72.0,166.9878188360172
218,0.0,72.0,166.9878188360172
219,0.0,72.0,166.9878188360172
220,0.0,72.0,166.9878188360172
221,0.0,72.0,166.9878188360172
222,0.0,72.0,166.9878188360172
223,0.0,72.0,166.9878188360172
224,0.0,72.0,166.9878188360172
225,0.0,72.0,166.9878188360172
226,0.0,72.0,166.9878188360172
227,0.0,72.0,166.9878188360172
228,0.0,72.0,166.9878188360172
229,0.0,72.0,166.9878188360172
230,0.0,72.0,166.9878188360172
231,0.0,72.0,166.9878188360172
232,0.0,72.0,166.9878188360172
233,0.0,72.0,166.9878188360172
234,0.0,72.0,166.9878188360172
235,0.0,72.0,166.9878188360172
236,0.0,72.0,166.9878188360172
237,0.0,72.0,166.9878188360172
238,0.0,72.0,166.9878188360172
239,0.0,72.0,166.9878188360172
240,0.0,72.0,166.9878188360172
241,0.0,72.0,166.9878188360172
242,0.0,72.0,166.9878188360172
243,0.0,72.0,166.9878188360172
244,0.0,72.0,166.9878188360172
245,0.0,72.0,166.9878188360172
246,0.0,72.0,166.9878188360172
247,0.0,72.0,166.9878188360172
248,0.0,72.0,166.9878188360172
249,0.0,72.0,166.9878188360172
250,0.0,72.0,166.9878188360172
251,0.0,72.0,166.9878188360172
252,0.0,72.0,166.9878188360172
253,0.0,72.0,166.9878188360172
254,0.0,72.0,166.9878188360172
255,0.0,72.0,166.9878188360172
256,0.0,72.0,166.9878188360172
257,0.0,72.0,166.9878188360172
258,0.0,72.0,166.9878188360172
259,0.0,72.0,166.9878188360172
260,0.0,72.0,166.9878188360172
261,0.0,72.0,166.9878188360172
262,0.0,72.0,166.9878188360172
263,0.0,72.0,166.9878188360172
264,0.0,72.0,166.9878188360172
265,0.0,72.0,166.9878188360172
266,0.0,72.0,166.9878188360172
267,0.0,72.0,166.9878188360172
268,0.0,72.0,166.9878188360172
269,0.0,72.0,166.9878188360172
270,0.0,72.0,166.9878188360172
271,0.0,72.0,166.9878188360172
272,0.0,72.0,166.9878188360172
273,0.0,72.0,166.9878188360172
274,0.0,72.0,166.9878188360172
275,0.0,72.0,166.9878188360172
276,0.0,72.0,166.9878188360172
277,0.0,72.0,166.9878188360172
278,0.0,72.0,166.9878188360172
279,0.0,72.0,166.9878188360172
280,0.0,72.0,166.9878188360172
281,0.0,72.0,166.9878188360172
282,0.0,72.0,166.9878188360172
283,0.0,72.0,166.9878188360172
284,0.0,72.0,166.9878188360172
285,0.0,72.0,166.9878188360172
286,0.0,72.0,166.9878188360172
287,0.0,72.0,166.9878188360172
288,0.0,72.0,166.9878188360172
289,0.0,72.0,166.9878188360172
290,0.0,72.0,166.9878188360172
291,0.0,72.0,166.9878188360172
292,0.0,72.0,166.9878188360172
293,0.0,72.0,166.9878188360172
294,0.0,72.0,166.9878188360172
295,0.0,72.0,166.9878188360172
296,0.0,72.0,166.9878188360172
297,0.0,72.0,166.9878188360172
298,0.0,72.0,166.9878188360172
299,0.0,72.0,166.9878188360172
300,0.0,72.0,166.9878188360172
301,0.0,72.0,166.9878188360172
302,0.0,72.0,166.9878188360172
303,0.0,72.0,166.9878188360172
304,0.0,72.0,166.9878188360172
305,0.0,72.0,166.9878188360172
306,0.0,72.0,166.9878188360172
307,0.0,72.0,166.9878188360172
308,0.0,72.0,166.9878188360172
309,0.0,72.0,166.9878188360172
310,0.0,72.0,166.9878188360172
311,0.0,72.0,166.9878188360172
312,0.0,72.0,166.9878188360172
313,0.0,72.0,166.9878188360172
314,0.0,72.0,166.9878188360172
315,0.0,72.0,166.9878188360172
316,0.0,72.0,166.9878188360172
317,0.0,72.0,166.9878188360172
318,0.0,72.0,166.9878188360172
319,0.0,72.0,166.9878188360172
320,0.0,72.0,166.9878188360172
321,0.0,72.0,166.9878188360172
322,0.0,72.0,166.9878188360172
323,0.0,72.0,166.9878188360172
324,0.0,72.0,166.9878188360172
325,0.0,72.0,166.9878188360172
326,0.0,72.0,166.9878188360172
327,0.0,72.0,166.9878188360172
328,0.0,72.0,166.9878188360172
329,0.0,72.0,166.9878188360172
330,0.0,72.0,166.9878188360172
331,0.0,72.0,166.9878188360172
332,0.0,72.0,166.9878188360172
333,0.0,72.0,166.9878188360172
334,0.0,72.0,166.9878188360172
335,0.0,72.0,166.9878188360172
336,0.0,72.0,166.9878188360172
337,0.0,72.0,166.9878188360172
338,0.0,72.0,166.9878188360172
339,0.0,72.0,166.9878188360172
340,0.0,72.0,166.9878188360172
341,0.0,72.0,166.9878188360172
342,0.0,72.0,166.9878188360172
343,0.0,72.0,166.9878188360172
344,0.0,72.0,166.9878188360172
345,0.0,72.0,166.9878188360172
346,0.0,72.0,166.9878188360172
347,0.0,72.0,166.9878188360172
348,0.0,72.0,166.9878188360172
349,0.0,72.0,166.9878188360172
350,0.0,72.0,166.9878188360172
351,0.0,72.0,166.9878188360172
352,0.0,72.0,166.9878188360172
353,0.0,72.0,166.9878188360172
354,0.0,72.0,166.9878188360172
355,0.0,72.0,166.9878188360172
356,0.0,72.0,166.9878188360172
357,0.0,72.0,166.9878188360172
358,0.0,72.0,166.9878188360172
359,0.0,72.0,166.9878188360172
360,0.0,72.0,166.9878188360172
361,0.0,72.0,166.9878188360172
362,0.0,72.0,166.9878188360172
363,0.0,72.0,166.9878188360172
364,0.0,72.0,166.9878188360172
365,0.0,72.0,166.9878188360172
366,0.0,72.0,166.9878188360172
367,0.0,72.0,166.9878188360172
368,0.0,72.0,166.9878188360172
369,0.0,72.0,166.9878188360172
370,0.0,72.0,166.9878188360172
371,0.0,72.0,166.9878188360172
372,0.0,72.0,166.9878188360172
373,0.0,72.0,166.9878188360172
374,0.0,72.0,166.9878188360172
375,0.0,72.0,166.9878188360172
376,0.0,72.0,166.9878188360172
377,0.0,72.0,166.9878188360172
378,0.0,72.0,166.9878188360172
379,0.0,72.0,166.9878188360172
380,0.0,72.0,166.9878188360172
381,0.0,72.0,166.9878188360172
382,0.0,72.0,166.9878188360172
383,0.0,72.0,166.9878188360172
384,0.0,72.0,166.9878188360172
385,0.0,72.0,166.9878188360172
386,0.0,72.0,166.9878188360172
387,0.0,72.0,166.9878188360172
388,0.0,72.0,166.9878188360172
389,0.0,72.0,166.9878188360172
390,0.0,72.0,166.9878188360172
391,0.0,72.0,166.9878188360172
392,0.0,72.0,166.9878188360172
393,0.0,72.0,166.9878188360172
394,0.0,72.0,166.9878188360172
395,0.0,72.0,166.9878188360172
396,0.0,72.0,166.9878188360172
397,0.0,72.0,166.9878188360172
398,0.0,72.0,166.9878188360172
399,0.0,72.0,166.9878188360172
400,0.0,72.0,166.9878188360172
401,0.0,72.0,166.9878188360172
402,0.0,72.0,166.9878188360172
403,0.0,72.0,166.9878188360172
404,0.0,72.0,166.9878188360172
405,0.0,72.0,166.9878188360172
406,0.0,72.0,166.9878188360172
407,0.0,72.0,166.9878188360172
408,0.0,72.0,166.9878188360172
409,0.0,72.0,166.9878188360172
410,0.0,72.0,166.9878188360172
411,0.0,72.0,166.9878188360172
412,0.0,72.0,166.9878188360172
413,0.0,72.0,166.9878188360172
414,0.0,72.0,166.9878188360172
415,0.0,72.0,166.9878188360172
416,0.0,72.0,166.9878188360172
417,0.0,72.0,166.9878188360172
418,0.0,72.0,166.9878188360172
419,0.0,72.0,166.9878188360172
420,0.0,72.0,166.9878188360172
421,0.0,72.0,166.9878188360172
422,0.0,72.0,166.9878188360172
423,0.0,72.0,166.9878188360172
424,0.0,72.0,166.9878188360172
425,0.0,72.0,166.9878188360172
426,0.0,72.0,166.9878188360172
427,0.0,72.0,166.9878188360172
428,0.0,72.0,166.9878188360172
429,0.0,72.0,166.9878188360172
430,0.0,72.0,166.9878188360172
431,0.0,72.0,166.9878188360172
432,0.0,72.0,166.9878188360172
433,0.0,72.0,166.9878188360172
434,0.0,72.0,166.9878188360172
435,0.0,72.0,166.9878188360172
436,0.0,72.0,166.9878188360172
437,0.0,72.0,166.9878188360172
438,0.0,72.0,166.9878188360172
439,0.0,72.0,166.9878188360172
440,0.0,72.0,166.9878188360172
441,0.0,72.0,166.9878188360172
442,0.0,72.0,166.9878188360172
443,0.0,72.0,166.9878188360172
444,0.0,72.0,166.9878188360172
445,0.0,72.0,166.9878188360172
446,0.0,72.0,166.9878188360172
447,0.0,72.0,166.9878188360172
448,0.0,72.0,166.9878188360172
449,0.0,72.0,166.9878188360172
450,0.0,72.0,166.9878188360172
451,0.0,72.0,166.9878188360172
452,0.0,72.0,166.9878188360172
453,0.0,72.0,166.9878188360172
454,0.0,72.0,166.9878188360172
455,0.0,72.0,166.9878188360172
456,0.0,72.0,166.9878188360172
457,0.0,72.0,166.9878188360172
458,0.0,72.0,166.9878188360172
459,0.0,72.0,166.9878188360172
460,0.0,72.0,166.9878188360172
461,0.0,72.0,166.9878188360172
462,0.0,72.0,166.9878188360172
463,0.0,72.0,166.9878188360172
464,0.0,72.0,166.9878188360172
465,0.0,72.0,166.9878188360172
466,0.0,72.0,166.9878188360172
467,0.0,72.0,166.9878188360172
468,0.0,72.0,166.9878188360172
469,0.0,72.0,166.9878188360172
470,0.0,72.0,166.9878188360172
471,0.0,72.0,166.9878188360172
472,0.0,72.0,166.9878188360172
473,0.0,72.0,166.9878188360172
474,0.0,72.0,166.9878188360172
475,0.0,72.0,166.9878188360172
476,0.0,72.0,166.9878188360172
477,0.0,72.0,166.9878188360172
478,0.0,72.0,166.9878188360172
479,0.0,72.0,166.9878188360172
480,0.0,72.0,166.9878188360172
481,0.0,72.0,166.9878188360172
482,0.0,72.0,166.9878188360172
483,0.0,72.0,166.9878188360172
484,0.0,72.0,166.9878188360172
485,0.0,72.0,166.9878188360172
486,0.0,72.0,166.9878188360172
487,0.0,72.0,166.9878188360172
488,0.0,72.0,166.9878188360172
489,0.0,72.0,166.9878188360172
490,0.0,72.0,166.9878188360172
491,0.0,72.0,166.9878188360172
492,0.0,72.0,166.9878188360172
493,0.0,72.0,166.9878188360172
494,0.0,72.0,166.9878188360172
495,0.0,72.0,166.9878188360172
496,0.0,72.0,166.9878188360172
497,0.0,72.0,166.9878188360172
498,0.0,72.0,166.9878188360172
499,0.0,72.0,166.9878188360172
500,0.0,72.0,166.9878188360172
501,0.0,72.0,166.9878188360172
502,0.0,72.0,166.9878188360172
503,0.0,72.0,166.9878188360172
504,0.0,72.0,166.9878188360172
505,0.0,72.0,166.9878188360172
506,0.0,72.0,166.9878188360172
507,0.0,72.0,166.9878188360172
508,0.0,72.0,166.9878188360172
509,0.0,72.0,166.9878188360172
510,0.0,72.0,166.9878188360172
511,0.0,72.0,166.9878188360172
512,0.0,72.0,166.9878188360172
513,0.0,72.0,166.9878188360172
514,0.0,72.0,166.9878188360172
515,0.0,72.0,166.9878188360172
516,0.0,72.0,166.9878188360172
517,0.0,72.0,166.9878188360172
518,0.0,72.0,166.9878188360172
519,0.0,72.0,166.9878188360172
520,0.0,72.0,166.9878188360172
521,0.0,72.0,166.9878188360172
522,0.0,72.0,166.9878188360172
523,0.0,72.0,166.9878188360172
524,0.0,72.0,166.9878188360172
525,0.0,72.0,166.9878188360172
526,0.0,72.0,166.9878188360172
527,0.0,72.0,166.9878188360172
528,0.0,72.0,166.9878188360172
529,0.0,72.0,166.9878188360172
530,0.0,72.0,166.9878188360172
531,0.0,72.0,166.9878188360172
532,0.0,72.0,166.9878188360172
533,0.0,72.0,166.9878188360172
534,0.0,72.0,166.9878188360172
535,0.0,72.0,166.9878188360172
536,0.0,72.0,166.9878188360172
537,0.0,72.0,166.9878188360172
538,0.0,72.0,166.9878188360172
539,0.0,72.0,166.9878188360172
540,0.0,72.0,166.9878188360172
541,0.0,72.0,166.9878188360172
542,0.0,72.0,166.9878188360172
543,0.0,72.0,166.9878188360172
544,0.0,72.0,166.9878188360172
545,0.0,72.0,166.9878188360172
546,0.0,72.0,166.9878188360172
547,0.0,72.0,166.9878188360172
548,0.0,72.0,166.9878188360172
549,0.0,72.0,166.9878188360172
550,0.0,72.0,166.9878188360172
551,0.0,72.0,166.9878188360172
552,0.0,72.0,166.9878188360172
553,0.0,72.0,166.9878188360172
554,0.0,72.0,166.9878188360172
555,0.0,72.0,166.9878188360172
556,0.0,72.0,166.9878188360172
557,0.0,72.0,166.9878188360172
558,0.0,72.0,166.9878188360172
559,0.0,72.0,166.9878188360172
560,0.0,72.0,166.9878188360172
561,0.0,72.0,166.9878188360172
562,0.0,72.0,166.9878188360172
563,0.0,72.0,166.9878188360172
564,0.0,72.0,166.9878188360172
565,0.0,72.0,166.9878188360172
566,0.0,72.0,166.9878188360172
567,0.0,72.0,166.9878188360172
568,0.0,72.0,166.9878188360172
569,0.0,72.0,166.9878188360172
570,0.0,72.0,166.9878188360172
571,0.0,72.0,166.9878188360172
572,0.0,72.0,166.9878188360172
573,0.0,72.0,166.9878188360172
574,0.0,72.0,166.9878188360172
575,0.0,72.0,166.9878188360172
576,0.0,72.0,166.9878188360172
577,0.0,72.0,166.9878188360172
578,0.0,72.0,166.9878188360172
579,0.0,72.0,166.9878188360172
580,0.0,72.0,166.9878188360172
581,0.0,72.0,166.9878188360172
582,0.0,72.0,166.9878188360172
583,0.0,72.0,166.9878188360172
584,0.0,72.0,166.9878188360172
585,0.0,72.0,166.9878188360172
586,0.0,72.0,166.9878188360172
587,0.0,72.0,166.9878188360172
588,0.0,72.0,166.9878188360172
589,0.0,72.0,166.9878188360172
590,0.0,72.0,166.9878188360172
591,0.0,72.0,166.9878188360172
592,0.0,72.0,166.9878188360172
593,0.0,72.0,166.9878188360172
594,0.0,72.0,166.9878188360172
595,0.0,72.0,166.9878188360172
596,0.0,72.0,166.9878188360172
597,0.0,72.0,166.9878188360172
598,0.0,72.0,166.9878188360172
599,0.0,72.0,166.9878188360172
600,0.0,72.0,166.9878188360172
601,0.0,72.0,166.9878188360172
602,0.0,72.0,166.9878188360172
603,0.0,72.0,166.9878188360172
604,0.0,72.0,166.9878188360172
605,0.0,72.0,166.9878188360172
606,0.0,72.0,166.9878188360172
607,0.0,72.0,166.9878188360172
608,0.0,72.0,166.9878188360172
609,0.0,72.0,166.9878188360172
610,0.0,72.0,166.9878188360172
611,0.0,72.0,166.9878188360172
612,0.0,72.0,166.9878188360172
613,0.0,72.0,166.9878188360172
614,0.0,72.0,166.9878188360172
615,0.0,72.0,166.9878188360172
616,0.0,72.0,166.9878188360172
617,0.0,72.0,166.9878188360172
618,0.0,72.0,166.9878188360172
619,0.0,72.0,166.9878188360172
620,0.0,72.0,166.9878188360172
621,0.0,72.0,166.9878188360172
622,0.0,72.0,166.9878188360172
623,0.0,72.0,166.9878188360172
624,0.0,72.0,166.9878188360172
625,0.0,72.0,166.9878188360172
626,0.0,72.0,166.9878188360172
627,0.0,72.0,166.9878188360172
628,0.0,72.0,166.9878188360172
629,0.0,72.0,166.9878188360172
630,0.0,72.0,166.9878188360172
631,0.0,72.0,166.9878188360172
632,0.0,72.0,166.9878188360172
633,0.0,72.0,166.9878188360172
634,0.0,72.0,166.9878188360172
635,0.0,72.0,166.9878188360172
636,0.0,72.0,166.9878188360172
637,0.0,72.0,166.9878188360172
638,0.0,72.0,166.9878188360172
639,0.0,72.0,166.9878188360172
640,0.0,72.0,166.9878188360172
641,0.0,72.0,166.9878188360172
642,0.0,72.0,166.9878188360172
643,0.0,72.0,166.9878188360172
644,0.0,72.0,166.9878188360172
645,0.0,72.0,166.9878188360172
646,0.0,72.0,166.9878188360172
647,0.0,72.0,166.9878188360172
648,0.0,72.0,166.9878188360172
649,0.0,72.0,166.9878188360172
650,0.0,72.0,166.9878188360172
651,0.0,72.0,166.9878188360172
652,0.0,72.0,166.9878188360172
653,0.0,72.0,166.9878188360172
654,0.0,72.0,166.9878188360172
655,0.0,72.0,166.9878188360172
656,0.0,72.0,166.9878188360172
657,0.0,72.0,166.9878188360172
658,0.0,72.0,166.9878188360172
659,0.0,72.0,166.9878188360172
660,0.0,72.0,166.9878188360172
661,0.0,72.0,166.9878188360172
662,0.0,72.0,166.9878188360172
663,0.0,72.0,166.9878188360172
664,0.0,72.0,166.9878188360172
665,0.0,72.0,166.9878188360172
666,0.0,72.0,166.9878188360172
667,0.0,72.0,166.9878188360172
668,0.0,72.0,166.9878188360172
669,0.0,72.0,166.9878188360172
670,0.0,72.0,166.9878188360172
671,0.0,72.0,166.9878188360172
672,0.0,72.0,166.9878188360172
673,0.0,72.0,166.9878188360172
674,0.0,72.0,166.9878188360172
675,0.0,72.0,166.9878188360172
676,0.0,72.0,166.9878188360172
677,0.0,72.0,166.9878188360172
678,0.0,72.0,166.9878188360172
679,0.0,72.0,166.9878188360172
680,0.0,72.0,166.9878188360172
681,0.0,72.0,166.9878188360172
682,0.0,72.0,166.9878188360172
683,0.0,72.0,166.9878188360172
684,0.0,72.0,166.9878188360172
685,0.0,72.0,166.9878188360172
686,0.0,72.0,166.9878188360172
687,0.0,72.0,166.9878188360172
688,0.0,72.0,166.9878188360172
689,0.0,72.0,166.9878188360172
690,0.0,72.0,166.9878188360172
691,0.0,72.0,166.9878188360172
692,0.0,72.0,166.9878188360172
693,0.0,72.0,166.9878188360172
694,0.0,72.0,166.9878188360172
695,0.0,72.0,166.9878188360172
696,0.0,72.0,166.9878188360172
697,0.0,72.0,166.9878188360172
698,0.0,72.0,166.9878188360172
699,0.0,72.0,166.9878188360172
700,0.0,72.0,166.9878188360172
701,0.0,72.0,166.9878188360172
702,0.0,72.0,166.9878188360172
703,0.0,72.0,166.9878188360172
704,0.0,72.0,166.9878188360172
705,0.0,72.0,166.9878188360172
706,0.0,72.0,166.9878188360172
707,0.0,72.0,166.9878188360172
708,0.0,72.0,166.9878188360172
709,0.0,72.0,166.9878188360172
710,0.0,72.0,166.9878188360172
711,0.0,72.0,166.9878188360172
712,0.0,72.0,166.9878188360172
713,0.0,72.0,166.9878188360172
714,0.0,72.0,166.9878188360172
715,0.0,72.0,166.9878188360172
716,0.0,72.0,166.9878188360172
717,0.0,72.0,166.9878188360172
718,0.0,72.0,166.9878188360172
719,0.0,72.0,166.9878188360172
720,0.0,72.0,166.9878188360172
721,0.0,72.0,166.9878188360172
722,0.0,72.0,166.9878188360172
723,0.0,72.0,166.9878188360172
724,0.0,72.0,166.9878188360172
725,0.0,72.0,166.9878188360172
726,0.0,72.0,166.9878188360172
727,0.0,72.0,166.9878188360172
728,0.0,72.0,166.9878188360172
729,0.0,72.0,166.9878188360172
730,0.0,72.0,166.9878188360172
731,0.0,72.0,166.9878188360172
732,0.0,72.0,166.9878188360172
733,0.0,72.0,166.9878188360172
734,0.0,72.0,166.9878188360172
735,0.0,72.0,166.9878188360172
736,0.0,72.0,166.9878188360172
737,0.0,72.0,166.9878188360172
738,0.0,72.0,166.9878188360172
739,0.0,72.0,166.9878188360172
740,0.0,72.0,166.9878188360172
741,0.0,72.0,166.9878188360172
742,0.0,72.0,166.9878188360172
743,0.0,72.0,166.9878188360172
744,0.0,72.0,166.9878188360172
745,0.0,72.0,166.9878188360172
746,0.0,72.0,166.9878188360172
747,0.0,72.0,166.9878188360172
748,0.0,72.0,166.9878188360172
749,0.0,72.0,166.9878188360172
750,0.0,72.0,166.9878188360172
751,0.0,72.0,166.9878188360172
752,0.0,72.0,166.9878188360172
753,0.0,72.0,166.9878188360172
754,0.0,72.0,166.9878188360172
755,0.0,72.0,166.9878188360172
756,0.0,72.0,166.9878188360172
757,0.0,72.0,166.9878188360172
758,0.0,72.0,166.9878188360172
759,0.0,72.0,166.9878188360172
760,0.0,72.0,166.9878188360172
761,0.0,72.0,166.9878188360172
762,0.0,72.0,166.9878188360172
763,0.0,72.0,166.9878188360172
764,0.0,72.0,166.9878188360172
765,0.0,72.0,166.9878188360172
766,0.0,72.0,166.9878188360172
767,0.0,72.0,166.9878188360172
768,0.0,72.0,166.9878188360172
769,0.0,72.0,166.9878188360172
770,0.0,72.0,166.9878188360172
771,0.0,72.0,166.9878188360172
772,0.0,72.0,166.9878188360172
773,0.0,72.0,166.9878188360172
