,Cylinders,Displacement,Horse_power,Weight,Acceleration(prediction),Model_year,Origin
77,8.0,318.0,150.0,4498.0,10.833548729914103,75.0,1.0
78,4.0,84.99999999999999,52.0,2035.0,12.17980979501582,76.0,1.0
79,4.0,122.0,96.0,2300.0,17.826189825102944,77.0,1.0
80,8.0,305.0,130.0,3840.0,15.196800715822583,79.0,1.0
81,4.0,116.0,75.0,2246.0,16.915767557509497,74.0,2.0
82,8.0,318.0,150.0,3755.0,16.30297255911522,76.0,1.0
83,4.0,151.0,90.0,2735.0,18.26009853439217,82.0,1.0
84,8.0,455.0,225.0,3086.0,14.671971146977532,70.0,1.0
85,4.0,108.0,70.0,2245.0,11.213551652103556,82.0,3.0
86,4.0,97.0,78.0,2188.0,23.223337773082775,80.0,2.0
87,5.0,131.0,103.0,2830.0,19.76866474013066,78.0,2.0
88,4.0,107.0,75.0,2205.0,14.364393165346213,82.0,3.0
89,8.0,400.0,175.0,4385.0,19.281600011356137,72.0,1.0
90,4.0,119.0,97.0,2545.0,16.44708622444555,75.0,3.0
91,8.0,318.0,150.0,4457.0,14.202437005371225,74.0,1.0
92,6.0,250.0,98.0,3525.0,20.571497712408952,77.0,1.0
93,6.0,250.0,78.0,3574.0,16.833275126239222,76.0,1.0
94,8.0,360.0,170.0,4654.0,16.81757474878701,73.0,1.0
95,4.0,107.0,72.0,2290.0,12.641009017755014,80.0,3.0
96,8.0,318.0,145.0,4140.0,14.925469987619632,77.0,1.0
97,8.0,400.0,180.0,4220.0,12.129297111644956,77.0,1.0
98,6.0,250.0,110.0,3520.0,19.556013714034,77.0,1.0
99,4.0,119.0,97.0,2300.0,12.860392641618965,78.0,3.0
100,3.0,70.0,97.0,2330.0,11.655692016840307,72.0,3.0
101,6.0,156.0,122.0,2807.0,24.414368683384495,73.0,3.0
102,8.0,350.0,105.0,3725.0,20.06921599019999,81.0,1.0
103,8.0,302.0,137.0,4042.0,14.476603213265358,73.0,1.0
104,4.0,122.0,86.0,2220.0,16.864162327721566,71.0,1.0
105,8.0,400.0,230.0,4278.0,19.649870144741975,73.0,1.0
106,6.0,232.0,100.0,2945.0,16.290554268069965,73.0,1.0
107,6.0,250.0,88.0,3139.0,15.349427183419436,71.0,1.0
108,4.0,141.0,80.0,3230.0,20.216581019444114,81.0,2.0
109,8.0,318.0,210.0,4382.0,17.857539999918544,70.0,1.0
110,6.0,232.0,90.0,3085.0,9.693533307593313,76.0,1.0
111,8.0,350.0,165.0,4209.0,11.505266936934028,71.0,1.0
112,4.0,91.0,67.0,1850.0,24.51267139059309,80.0,3.0
113,8.0,350.0,165.0,3693.0,10.559097298643547,70.0,1.0
114,4.0,135.0,84.0,2525.0,18.542922945229304,82.0,1.0
115,6.0,250.0,105.0,3459.0,17.033084323565294,75.0,1.0
116,8.0,302.0,140.0,4141.0,10.91002859007014,74.0,1.0
117,8.0,350.0,145.0,3988.0,17.220793170542574,73.0,1.0
118,4.0,98.0,76.0,2144.0,24.55719416644961,80.0,2.0
119,8.0,260.0,110.0,4060.0,20.538638568368036,77.0,1.0
120,4.0,146.0,67.0,3250.0,23.171644935249223,80.0,2.0
121,8.0,318.0,140.0,4080.0,11.623562357740505,78.0,1.0
122,8.0,350.0,180.0,3664.0,15.129709088810113,73.0,1.0
123,8.0,302.0,139.0,3570.0,21.871344659788928,78.0,1.0
124,4.0,71.0,65.0,1773.0,17.44073830179767,71.0,3.0
125,8.0,350.0,125.0,3900.0,21.940959082119573,79.0,1.0
126,6.0,225.0,105.0,3613.0,16.015774261906277,74.0,1.0
127,4.0,105.0,74.0,2190.0,18.72095481809537,81.0,2.0
128,4.0,97.0,46.0,1835.0,24.51267139059309,70.0,2.0
129,4.0,151.0,90.0,3003.0,17.97472566580665,80.0,1.0
130,4.0,115.0,95.0,2694.0,16.702818124159464,75.0,2.0
131,4.0,108.0,75.0,2265.0,12.559139593969327,80.0,3.0
132,4.0,122.0,85.0,2310.0,24.51267139059309,73.0,1.0
133,8.0,302.0,129.0,3725.0,17.196519188545413,79.0,1.0
134,4.0,105.0,63.0,2215.0,22.124799526281762,81.0,1.0
135,6.0,250.0,110.0,3645.0,16.34447005622266,76.0,1.0
136,8.0,350.0,175.0,4100.0,15.840900933821866,73.0,1.0
137,6.0,231.0,105.0,3535.0,20.494119138126216,78.0,1.0
138,6.0,231.0,115.0,3245.0,14.22531740147877,79.0,1.0
139,6.0,231.0,105.0,3425.0,13.929676206647446,77.0,1.0
140,4.0,79.0,58.0,1755.0,12.486879161668783,81.0,3.0
141,4.0,105.0,70.0,2150.0,13.965265335105695,79.0,1.0
142,4.0,98.0,60.0,2164.0,9.371706774545569,76.0,1.0
143,4.0,98.0,70.0,2120.0,17.61471837991265,80.0,1.0
144,4.0,91.0,67.0,1965.0,8.219620897108957,82.0,3.0
145,4.0,84.99999999999999,70.0,1945.0,22.017555457299324,77.0,3.0
146,4.0,120.0,88.0,3270.0,21.07437294200392,76.0,2.0
147,4.0,97.0,88.0,2130.0,14.545069276168732,71.0,3.0
148,8.0,360.0,175.0,3821.0,14.99222001623311,73.0,1.0
149,4.0,151.0,90.0,2950.0,19.241795216014975,82.0,1.0
150,8.0,429.0,208.0,4633.0,11.693921798310475,72.0,1.0
151,6.0,225.0,110.0,3360.0,15.825681518983034,79.0,1.0
152,6.0,146.0,120.0,2930.0,10.6691300386867,81.0,3.0
153,4.0,121.0,110.0,2600.0,22.51081092776035,77.0,2.0
154,4.0,98.0,68.0,2135.0,11.308289825136377,78.0,3.0
155,4.0,89.0,62.0,1845.0,8.219620897108957,80.0,2.0
156,4.0,110.0,87.0,2672.0,10.00186123426872,70.0,2.0
157,8.0,340.0,160.0,3609.0,12.481077170148534,70.0,1.0
158,4.0,113.0,95.0,2372.0,14.280909230647064,70.0,3.0
159,4.0,113.0,95.0,2228.0,14.414676816062475,71.0,3.0
160,8.0,304.0,120.0,3962.0,14.463738665859834,76.0,1.0
161,4.0,140.0,83.0,2639.0,16.743936387657765,75.0,1.0
162,4.0,89.0,62.0,2050.0,18.266440661988412,81.0,3.0
163,4.0,89.99999999999999,48.0,2085.0,24.75685964197495,80.0,2.0
164,4.0,89.99999999999999,48.0,1985.0,24.51267139059309,78.0,2.0
165,4.0,97.0,67.0,2145.0,12.519978757210001,80.0,3.0
166,6.0,198.0,95.0,2904.0,9.070853067075243,73.0,1.0
167,6.0,225.0,100.0,3430.0,14.873230315898658,78.0,1.0
168,4.0,120.0,97.0,2489.0,15.130079414326849,74.0,3.0
169,4.0,91.0,68.0,2025.0,12.297408633740288,82.0,3.0
170,8.0,350.0,180.0,4380.0,9.73099439842662,76.0,1.0
171,6.0,168.0,120.0,3820.0,16.209549548578508,76.0,2.0
172,8.0,302.0,130.0,3870.0,17.5826116316551,76.0,1.0
173,4.0,119.0,92.0,2434.0,24.51267139059309,80.0,3.0
174,6.0,200.0,88.0,3060.0,14.984637062162573,81.0,1.0
175,4.0,81.0,60.0,1760.0,9.538953096280597,81.0,3.0
176,8.0,318.0,150.0,4096.0,13.121869521629637,71.0,1.0
177,4.0,89.0,60.0,1968.0,19.892944683331407,80.0,3.0
178,4.0,140.0,72.0,2408.0,19.35927786129756,71.0,1.0
179,6.0,232.0,100.0,2789.0,19.36491920766619,73.0,1.0
180,4.0,76.0,52.0,1649.0,8.575861932326685,74.0,3.0
181,4.0,135.0,84.0,2295.0,12.78816060633729,82.0,1.0
182,6.0,181.0,110.0,2945.0,12.774748925010599,82.0,1.0
183,4.0,156.0,105.0,2745.0,18.3550977154506,78.0,1.0
184,4.0,120.0,79.0,2625.0,18.442836564451834,82.0,1.0
185,8.0,351.0,149.0,4335.0,16.726811591901388,77.0,1.0
186,4.0,120.0,88.0,2957.0,16.081882824008943,75.0,2.0
187,4.0,151.0,90.0,2678.0,14.04525864413514,80.0,1.0
188,6.0,145.0,76.0,3160.0,19.974281972944297,81.0,2.0
189,4.0,120.0,75.0,2542.0,15.005489643849451,80.0,3.0
190,8.0,318.0,150.0,3436.0,8.219620897108957,70.0,1.0
191,5.0,183.0,77.0,3530.0,9.553804436340084,79.0,2.0
192,6.0,163.0,125.0,3140.0,18.066086576473637,78.0,2.0
193,8.0,455.0,225.0,4425.0,18.142336622133893,70.0,1.0
194,4.0,140.0,92.0,2865.0,18.425403378076084,82.0,1.0
195,6.0,199.0,90.0,2648.0,13.33442793664679,70.0,1.0
196,8.0,302.0,140.0,3449.0,10.314449028392293,70.0,1.0
197,4.0,91.0,53.0,1795.0,11.943225487247817,76.0,3.0
198,6.0,262.0,85.0,3015.0,24.51267139059309,82.0,1.0
199,4.0,89.99999999999999,70.0,1937.0,19.955411906760474,75.0,2.0
200,4.0,91.0,68.0,1970.0,8.219620897108957,82.0,3.0
201,3.0,70.0,90.0,2124.0,8.80093871057276,73.0,3.0
202,4.0,84.99999999999999,70.0,2070.0,24.51267139059309,78.0,3.0
203,6.0,199.0,97.0,2774.0,18.781550596741226,70.0,1.0
204,4.0,107.0,90.0,2430.0,10.871632224922054,70.0,2.0
205,4.0,71.99999999999999,69.0,1613.0,13.5542743700342,71.0,3.0
206,6.0,231.0,105.0,3380.0,14.931993687132854,78.0,1.0
207,4.0,151.0,90.0,2556.0,9.907069981711722,79.0,1.0
208,6.0,231.0,110.0,3039.0,11.35571134734187,75.0,1.0
209,4.0,86.0,65.0,1975.0,12.739789594569618,79.0,3.0
210,8.0,318.0,150.0,3940.0,16.263174095514255,76.0,1.0
211,4.0,98.0,63.0,2051.0,17.016493597912614,77.0,1.0
212,6.0,200.0,85.0,2990.0,16.71642569141384,79.0,1.0
213,4.0,121.0,110.0,2660.0,8.278018955788134,73.0,2.0
214,6.0,200.0,85.0,2965.0,17.67358768037556,78.0,1.0
215,6.0,258.0,120.0,3410.0,19.339157202917292,78.0,1.0
216,4.0,140.0,88.0,2870.0,22.20003610459692,80.0,1.0
217,4.0,144.0,96.0,2665.0,19.882456028716053,82.0,3.0
218,8.0,440.0,215.0,4312.0,19.51246841270369,70.0,1.0
219,4.0,107.0,75.0,2210.0,12.300047374030562,81.0,3.0
220,8.0,360.0,150.0,3940.0,10.747019717602788,79.0,1.0
221,4.0,156.0,92.0,2585.0,18.469171769792815,82.0,1.0
222,8.0,318.0,150.0,4237.0,13.59567542510872,73.0,1.0
223,4.0,122.0,86.0,2226.0,24.70658219147049,72.0,1.0
224,8.0,455.0,225.0,4951.0,9.799664108049786,73.0,1.0
225,4.0,121.0,98.0,2945.0,15.84004697779618,75.0,2.0
226,8.0,351.0,138.0,3955.0,14.448613848502184,79.0,1.0
227,4.0,88.0,76.0,2065.0,14.253733062150792,71.0,2.0
228,4.0,112.0,85.0,2575.0,20.95019950455827,82.0,1.0
229,4.0,97.0,71.0,1825.0,12.058640384655428,76.0,2.0
230,8.0,383.0,170.0,3563.0,9.370649082505508,70.0,1.0
231,4.0,89.0,71.0,1925.0,12.229301512631535,79.0,2.0
232,6.0,225.0,95.0,3785.0,15.66084053493049,75.0,1.0
233,4.0,122.0,80.0,2451.0,9.085670635956664,74.0,1.0
234,6.0,146.0,97.0,2815.0,9.770651466968612,77.0,3.0
235,8.0,454.0,220.0,4354.0,18.31043342183529,70.0,1.0
236,4.0,116.0,90.0,2123.0,13.826239831273732,71.0,2.0
237,4.0,97.0,78.0,1940.0,12.235424999640843,77.0,2.0
238,8.0,351.0,152.0,4215.0,15.109582995445495,76.0,1.0
239,4.0,98.0,79.0,2255.0,20.65951408241311,76.0,1.0
240,4.0,105.0,63.0,2125.0,23.64051129704283,82.0,1.0
241,8.0,351.0,153.0,4129.0,24.37897240527431,72.0,1.0
242,4.0,122.0,86.0,2395.0,17.65413648581264,72.0,1.0
243,8.0,318.0,135.0,3830.0,11.775416000118543,79.0,1.0
244,6.0,173.0,110.0,2725.0,17.072148966920455,81.0,1.0
245,8.0,304.0,150.0,3672.0,9.125607357812232,72.0,1.0
246,4.0,98.0,65.0,2380.0,11.701266445062924,81.0,1.0
247,6.0,258.0,110.0,2962.0,14.2474173514724,71.0,1.0
248,4.0,86.0,65.0,2110.0,24.51267139059309,80.0,3.0
249,6.0,250.0,72.0,3158.0,18.996604577567936,75.0,1.0
250,4.0,114.0,91.0,2582.0,24.51267139059309,73.0,2.0
251,8.0,351.0,142.0,4054.0,14.360244724306185,79.0,1.0
252,4.0,135.0,84.0,2385.0,15.153242128948747,81.0,1.0
253,4.0,140.0,92.0,2572.0,14.45517253841403,76.0,1.0
254,6.0,225.0,100.0,3651.0,13.701653831505286,76.0,1.0
255,6.0,250.0,100.0,3329.0,16.214267710741506,71.0,1.0
256,8.0,304.0,150.0,3672.0,14.674979534592262,73.0,1.0
257,4.0,98.0,66.0,1800.0,13.522075427107822,78.0,1.0
258,6.0,168.0,116.0,2900.0,11.952964864819089,81.0,3.0
259,6.0,258.0,110.0,3730.0,21.119832613120415,75.0,1.0
260,4.0,116.0,75.0,2158.0,23.05894447574284,73.0,2.0
261,3.0,70.0,100.0,2420.0,11.756916710831172,80.0,3.0
262,4.0,119.0,97.0,2405.0,10.91155524486838,78.0,3.0
263,4.0,97.0,67.0,2065.0,9.717620037870752,81.0,3.0
264,4.0,140.0,78.0,2592.0,18.71220237892844,75.0,1.0
265,5.0,121.0,67.0,2950.0,24.741808709292822,80.0,2.0
266,6.0,225.0,90.0,3381.0,15.558490755732034,80.0,1.0
267,8.0,400.0,150.0,4997.0,14.527675207775363,73.0,1.0
268,6.0,225.0,110.0,3620.0,17.794529804043368,78.0,1.0
269,4.0,91.0,67.0,1965.0,12.55957740487108,82.0,3.0
270,4.0,112.0,88.0,2640.0,19.089741770494214,82.0,1.0
271,8.0,400.0,190.0,4422.0,14.951275285314527,72.0,1.0
272,8.0,350.0,180.0,4499.0,14.950087889194736,73.0,1.0
273,4.0,78.0,52.0,1985.0,11.561508242432044,78.0,3.0
