,Frequency,Angle_of_Attack(prediction),Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
37,500.0,6.6555676981664895,0.2286,71.3,0.0051942
38,4000.0,12.772439373480589,0.02540000000000002,39.6,0.0172206
39,2500.0,17.16690603052345,0.1016,31.7,0.0418756
40,2500.0,5.230895464877668,0.2286,71.3,0.00400603
41,5000.0,1.4239569857343444,0.02540000000000002,55.5,0.0008732180000000003
42,999.9999999999998,14.65988830522333,0.1524,71.3,0.019300099999999997
43,200.0,22.2,0.0508,31.7,0.028985300000000002
44,315.0,2.9037583890177556,0.3048,39.6,0.00579636
45,4000.0,5.643894808086687,0.02540000000000002,55.5,0.0008732180000000003
46,999.9999999999998,12.09934486579444,0.0508,55.5,0.0271925
47,5000.0,13.921801443365121,0.0508,55.5,0.0271925
48,10000.0,1.3819172364780359,0.1016,71.3,0.0012107200000000002
49,3150.0,9.332551836604093,0.02540000000000002,71.3,0.0008486329999999997
50,2500.0,0.0,0.1016,31.7,0.0015009199999999993
51,8000.0,1.7834507458951876,0.3048,71.3,0.00336729
52,8000.0,1.9333736270451372,0.02540000000000002,39.6,0.0009074749999999996
53,200.0,11.15864150096941,0.1524,31.7,0.025278500000000002
54,999.9999999999998,5.881761627212082,0.3048,71.3,0.00336729
55,4000.0,12.742969079423881,0.02540000000000002,31.7,0.017663099999999998
56,3150.0,0.2931150925508046,0.2286,31.7,0.0027238
57,800.0,4.067958425795041,0.1524,39.6,0.002948039999999999
58,250.0,1.311314746710317,0.3048,31.7,0.0033126600000000003
59,5000.0,3.714127897414726,0.2286,71.3,0.00400603
60,2000.0,2.4633725896354113,0.3048,71.3,0.00336729
61,4000.0,0.0,0.0508,55.5,0.0007619299999999992
62,630.0,3.935225577981528,0.1524,31.7,0.00525474
63,2000.0,5.240537890154593,0.0508,71.3,0.00529514
64,5000.0,1.5884779463550727,0.2286,31.7,0.003723709999999999
65,2000.0,15.567922551166204,0.02540000000000002,31.7,0.017663099999999998
66,6300.0,10.542244179490865,0.02540000000000002,71.3,0.004206539999999999
67,2000.0,18.134367071191505,0.0508,71.3,0.034118300000000004
68,630.0,4.274906690353625,0.1524,39.6,0.0019328699999999997
69,999.9999999999998,0.0,0.2286,39.6,0.00253511
70,800.0,0.0,0.1524,31.7,0.00209405
71,1600.0,4.056363279929988,0.0508,31.7,0.0008121640000000006
72,630.0,2.4319636045646673,0.2286,39.6,0.00346574
73,4000.0,15.433367145547733,0.0508,31.7,0.028985300000000002
74,1600.0,6.081470205241689,0.0508,39.6,0.0007918219999999993
75,4000.0,8.614754126403335,0.02540000000000002,71.3,0.012180799999999999
76,250.0,6.819773113816097,0.2286,39.6,0.0123481
77,1600.0,0.0,0.1016,39.6,0.0024513799999999995
78,3150.0,5.57426429491913,0.02540000000000002,39.6,0.00042846399999999993
79,8000.0,0.0,0.02540000000000002,39.6,0.00042846399999999993
80,800.0,22.2,0.0508,31.7,0.028985300000000002
81,5000.0,16.945076563824074,0.02540000000000002,31.7,0.017663099999999998
82,200.0,0.5753083193934767,0.3048,39.6,0.003101380000000001
83,2500.0,15.644275343483384,0.02540000000000002,55.5,0.016570599999999998
84,6300.0,15.925897635072523,0.02540000000000002,31.7,0.0046137700000000005
85,999.9999999999998,10.658141046630266,0.1016,39.6,0.0528487
86,10000.0,2.984512157831809,0.3048,31.7,0.0033126600000000003
87,999.9999999999998,10.767773845975919,0.02540000000000002,39.6,0.00449821
88,6300.0,5.442293470549787,0.2286,71.3,0.010440399999999999
89,8000.0,3.866397481587887,0.1016,55.5,0.0022109999999999994
90,5000.0,2.3164928291704987,0.3048,55.5,0.00452492
91,315.0,22.2,0.02540000000000002,55.5,0.016570599999999998
92,400.0,22.056328924252128,0.0508,31.7,0.028985300000000002
93,1250.0,10.617831775207689,0.1016,71.3,0.0103088
94,6300.0,1.9037273223992361,0.3048,55.5,0.00452492
95,6300.0,5.513780326516763,0.1524,55.5,0.00433288
96,12500.0,0.0,0.1524,55.5,0.0017266799999999995
97,5000.0,17.138941560156947,0.0508,39.6,0.0282593
98,1250.0,0.49331189048949664,0.1016,39.6,0.0014633200000000006
99,5000.0,1.7190811150330205,0.1524,55.5,0.0017266799999999995
100,2000.0,0.0,0.1524,39.6,0.0019328699999999997
101,5000.0,18.086920811579066,0.1016,31.7,0.0418756
102,630.0,6.140705028534387,0.1016,71.3,0.033779199999999995
103,1600.0,10.225615089613108,0.1524,39.6,0.0233328
104,630.0,16.309849450937907,0.0508,71.3,0.034118300000000004
105,315.0,8.741538338139412,0.1016,39.6,0.04082680000000001
106,6300.0,0.0,0.3048,39.6,0.003101380000000001
107,2500.0,0.7026262965638059,0.3048,31.7,0.0033126600000000003
108,500.0,7.04505699776309,0.1016,31.7,0.00592927
109,315.0,19.879514167857636,0.02540000000000002,71.3,0.0214178
110,4000.0,1.0938033441150878,0.3048,55.5,0.0028308099999999996
111,2000.0,9.88617110240916,0.02540000000000002,55.5,0.004328399999999999
112,8000.0,1.5086274919186975,0.0508,31.7,0.0008121640000000006
113,4000.0,6.65623626073673,0.02540000000000002,71.3,0.004206539999999999
114,315.0,19.13836396398935,0.02540000000000002,39.6,0.022902799999999997
115,5000.0,0.0,0.0508,31.7,0.0008121640000000006
116,2500.0,6.624606703562435,0.2286,39.6,0.0123481
117,8000.0,2.447218905874272,0.2286,39.6,0.00473801
118,1600.0,13.009977170921402,0.02540000000000002,39.6,0.013025299999999998
119,2000.0,13.01831062142624,0.1016,39.6,0.04082680000000001
120,800.0,1.5347992428182637,0.3048,55.5,0.00452492
121,1600.0,12.376307664473945,0.02540000000000002,39.6,0.00449821
122,999.9999999999998,4.24676974835965,0.1524,55.5,0.0017266799999999995
123,800.0,0.0,0.2286,31.7,0.003723709999999999
124,4000.0,19.076416986278346,0.1524,71.3,0.0483159
125,1600.0,12.220968364032831,0.1524,39.6,0.00909175
126,800.0,8.957118369755666,0.2286,39.6,0.0123481
127,3150.0,19.581546100298617,0.0508,71.3,0.034118300000000004
128,4000.0,1.4635345879888693,0.0508,39.6,0.0015268899999999995
129,3150.0,22.2,0.1524,39.6,0.058411300000000006
130,3150.0,0.0,0.1016,31.7,0.0015009199999999993
131,500.0,4.514818444171516,0.2286,55.5,0.003135249999999999
132,12500.0,2.379526974546505,0.3048,71.3,0.00336729
133,5000.0,11.704303002359083,0.02540000000000002,71.3,0.0214178
134,315.0,9.868771745370857,0.1524,71.3,0.019300099999999997
135,250.0,7.230107445240289,0.2286,31.7,0.0132672
136,630.0,0.0,0.3048,55.5,0.0028308099999999996
137,10000.0,1.0902966136577277,0.1524,39.6,0.0019328699999999997
138,999.9999999999998,1.1081747368129387,0.2286,31.7,0.00509068
139,200.0,12.626654650533183,0.0508,39.6,0.015047799999999998
140,500.0,1.6902627906467584,0.2286,55.5,0.0022933599999999995
141,1250.0,4.4973284513421925,0.2286,71.3,0.00400603
142,200.0,12.72997584344786,0.1524,71.3,0.0483159
143,500.0,8.418219777209677,0.1524,39.6,0.002948039999999999
144,1250.0,17.297679414252677,0.02540000000000002,55.5,0.016570599999999998
145,4000.0,9.283959121679302,0.02540000000000002,39.6,0.00449821
146,315.0,13.03554091878842,0.02540000000000002,39.6,0.013025299999999998
147,800.0,0.890986361910814,0.1524,39.6,0.0019328699999999997
148,800.0,11.213443363455928,0.0508,55.5,0.00544854
149,800.0,1.2263090230534281,0.2286,39.6,0.00346574
150,1600.0,6.926478230590054,0.1524,31.7,0.00525474
151,630.0,2.549736000489447,0.1016,71.3,0.0103088
152,8000.0,16.866490775386872,0.0508,71.3,0.0264269
153,6300.0,0.6817994166935044,0.02540000000000002,55.5,0.0008732180000000003
154,4000.0,0.3406762688357219,0.2286,31.7,0.0027238
155,999.9999999999998,8.092697419361071,0.1524,71.3,0.0024385099999999996
156,500.0,13.185648151072055,0.1524,55.5,0.0208438
157,400.0,7.534725664018251,0.2286,55.5,0.004286199999999999
158,6300.0,3.124350694129634,0.02540000000000002,71.3,0.00040068199999999943
159,2500.0,4.7297453873408175,0.2286,55.5,0.004286199999999999
160,2000.0,6.380106305231426,0.2286,71.3,0.0051942
161,5000.0,0.47718150954483196,0.3048,39.6,0.003101380000000001
162,5000.0,3.844258771211915,0.1016,31.7,0.0025143500000000003
163,2000.0,7.909091654285248,0.2286,55.5,0.011170600000000001
164,1600.0,10.818632748409865,0.1016,39.6,0.04082680000000001
165,200.0,7.551310472103299,0.2286,39.6,0.0123481
166,999.9999999999998,4.760892320156795,0.3048,71.3,0.00425727
167,4000.0,3.1839557839260992,0.3048,71.3,0.00425727
168,8000.0,7.417283137792586,0.0508,39.6,0.0015268899999999995
169,5000.0,0.0,0.02540000000000002,31.7,0.0009307889999999996
170,4000.0,13.648269027503874,0.0508,39.6,0.00566229
171,1250.0,6.0086738584789225,0.2286,39.6,0.00614329
172,1600.0,3.5492175171607196,0.2286,55.5,0.004286199999999999
173,400.0,7.568568135508553,0.1524,39.6,0.00909175
174,10000.0,5.918728892751531,0.1016,71.3,0.0020282200000000007
175,2500.0,11.780757240968676,0.1524,71.3,0.0483159
176,400.0,2.7887001392689488,0.3048,39.6,0.00495741
177,2000.0,18.041707700377263,0.02540000000000002,39.6,0.022902799999999997
178,999.9999999999998,11.683330970744215,0.0508,39.6,0.0282593
179,630.0,17.219788442456974,0.1016,31.7,0.0418756
180,2000.0,9.937301621927709,0.02540000000000002,31.7,0.0009307889999999996
181,250.0,17.260107176976334,0.1524,39.6,0.058411300000000006
182,6300.0,14.95209570788166,0.0508,31.7,0.028985300000000002
183,1250.0,3.0868644667238443,0.2286,71.3,0.0051942
184,2000.0,11.410036837985434,0.1016,55.5,0.0368233
185,400.0,0.0,0.3048,39.6,0.003101380000000001
186,4000.0,19.11863489893402,0.1016,31.7,0.0418756
187,1250.0,0.0,0.1016,31.7,0.0015009199999999993
188,10000.0,4.864572996393085,0.2286,71.3,0.0051942
189,10000.0,0.0,0.02540000000000002,31.7,0.0004394719999999998
190,6300.0,3.5714745631184894,0.1016,55.5,0.0022109999999999994
191,5000.0,3.0135672111065315,0.2286,31.7,0.00509068
192,800.0,11.967445909604962,0.1016,39.6,0.0528487
193,1600.0,2.589722197293545,0.2286,31.7,0.00509068
194,4000.0,7.88616451672055,0.02540000000000002,55.5,0.004328399999999999
195,1600.0,0.0,0.1016,31.7,0.0015009199999999993
196,2500.0,4.7430781366456785,0.2286,39.6,0.00473801
197,1250.0,4.815564598463779,0.3048,71.3,0.00497773
198,800.0,3.576655127763253,0.2286,55.5,0.003135249999999999
199,6300.0,3.8152963281671837,0.2286,71.3,0.00400603
200,1250.0,8.22227343784809,0.2286,39.6,0.0123481
201,500.0,20.768005976956793,0.0508,31.7,0.028985300000000002
202,400.0,21.469400003714703,0.02540000000000002,55.5,0.016570599999999998
203,500.0,5.457273166775992,0.1524,31.7,0.00525474
204,10000.0,0.47836724124591967,0.0508,39.6,0.0007918219999999993
205,800.0,12.863700480106786,0.1524,55.5,0.0208438
206,2000.0,13.319031857195554,0.02540000000000002,39.6,0.0172206
207,3150.0,0.0,0.1016,71.3,0.0012107200000000002
208,3150.0,0.2145377167117255,0.2286,71.3,0.00214345
209,250.0,9.840286871922462,0.1524,31.7,0.025278500000000002
210,315.0,20.79907780302405,0.02540000000000002,31.7,0.017663099999999998
211,1600.0,1.2183498220147033,0.1016,55.5,0.0022109999999999994
212,6300.0,0.9041783360566003,0.3048,31.7,0.0033126600000000003
213,2500.0,5.963089275216007,0.02540000000000002,71.3,0.004206539999999999
214,2000.0,2.022553391334574,0.2286,31.7,0.0027238
215,4000.0,13.583094802199154,0.02540000000000002,71.3,0.016104
216,500.0,0.0,0.2286,31.7,0.0027238
217,400.0,4.519861911709656,0.02540000000000002,55.5,0.004328399999999999
218,999.9999999999998,1.2413548058754493,0.1524,39.6,0.002948039999999999
219,3150.0,15.346761796177393,0.1016,31.7,0.0418756
220,2500.0,8.718675956169232,0.0508,71.3,0.0007404779999999993
221,12500.0,0.0,0.2286,71.3,0.00214345
222,1250.0,1.7449575159311674,0.2286,39.6,0.00346574
223,999.9999999999998,9.807423097057413,0.0508,39.6,0.015047799999999998
224,1250.0,12.275119457331556,0.1016,71.3,0.0437259
225,2000.0,3.453221394590646,0.1524,55.5,0.00433288
