,Cylinders,Displacement,Horse_power,Weight,Acceleration(prediction),Model_year,Origin
103,8.0,214.8387499518332,137.0,4042.0,14.5,73.0,1.0
104,4.0,116.37575220884234,86.0,2220.0,14.0,71.0,1.0
105,8.0,427.99761621493406,230.0,4278.0,9.5,73.0,1.0
106,6.0,295.3803098142064,100.0,2945.0,16.0,73.0,1.0
107,6.0,255.3407922912797,88.0,3139.0,14.5,71.0,1.0
108,4.0,195.10789249967974,80.0,3230.0,20.4,81.0,2.0
109,8.0,378.89875643539096,210.0,4382.0,13.5,70.0,1.0
110,6.0,197.58319683069317,90.0,3085.0,17.6,76.0,1.0
111,8.0,428.50408751530443,165.0,4209.0,12.0,71.0,1.0
112,4.0,116.21885375323617,67.0,1850.0,13.8,80.0,3.0
113,8.0,373.9342933639278,165.0,3693.0,11.5,70.0,1.0
114,4.0,148.77762631538087,84.0,2525.0,16.0,82.0,1.0
115,6.0,262.1461561425848,105.0,3459.0,16.0,75.0,1.0
116,8.0,389.2413369372691,140.0,4141.0,14.0,74.0,1.0
117,8.0,217.4088267624317,145.0,3988.0,13.0,73.0,1.0
118,4.0,103.15197920192253,76.0,2144.0,14.7,80.0,2.0
119,8.0,240.83391418150973,110.0,4060.0,19.0,77.0,1.0
120,4.0,115.64023872829104,67.0,3250.0,21.8,80.0,2.0
121,8.0,387.22766072663205,140.0,4080.0,13.7,78.0,1.0
122,8.0,272.6465103603931,180.0,3664.0,11.0,73.0,1.0
123,8.0,406.9787373745628,139.0,3570.0,12.8,78.0,1.0
124,4.0,80.62118750355722,65.0,1773.0,19.0,71.0,3.0
125,8.0,392.43295050489326,125.0,3900.0,17.4,79.0,1.0
126,6.0,236.93208567613624,105.0,3613.0,16.5,74.0,1.0
127,4.0,162.0786809399707,74.0,2190.0,14.2,81.0,2.0
128,4.0,168.11468803274963,46.0,1835.0,20.5,70.0,2.0
129,4.0,329.75365485449413,90.0,3003.0,20.1,80.0,1.0
130,4.0,162.38204337282252,95.0,2694.0,15.0,75.0,2.0
131,4.0,89.3493778994903,75.0,2265.0,15.2,80.0,3.0
132,4.0,378.4497497377338,85.0,2310.0,18.5,73.0,1.0
133,8.0,307.78973907459755,129.0,3725.0,13.4,79.0,1.0
134,4.0,91.26208563816823,63.0,2215.0,14.9,81.0,1.0
135,6.0,246.08192801555595,110.0,3645.0,16.2,76.0,1.0
136,8.0,280.03812449418257,175.0,4100.0,13.0,73.0,1.0
137,6.0,252.3501254850603,105.0,3535.0,19.2,78.0,1.0
138,6.0,263.84622572492253,115.0,3245.0,15.4,79.0,1.0
139,6.0,244.10345471382303,105.0,3425.0,16.9,77.0,1.0
140,4.0,92.37846935385282,58.0,1755.0,16.9,81.0,3.0
141,4.0,88.99196121970954,70.0,2150.0,14.9,79.0,1.0
142,4.0,366.83931289958997,60.0,2164.0,22.1,76.0,1.0
143,4.0,127.23477390975165,70.0,2120.0,15.5,80.0,1.0
144,4.0,233.87802015528064,67.0,1965.0,15.7,82.0,3.0
145,4.0,177.0272249647752,70.0,1945.0,16.8,77.0,3.0
146,4.0,109.8970073589494,88.0,3270.0,21.9,76.0,2.0
147,4.0,302.3072385301918,88.0,2130.0,14.5,71.0,3.0
148,8.0,277.80374178273655,175.0,3821.0,11.0,73.0,1.0
149,4.0,256.2980144968865,90.0,2950.0,17.3,82.0,1.0
150,8.0,339.85949866411954,208.0,4633.0,11.0,72.0,1.0
151,6.0,267.0786075245284,110.0,3360.0,16.6,79.0,1.0
152,6.0,182.65137193813234,120.0,2930.0,13.8,81.0,3.0
153,4.0,355.7415882373105,110.0,2600.0,12.8,77.0,2.0
154,4.0,215.96872934096172,68.0,2135.0,16.6,78.0,3.0
155,4.0,218.88171759745902,62.0,1845.0,15.3,80.0,2.0
156,4.0,310.10831886233376,87.0,2672.0,17.5,70.0,2.0
157,8.0,293.9909171416484,160.0,3609.0,8.0,70.0,1.0
158,4.0,352.53010581625887,95.0,2372.0,15.0,70.0,3.0
159,4.0,351.14872310238525,95.0,2228.0,14.0,71.0,3.0
160,8.0,281.6220767105496,120.0,3962.0,13.9,76.0,1.0
161,4.0,137.44024030606772,83.0,2639.0,17.0,75.0,1.0
162,4.0,97.31420513852781,62.0,2050.0,17.3,81.0,3.0
163,4.0,62.528424402230854,48.0,2085.0,21.7,80.0,2.0
164,4.0,81.44922992403887,48.0,1985.0,21.5,78.0,2.0
165,4.0,171.25508136967218,67.0,2145.0,18.0,80.0,3.0
166,6.0,102.10533701979074,95.0,2904.0,16.0,73.0,1.0
167,6.0,248.20450188914205,100.0,3430.0,17.2,78.0,1.0
168,4.0,226.88695529674254,97.0,2489.0,15.0,74.0,3.0
169,4.0,101.71679033422033,68.0,2025.0,18.2,82.0,3.0
170,8.0,440.92783080550555,180.0,4380.0,12.1,76.0,1.0
171,6.0,183.22801367909022,120.0,3820.0,16.7,76.0,2.0
172,8.0,149.62097656490369,130.0,3870.0,15.0,76.0,1.0
173,4.0,134.9770203725709,92.0,2434.0,15.0,80.0,3.0
174,6.0,307.9296417716803,88.0,3060.0,17.1,81.0,1.0
175,4.0,200.8072175304337,60.0,1760.0,16.1,81.0,3.0
176,8.0,266.2302900865055,150.0,4096.0,13.0,71.0,1.0
177,4.0,98.0296986002657,60.0,1968.0,18.8,80.0,3.0
178,4.0,335.5073741397667,72.0,2408.0,19.0,71.0,1.0
179,6.0,314.1391122409732,100.0,2789.0,15.0,73.0,1.0
180,4.0,206.51059911830149,52.0,1649.0,16.5,74.0,3.0
181,4.0,145.72572552630163,84.0,2295.0,11.6,82.0,1.0
182,6.0,193.9776847699417,110.0,2945.0,16.4,82.0,1.0
183,4.0,113.8067518963978,105.0,2745.0,16.7,78.0,1.0
184,4.0,153.32129858674813,79.0,2625.0,18.6,82.0,1.0
185,8.0,385.7805063012024,149.0,4335.0,14.5,77.0,1.0
186,4.0,317.38804070341286,88.0,2957.0,17.0,75.0,2.0
187,4.0,140.7488986740464,90.0,2678.0,16.5,80.0,1.0
188,6.0,137.33251247874298,76.0,3160.0,19.6,81.0,2.0
189,4.0,124.48314702146561,75.0,2542.0,17.5,80.0,3.0
190,8.0,364.97407077516056,150.0,3436.0,11.0,70.0,1.0
191,5.0,184.2162236746624,77.0,3530.0,20.1,79.0,2.0
192,6.0,381.86110551661085,125.0,3140.0,13.6,78.0,2.0
193,8.0,438.5473245794225,225.0,4425.0,10.0,70.0,1.0
194,4.0,324.0483227023578,92.0,2865.0,16.4,82.0,1.0
195,6.0,254.37045436131427,90.0,2648.0,15.0,70.0,1.0
196,8.0,312.53256606000224,140.0,3449.0,10.5,70.0,1.0
197,4.0,181.37655913060047,53.0,1795.0,17.4,76.0,3.0
198,6.0,68.87756465410132,85.0,3015.0,17.0,82.0,1.0
199,4.0,192.1946820258053,70.0,1937.0,14.0,75.0,2.0
200,4.0,239.0240238483952,68.0,1970.0,17.6,82.0,3.0
201,3.0,118.31883301160681,90.0,2124.0,13.5,73.0,3.0
202,4.0,127.5731639415872,70.0,2070.0,18.6,78.0,3.0
203,6.0,198.39453989463456,97.0,2774.0,15.5,70.0,1.0
204,4.0,99.75711120546515,90.0,2430.0,14.5,70.0,2.0
205,4.0,62.528424402230854,69.0,1613.0,18.0,71.0,3.0
206,6.0,258.0738876097089,105.0,3380.0,15.8,78.0,1.0
207,4.0,62.528424402230854,90.0,2556.0,13.2,79.0,1.0
208,6.0,265.35375808887034,110.0,3039.0,15.0,75.0,1.0
209,4.0,185.1401121738565,65.0,1975.0,15.2,79.0,3.0
210,8.0,187.82398058019496,150.0,3940.0,13.2,76.0,1.0
211,4.0,118.51203574334102,63.0,2051.0,17.0,77.0,1.0
212,6.0,300.56517696136336,85.0,2990.0,18.2,79.0,1.0
213,4.0,69.16183907499538,110.0,2660.0,14.0,73.0,2.0
214,6.0,297.5137610757739,85.0,2965.0,15.8,78.0,1.0
215,6.0,138.1100724350425,120.0,3410.0,15.1,78.0,1.0
216,4.0,292.9624148498389,88.0,2870.0,18.1,80.0,1.0
217,4.0,127.63828559890068,96.0,2665.0,13.9,82.0,3.0
218,8.0,412.72252521605355,215.0,4312.0,8.5,70.0,1.0
219,4.0,187.8262535122269,75.0,2210.0,14.4,81.0,3.0
220,8.0,400.1579397705315,150.0,3940.0,13.0,79.0,1.0
221,4.0,309.586558466182,92.0,2585.0,14.5,82.0,1.0
222,8.0,241.07883513893532,150.0,4237.0,14.5,73.0,1.0
223,4.0,356.3657388886245,86.0,2226.0,16.5,72.0,1.0
224,8.0,440.92783080550555,225.0,4951.0,11.0,73.0,1.0
225,4.0,316.2799232580298,98.0,2945.0,14.5,75.0,2.0
226,8.0,355.22885509196186,138.0,3955.0,13.2,79.0,1.0
227,4.0,62.528424402230854,76.0,2065.0,14.5,71.0,2.0
228,4.0,114.09507388177505,85.0,2575.0,16.2,82.0,1.0
229,4.0,209.0662416923181,71.0,1825.0,12.2,76.0,2.0
230,8.0,377.1925865558714,170.0,3563.0,10.0,70.0,1.0
231,4.0,185.08240996109248,71.0,1925.0,14.0,79.0,2.0
232,6.0,133.2838101495095,95.0,3785.0,19.0,75.0,1.0
233,4.0,294.80273890553326,80.0,2451.0,16.5,74.0,1.0
234,6.0,163.41758789236707,97.0,2815.0,14.5,77.0,3.0
235,8.0,431.68266238312503,220.0,4354.0,9.0,70.0,1.0
236,4.0,94.19615398539692,90.0,2123.0,14.0,71.0,2.0
237,4.0,209.02616946948163,78.0,1940.0,14.5,77.0,2.0
238,8.0,214.24828709687537,152.0,4215.0,12.8,76.0,1.0
239,4.0,139.51072202638977,79.0,2255.0,17.7,76.0,1.0
240,4.0,62.528424402230854,63.0,2125.0,14.7,82.0,1.0
241,8.0,258.72862489989336,153.0,4129.0,13.0,72.0,1.0
242,4.0,155.38204741338043,86.0,2395.0,16.0,72.0,1.0
243,8.0,321.22995405727454,135.0,3830.0,15.2,79.0,1.0
244,6.0,195.45627277134295,110.0,2725.0,12.6,81.0,1.0
245,8.0,375.1298817681254,150.0,3672.0,11.5,72.0,1.0
246,4.0,116.73069982504101,65.0,2380.0,20.7,81.0,1.0
247,6.0,222.19389217748687,110.0,2962.0,13.5,71.0,1.0
248,4.0,105.79242189177289,65.0,2110.0,17.9,80.0,3.0
249,6.0,304.2051709741479,72.0,3158.0,19.5,75.0,1.0
250,4.0,339.42541686867344,91.0,2582.0,14.0,73.0,2.0
251,8.0,338.4800523657186,142.0,4054.0,14.3,79.0,1.0
252,4.0,149.42898496998615,84.0,2385.0,12.9,81.0,1.0
253,4.0,306.60996185145285,92.0,2572.0,14.9,76.0,1.0
254,6.0,141.06945332123954,100.0,3651.0,17.7,76.0,1.0
255,6.0,75.18278447516437,100.0,3329.0,15.5,71.0,1.0
256,8.0,238.59204730341452,150.0,3672.0,11.5,73.0,1.0
257,4.0,99.95343392082448,66.0,1800.0,14.4,78.0,1.0
258,6.0,88.89528300852272,116.0,2900.0,12.6,81.0,3.0
259,6.0,264.98698701752613,110.0,3730.0,19.0,75.0,1.0
260,4.0,344.2375427759834,75.0,2158.0,15.5,73.0,2.0
261,3.0,208.84316534765793,100.0,2420.0,12.5,80.0,3.0
262,4.0,380.29006202176765,97.0,2405.0,14.9,78.0,3.0
263,4.0,205.70285478220026,67.0,2065.0,17.8,81.0,3.0
264,4.0,129.26194434186147,78.0,2592.0,18.5,75.0,1.0
265,5.0,72.3162456835965,67.0,2950.0,19.9,80.0,2.0
266,6.0,279.56945652114825,90.0,3381.0,18.7,80.0,1.0
267,8.0,206.98393475480503,150.0,4997.0,14.0,73.0,1.0
268,6.0,255.0785601021787,110.0,3620.0,18.7,78.0,1.0
269,4.0,114.71211325751116,67.0,1965.0,15.0,82.0,3.0
270,4.0,290.2009739908981,88.0,2640.0,18.6,82.0,1.0
271,8.0,322.50926425093326,190.0,4422.0,12.5,72.0,1.0
272,8.0,278.8674037306956,180.0,4499.0,12.5,73.0,1.0
273,4.0,173.1278725667773,52.0,1985.0,19.4,78.0,3.0
