,Thermal Distress,Launch Temperature,Leak-Check Pressure(prediction)
163,0.0,72.0,168.86592347539025
164,0.0,72.0,168.86592347539025
165,0.0,72.0,168.86592347539025
166,0.0,72.0,168.86592347539025
167,0.0,72.0,168.86592347539025
168,0.0,72.0,168.86592347539025
169,0.0,72.0,168.86592347539025
170,0.0,72.0,168.86592347539025
171,0.0,72.0,168.86592347539025
172,0.0,72.0,168.86592347539025
173,0.0,72.0,168.86592347539025
174,0.0,72.0,168.86592347539025
175,0.0,72.0,168.86592347539025
176,0.0,72.0,168.86592347539025
177,0.0,72.0,168.86592347539025
178,0.0,72.0,168.86592347539025
179,0.0,72.0,168.86592347539025
180,0.0,72.0,168.86592347539025
181,0.0,72.0,168.86592347539025
182,0.0,72.0,168.86592347539025
183,0.0,72.0,168.86592347539025
184,0.0,72.0,168.86592347539025
185,0.0,72.0,168.86592347539025
186,0.0,72.0,168.86592347539025
187,0.0,72.0,168.86592347539025
188,0.0,72.0,168.86592347539025
189,0.0,72.0,168.86592347539025
190,0.0,72.0,168.86592347539025
191,0.0,72.0,168.86592347539025
192,0.0,72.0,168.86592347539025
193,0.0,72.0,168.86592347539025
194,0.0,72.0,168.86592347539025
195,0.0,72.0,168.86592347539025
196,0.0,72.0,168.86592347539025
197,0.0,72.0,168.86592347539025
198,0.0,72.0,168.86592347539025
199,0.0,72.0,168.86592347539025
200,0.0,72.0,168.86592347539025
201,0.0,72.0,168.86592347539025
202,0.0,72.0,168.86592347539025
203,0.0,72.0,168.86592347539025
204,0.0,72.0,168.86592347539025
205,0.0,72.0,168.86592347539025
206,0.0,72.0,168.86592347539025
207,0.0,72.0,168.86592347539025
208,0.0,72.0,168.86592347539025
209,0.0,72.0,168.86592347539025
210,0.0,72.0,168.86592347539025
211,0.0,72.0,168.86592347539025
212,0.0,72.0,168.86592347539025
213,0.0,72.0,168.86592347539025
214,0.0,72.0,168.86592347539025
215,0.0,72.0,168.86592347539025
216,0.0,72.0,168.86592347539025
217,0.0,72.0,168.86592347539025
218,0.0,72.0,168.86592347539025
219,0.0,72.0,168.86592347539025
220,0.0,72.0,168.86592347539025
221,0.0,72.0,168.86592347539025
222,0.0,72.0,168.86592347539025
223,0.0,72.0,168.86592347539025
224,0.0,72.0,168.86592347539025
225,0.0,72.0,168.86592347539025
226,0.0,72.0,168.86592347539025
227,0.0,72.0,168.86592347539025
228,0.0,72.0,168.86592347539025
229,0.0,72.0,168.86592347539025
230,0.0,72.0,168.86592347539025
231,0.0,72.0,168.86592347539025
232,0.0,72.0,168.86592347539025
233,0.0,72.0,168.86592347539025
234,0.0,72.0,168.86592347539025
235,0.0,72.0,168.86592347539025
236,0.0,72.0,168.86592347539025
237,0.0,72.0,168.86592347539025
238,0.0,72.0,168.86592347539025
239,0.0,72.0,168.86592347539025
240,0.0,72.0,168.86592347539025
241,0.0,72.0,168.86592347539025
242,0.0,72.0,168.86592347539025
243,0.0,72.0,168.86592347539025
244,0.0,72.0,168.86592347539025
245,0.0,72.0,168.86592347539025
246,0.0,72.0,168.86592347539025
247,0.0,72.0,168.86592347539025
248,0.0,72.0,168.86592347539025
249,0.0,72.0,168.86592347539025
250,0.0,72.0,168.86592347539025
251,0.0,72.0,168.86592347539025
252,0.0,72.0,168.86592347539025
253,0.0,72.0,168.86592347539025
254,0.0,72.0,168.86592347539025
255,0.0,72.0,168.86592347539025
256,0.0,72.0,168.86592347539025
257,0.0,72.0,168.86592347539025
258,0.0,72.0,168.86592347539025
259,0.0,72.0,168.86592347539025
260,0.0,72.0,168.86592347539025
261,0.0,72.0,168.86592347539025
262,0.0,72.0,168.86592347539025
263,0.0,72.0,168.86592347539025
264,0.0,72.0,168.86592347539025
265,0.0,72.0,168.86592347539025
266,0.0,72.0,168.86592347539025
267,0.0,72.0,168.86592347539025
268,0.0,72.0,168.86592347539025
269,0.0,72.0,168.86592347539025
270,0.0,72.0,168.86592347539025
271,0.0,72.0,168.86592347539025
272,0.0,72.0,168.86592347539025
273,0.0,72.0,168.86592347539025
274,0.0,72.0,168.86592347539025
275,0.0,72.0,168.86592347539025
276,0.0,72.0,168.86592347539025
277,0.0,72.0,168.86592347539025
278,0.0,72.0,168.86592347539025
279,0.0,72.0,168.86592347539025
280,0.0,72.0,168.86592347539025
281,0.0,72.0,168.86592347539025
282,0.0,72.0,168.86592347539025
283,0.0,72.0,168.86592347539025
284,0.0,72.0,168.86592347539025
285,0.0,72.0,168.86592347539025
286,0.0,72.0,168.86592347539025
287,0.0,72.0,168.86592347539025
288,0.0,72.0,168.86592347539025
289,0.0,72.0,168.86592347539025
290,0.0,72.0,168.86592347539025
291,0.0,72.0,168.86592347539025
292,0.0,72.0,168.86592347539025
293,0.0,72.0,168.86592347539025
294,0.0,72.0,168.86592347539025
295,0.0,72.0,168.86592347539025
296,0.0,72.0,168.86592347539025
297,0.0,72.0,168.86592347539025
298,0.0,72.0,168.86592347539025
299,0.0,72.0,168.86592347539025
300,0.0,72.0,168.86592347539025
301,0.0,72.0,168.86592347539025
302,0.0,72.0,168.86592347539025
303,0.0,72.0,168.86592347539025
304,0.0,72.0,168.86592347539025
305,0.0,72.0,168.86592347539025
306,0.0,72.0,168.86592347539025
307,0.0,72.0,168.86592347539025
308,0.0,72.0,168.86592347539025
309,0.0,72.0,168.86592347539025
310,0.0,72.0,168.86592347539025
311,0.0,72.0,168.86592347539025
312,0.0,72.0,168.86592347539025
313,0.0,72.0,168.86592347539025
314,0.0,72.0,168.86592347539025
315,0.0,72.0,168.86592347539025
316,0.0,72.0,168.86592347539025
317,0.0,72.0,168.86592347539025
318,0.0,72.0,168.86592347539025
319,0.0,72.0,168.86592347539025
320,0.0,72.0,168.86592347539025
321,0.0,72.0,168.86592347539025
322,0.0,72.0,168.86592347539025
323,0.0,72.0,168.86592347539025
324,0.0,72.0,168.86592347539025
325,0.0,72.0,168.86592347539025
326,0.0,72.0,168.86592347539025
327,0.0,72.0,168.86592347539025
328,0.0,72.0,168.86592347539025
329,0.0,72.0,168.86592347539025
330,0.0,72.0,168.86592347539025
331,0.0,72.0,168.86592347539025
332,0.0,72.0,168.86592347539025
333,0.0,72.0,168.86592347539025
334,0.0,72.0,168.86592347539025
335,0.0,72.0,168.86592347539025
336,0.0,72.0,168.86592347539025
337,0.0,72.0,168.86592347539025
338,0.0,72.0,168.86592347539025
339,0.0,72.0,168.86592347539025
340,0.0,72.0,168.86592347539025
341,0.0,72.0,168.86592347539025
342,0.0,72.0,168.86592347539025
343,0.0,72.0,168.86592347539025
344,0.0,72.0,168.86592347539025
345,0.0,72.0,168.86592347539025
346,0.0,72.0,168.86592347539025
347,0.0,72.0,168.86592347539025
348,0.0,72.0,168.86592347539025
349,0.0,72.0,168.86592347539025
350,0.0,72.0,168.86592347539025
351,0.0,72.0,168.86592347539025
352,0.0,72.0,168.86592347539025
353,0.0,72.0,168.86592347539025
354,0.0,72.0,168.86592347539025
355,0.0,72.0,168.86592347539025
356,0.0,72.0,168.86592347539025
357,0.0,72.0,168.86592347539025
358,0.0,72.0,168.86592347539025
359,0.0,72.0,168.86592347539025
360,0.0,72.0,168.86592347539025
361,0.0,72.0,168.86592347539025
362,0.0,72.0,168.86592347539025
363,0.0,72.0,168.86592347539025
364,0.0,72.0,168.86592347539025
365,0.0,72.0,168.86592347539025
366,0.0,72.0,168.86592347539025
367,0.0,72.0,168.86592347539025
368,0.0,72.0,168.86592347539025
369,0.0,72.0,168.86592347539025
370,0.0,72.0,168.86592347539025
371,0.0,72.0,168.86592347539025
372,0.0,72.0,168.86592347539025
373,0.0,72.0,168.86592347539025
374,0.0,72.0,168.86592347539025
375,0.0,72.0,168.86592347539025
376,0.0,72.0,168.86592347539025
377,0.0,72.0,168.86592347539025
378,0.0,72.0,168.86592347539025
379,0.0,72.0,168.86592347539025
380,0.0,72.0,168.86592347539025
381,0.0,72.0,168.86592347539025
382,0.0,72.0,168.86592347539025
383,0.0,72.0,168.86592347539025
384,0.0,72.0,168.86592347539025
385,0.0,72.0,168.86592347539025
386,0.0,72.0,168.86592347539025
387,0.0,72.0,168.86592347539025
388,0.0,72.0,168.86592347539025
389,0.0,72.0,168.86592347539025
390,0.0,72.0,168.86592347539025
391,0.0,72.0,168.86592347539025
392,0.0,72.0,168.86592347539025
393,0.0,72.0,168.86592347539025
394,0.0,72.0,168.86592347539025
395,0.0,72.0,168.86592347539025
396,0.0,72.0,168.86592347539025
397,0.0,72.0,168.86592347539025
398,0.0,72.0,168.86592347539025
399,0.0,72.0,168.86592347539025
400,0.0,72.0,168.86592347539025
401,0.0,72.0,168.86592347539025
402,0.0,72.0,168.86592347539025
403,0.0,72.0,168.86592347539025
404,0.0,72.0,168.86592347539025
405,0.0,72.0,168.86592347539025
406,0.0,72.0,168.86592347539025
407,0.0,72.0,168.86592347539025
408,0.0,72.0,168.86592347539025
409,0.0,72.0,168.86592347539025
410,0.0,72.0,168.86592347539025
411,0.0,72.0,168.86592347539025
412,0.0,72.0,168.86592347539025
413,0.0,72.0,168.86592347539025
414,0.0,72.0,168.86592347539025
415,0.0,72.0,168.86592347539025
416,0.0,72.0,168.86592347539025
417,0.0,72.0,168.86592347539025
418,0.0,72.0,168.86592347539025
419,0.0,72.0,168.86592347539025
420,0.0,72.0,168.86592347539025
421,0.0,72.0,168.86592347539025
422,0.0,72.0,168.86592347539025
423,0.0,72.0,168.86592347539025
424,0.0,72.0,168.86592347539025
425,0.0,72.0,168.86592347539025
426,0.0,72.0,168.86592347539025
427,0.0,72.0,168.86592347539025
428,0.0,72.0,168.86592347539025
429,0.0,72.0,168.86592347539025
430,0.0,72.0,168.86592347539025
431,0.0,72.0,168.86592347539025
432,0.0,72.0,168.86592347539025
433,0.0,72.0,168.86592347539025
434,0.0,72.0,168.86592347539025
435,0.0,72.0,168.86592347539025
436,0.0,72.0,168.86592347539025
437,0.0,72.0,168.86592347539025
438,0.0,72.0,168.86592347539025
439,0.0,72.0,168.86592347539025
440,0.0,72.0,168.86592347539025
441,0.0,72.0,168.86592347539025
442,0.0,72.0,168.86592347539025
443,0.0,72.0,168.86592347539025
444,0.0,72.0,168.86592347539025
445,0.0,72.0,168.86592347539025
446,0.0,72.0,168.86592347539025
447,0.0,72.0,168.86592347539025
448,0.0,72.0,168.86592347539025
449,0.0,72.0,168.86592347539025
450,0.0,72.0,168.86592347539025
451,0.0,72.0,168.86592347539025
452,0.0,72.0,168.86592347539025
453,0.0,72.0,168.86592347539025
454,0.0,72.0,168.86592347539025
455,0.0,72.0,168.86592347539025
456,0.0,72.0,168.86592347539025
457,0.0,72.0,168.86592347539025
458,0.0,72.0,168.86592347539025
459,0.0,72.0,168.86592347539025
460,0.0,72.0,168.86592347539025
461,0.0,72.0,168.86592347539025
462,0.0,72.0,168.86592347539025
463,0.0,72.0,168.86592347539025
464,0.0,72.0,168.86592347539025
465,0.0,72.0,168.86592347539025
466,0.0,72.0,168.86592347539025
467,0.0,72.0,168.86592347539025
468,0.0,72.0,168.86592347539025
469,0.0,72.0,168.86592347539025
470,0.0,72.0,168.86592347539025
471,0.0,72.0,168.86592347539025
472,0.0,72.0,168.86592347539025
473,0.0,72.0,168.86592347539025
474,0.0,72.0,168.86592347539025
475,0.0,72.0,168.86592347539025
476,0.0,72.0,168.86592347539025
477,0.0,72.0,168.86592347539025
478,0.0,72.0,168.86592347539025
479,0.0,72.0,168.86592347539025
480,0.0,72.0,168.86592347539025
481,0.0,72.0,168.86592347539025
482,0.0,72.0,168.86592347539025
483,0.0,72.0,168.86592347539025
484,0.0,72.0,168.86592347539025
485,0.0,72.0,168.86592347539025
486,0.0,72.0,168.86592347539025
487,0.0,72.0,168.86592347539025
488,0.0,72.0,168.86592347539025
489,0.0,72.0,168.86592347539025
490,0.0,72.0,168.86592347539025
491,0.0,72.0,168.86592347539025
492,0.0,72.0,168.86592347539025
493,0.0,72.0,168.86592347539025
494,0.0,72.0,168.86592347539025
495,0.0,72.0,168.86592347539025
496,0.0,72.0,168.86592347539025
497,0.0,72.0,168.86592347539025
498,0.0,72.0,168.86592347539025
499,0.0,72.0,168.86592347539025
500,0.0,72.0,168.86592347539025
501,0.0,72.0,168.86592347539025
502,0.0,72.0,168.86592347539025
503,0.0,72.0,168.86592347539025
504,0.0,72.0,168.86592347539025
505,0.0,72.0,168.86592347539025
506,0.0,72.0,168.86592347539025
507,0.0,72.0,168.86592347539025
508,0.0,72.0,168.86592347539025
509,0.0,72.0,168.86592347539025
510,0.0,72.0,168.86592347539025
511,0.0,72.0,168.86592347539025
512,0.0,72.0,168.86592347539025
513,0.0,72.0,168.86592347539025
514,0.0,72.0,168.86592347539025
515,0.0,72.0,168.86592347539025
516,0.0,72.0,168.86592347539025
517,0.0,72.0,168.86592347539025
518,0.0,72.0,168.86592347539025
519,0.0,72.0,168.86592347539025
520,0.0,72.0,168.86592347539025
521,0.0,72.0,168.86592347539025
522,0.0,72.0,168.86592347539025
523,0.0,72.0,168.86592347539025
524,0.0,72.0,168.86592347539025
525,0.0,72.0,168.86592347539025
526,0.0,72.0,168.86592347539025
527,0.0,72.0,168.86592347539025
528,0.0,72.0,168.86592347539025
529,0.0,72.0,168.86592347539025
530,0.0,72.0,168.86592347539025
531,0.0,72.0,168.86592347539025
532,0.0,72.0,168.86592347539025
533,0.0,72.0,168.86592347539025
534,0.0,72.0,168.86592347539025
535,0.0,72.0,168.86592347539025
536,0.0,72.0,168.86592347539025
537,0.0,72.0,168.86592347539025
538,0.0,72.0,168.86592347539025
539,0.0,72.0,168.86592347539025
540,0.0,72.0,168.86592347539025
541,0.0,72.0,168.86592347539025
542,0.0,72.0,168.86592347539025
543,0.0,72.0,168.86592347539025
544,0.0,72.0,168.86592347539025
545,0.0,72.0,168.86592347539025
546,0.0,72.0,168.86592347539025
547,0.0,72.0,168.86592347539025
548,0.0,72.0,168.86592347539025
549,0.0,72.0,168.86592347539025
550,0.0,72.0,168.86592347539025
551,0.0,72.0,168.86592347539025
552,0.0,72.0,168.86592347539025
553,0.0,72.0,168.86592347539025
554,0.0,72.0,168.86592347539025
555,0.0,72.0,168.86592347539025
556,0.0,72.0,168.86592347539025
557,0.0,72.0,168.86592347539025
558,0.0,72.0,168.86592347539025
559,0.0,72.0,168.86592347539025
560,0.0,72.0,168.86592347539025
561,0.0,72.0,168.86592347539025
562,0.0,72.0,168.86592347539025
563,0.0,72.0,168.86592347539025
564,0.0,72.0,168.86592347539025
565,0.0,72.0,168.86592347539025
566,0.0,72.0,168.86592347539025
567,0.0,72.0,168.86592347539025
568,0.0,72.0,168.86592347539025
569,0.0,72.0,168.86592347539025
570,0.0,72.0,168.86592347539025
571,0.0,72.0,168.86592347539025
572,0.0,72.0,168.86592347539025
573,0.0,72.0,168.86592347539025
574,0.0,72.0,168.86592347539025
575,0.0,72.0,168.86592347539025
576,0.0,72.0,168.86592347539025
577,0.0,72.0,168.86592347539025
578,0.0,72.0,168.86592347539025
579,0.0,72.0,168.86592347539025
580,0.0,72.0,168.86592347539025
581,0.0,72.0,168.86592347539025
582,0.0,72.0,168.86592347539025
583,0.0,72.0,168.86592347539025
584,0.0,72.0,168.86592347539025
585,0.0,72.0,168.86592347539025
586,0.0,72.0,168.86592347539025
587,0.0,72.0,168.86592347539025
588,0.0,72.0,168.86592347539025
589,0.0,72.0,168.86592347539025
590,0.0,72.0,168.86592347539025
591,0.0,72.0,168.86592347539025
592,0.0,72.0,168.86592347539025
593,0.0,72.0,168.86592347539025
594,0.0,72.0,168.86592347539025
595,0.0,72.0,168.86592347539025
596,0.0,72.0,168.86592347539025
597,0.0,72.0,168.86592347539025
598,0.0,72.0,168.86592347539025
599,0.0,72.0,168.86592347539025
600,0.0,72.0,168.86592347539025
601,0.0,72.0,168.86592347539025
602,0.0,72.0,168.86592347539025
603,0.0,72.0,168.86592347539025
604,0.0,72.0,168.86592347539025
605,0.0,72.0,168.86592347539025
606,0.0,72.0,168.86592347539025
607,0.0,72.0,168.86592347539025
608,0.0,72.0,168.86592347539025
609,0.0,72.0,168.86592347539025
610,0.0,72.0,168.86592347539025
611,0.0,72.0,168.86592347539025
612,0.0,72.0,168.86592347539025
613,0.0,72.0,168.86592347539025
614,0.0,72.0,168.86592347539025
615,0.0,72.0,168.86592347539025
616,0.0,72.0,168.86592347539025
617,0.0,72.0,168.86592347539025
618,0.0,72.0,168.86592347539025
619,0.0,72.0,168.86592347539025
620,0.0,72.0,168.86592347539025
621,0.0,72.0,168.86592347539025
622,0.0,72.0,168.86592347539025
623,0.0,72.0,168.86592347539025
624,0.0,72.0,168.86592347539025
625,0.0,72.0,168.86592347539025
626,0.0,72.0,168.86592347539025
627,0.0,72.0,168.86592347539025
628,0.0,72.0,168.86592347539025
629,0.0,72.0,168.86592347539025
630,0.0,72.0,168.86592347539025
631,0.0,72.0,168.86592347539025
632,0.0,72.0,168.86592347539025
633,0.0,72.0,168.86592347539025
634,0.0,72.0,168.86592347539025
635,0.0,72.0,168.86592347539025
636,0.0,72.0,168.86592347539025
637,0.0,72.0,168.86592347539025
638,0.0,72.0,168.86592347539025
639,0.0,72.0,168.86592347539025
640,0.0,72.0,168.86592347539025
641,0.0,72.0,168.86592347539025
642,0.0,72.0,168.86592347539025
643,0.0,72.0,168.86592347539025
644,0.0,72.0,168.86592347539025
645,0.0,72.0,168.86592347539025
646,0.0,72.0,168.86592347539025
647,0.0,72.0,168.86592347539025
648,0.0,72.0,168.86592347539025
649,0.0,72.0,168.86592347539025
650,0.0,72.0,168.86592347539025
651,0.0,72.0,168.86592347539025
652,0.0,72.0,168.86592347539025
653,0.0,72.0,168.86592347539025
654,0.0,72.0,168.86592347539025
655,0.0,72.0,168.86592347539025
656,0.0,72.0,168.86592347539025
657,0.0,72.0,168.86592347539025
658,0.0,72.0,168.86592347539025
659,0.0,72.0,168.86592347539025
660,0.0,72.0,168.86592347539025
661,0.0,72.0,168.86592347539025
662,0.0,72.0,168.86592347539025
663,0.0,72.0,168.86592347539025
664,0.0,72.0,168.86592347539025
665,0.0,72.0,168.86592347539025
666,0.0,72.0,168.86592347539025
667,0.0,72.0,168.86592347539025
668,0.0,72.0,168.86592347539025
669,0.0,72.0,168.86592347539025
670,0.0,72.0,168.86592347539025
671,0.0,72.0,168.86592347539025
672,0.0,72.0,168.86592347539025
673,0.0,72.0,168.86592347539025
674,0.0,72.0,168.86592347539025
675,0.0,72.0,168.86592347539025
676,0.0,72.0,168.86592347539025
677,0.0,72.0,168.86592347539025
678,0.0,72.0,168.86592347539025
679,0.0,72.0,168.86592347539025
680,0.0,72.0,168.86592347539025
681,0.0,72.0,168.86592347539025
682,0.0,72.0,168.86592347539025
683,0.0,72.0,168.86592347539025
684,0.0,72.0,168.86592347539025
685,0.0,72.0,168.86592347539025
686,0.0,72.0,168.86592347539025
687,0.0,72.0,168.86592347539025
688,0.0,72.0,168.86592347539025
689,0.0,72.0,168.86592347539025
690,0.0,72.0,168.86592347539025
691,0.0,72.0,168.86592347539025
692,0.0,72.0,168.86592347539025
693,0.0,72.0,168.86592347539025
694,0.0,72.0,168.86592347539025
695,0.0,72.0,168.86592347539025
696,0.0,72.0,168.86592347539025
697,0.0,72.0,168.86592347539025
698,0.0,72.0,168.86592347539025
699,0.0,72.0,168.86592347539025
700,0.0,72.0,168.86592347539025
701,0.0,72.0,168.86592347539025
702,0.0,72.0,168.86592347539025
703,0.0,72.0,168.86592347539025
704,0.0,72.0,168.86592347539025
705,0.0,72.0,168.86592347539025
706,0.0,72.0,168.86592347539025
707,0.0,72.0,168.86592347539025
708,0.0,72.0,168.86592347539025
709,0.0,72.0,168.86592347539025
710,0.0,72.0,168.86592347539025
711,0.0,72.0,168.86592347539025
712,0.0,72.0,168.86592347539025
713,0.0,72.0,168.86592347539025
714,0.0,72.0,168.86592347539025
715,0.0,72.0,168.86592347539025
716,0.0,72.0,168.86592347539025
717,0.0,72.0,168.86592347539025
718,0.0,72.0,168.86592347539025
719,0.0,72.0,168.86592347539025
720,0.0,72.0,168.86592347539025
721,0.0,72.0,168.86592347539025
722,0.0,72.0,168.86592347539025
723,0.0,72.0,168.86592347539025
724,0.0,72.0,168.86592347539025
725,0.0,72.0,168.86592347539025
726,0.0,72.0,168.86592347539025
727,0.0,72.0,168.86592347539025
728,0.0,72.0,168.86592347539025
729,0.0,72.0,168.86592347539025
730,0.0,72.0,168.86592347539025
731,0.0,72.0,168.86592347539025
732,0.0,72.0,168.86592347539025
733,0.0,72.0,168.86592347539025
734,0.0,72.0,168.86592347539025
735,0.0,72.0,168.86592347539025
736,0.0,72.0,168.86592347539025
737,0.0,72.0,168.86592347539025
738,0.0,72.0,168.86592347539025
739,0.0,72.0,168.86592347539025
740,0.0,72.0,168.86592347539025
741,0.0,72.0,168.86592347539025
742,0.0,72.0,168.86592347539025
743,0.0,72.0,168.86592347539025
744,0.0,72.0,168.86592347539025
745,0.0,72.0,168.86592347539025
746,0.0,72.0,168.86592347539025
747,0.0,72.0,168.86592347539025
748,0.0,72.0,168.86592347539025
749,0.0,72.0,168.86592347539025
750,0.0,72.0,168.86592347539025
751,0.0,72.0,168.86592347539025
752,0.0,72.0,168.86592347539025
753,0.0,72.0,168.86592347539025
754,0.0,72.0,168.86592347539025
755,0.0,72.0,168.86592347539025
756,0.0,72.0,168.86592347539025
757,0.0,72.0,168.86592347539025
758,0.0,72.0,168.86592347539025
759,0.0,72.0,168.86592347539025
760,0.0,72.0,168.86592347539025
761,0.0,72.0,168.86592347539025
762,0.0,72.0,168.86592347539025
763,0.0,72.0,168.86592347539025
764,0.0,72.0,168.86592347539025
765,0.0,72.0,168.86592347539025
766,0.0,72.0,168.86592347539025
767,0.0,72.0,168.86592347539025
768,0.0,72.0,168.86592347539025
769,0.0,72.0,168.86592347539025
770,0.0,72.0,168.86592347539025
771,0.0,72.0,168.86592347539025
772,0.0,72.0,168.86592347539025
773,0.0,72.0,168.86592347539025
