,Cylinders,Displacement,Horse_power,Weight,Acceleration(prediction),Model_year,Origin
89,8.0,400.0,175.0,4385.0,12.549905917563201,72.0,1.0
90,4.0,119.0,97.0,2545.0,11.114117642177089,75.0,3.0
91,8.0,318.0,150.0,4457.0,13.591231750821283,74.0,1.0
92,6.0,250.0,98.0,3525.0,19.619617889466582,77.0,1.0
93,6.0,250.0,78.0,3574.0,14.866674683892654,76.0,1.0
94,8.0,360.0,170.0,4654.0,13.786073861909262,73.0,1.0
95,4.0,107.0,72.0,2290.0,10.66152397505757,80.0,3.0
96,8.0,318.0,145.0,4140.0,16.041931809252766,77.0,1.0
97,8.0,400.0,180.0,4220.0,13.204273185363895,77.0,1.0
98,6.0,250.0,110.0,3520.0,10.828079474148273,77.0,1.0
99,4.0,119.0,97.0,2300.0,22.745428908693544,78.0,3.0
100,3.0,70.0,97.0,2330.0,12.170019519118615,72.0,3.0
101,6.0,156.0,122.0,2807.0,14.22317045457724,73.0,3.0
102,8.0,350.0,105.0,3725.0,20.860804584508426,81.0,1.0
103,8.0,302.0,137.0,4042.0,8.219620897108957,73.0,1.0
104,4.0,122.0,86.0,2220.0,12.24264925970968,71.0,1.0
105,8.0,400.0,230.0,4278.0,19.448960212236308,73.0,1.0
106,6.0,232.0,100.0,2945.0,10.011357838549145,73.0,1.0
107,6.0,250.0,88.0,3139.0,17.755595639903238,71.0,1.0
108,4.0,141.0,80.0,3230.0,24.588400187987766,81.0,2.0
109,8.0,318.0,210.0,4382.0,18.177955124028532,70.0,1.0
110,6.0,232.0,90.0,3085.0,15.1480782537871,76.0,1.0
111,8.0,350.0,165.0,4209.0,13.419741762539692,71.0,1.0
112,4.0,91.0,67.0,1850.0,14.823354564673366,80.0,3.0
113,8.0,350.0,165.0,3693.0,13.855104076875321,70.0,1.0
114,4.0,135.0,84.0,2525.0,19.962612926085416,82.0,1.0
115,6.0,250.0,105.0,3459.0,19.60061535983006,75.0,1.0
116,8.0,302.0,140.0,4141.0,18.08531771674762,74.0,1.0
117,8.0,350.0,145.0,3988.0,8.219620897108957,73.0,1.0
118,4.0,98.0,76.0,2144.0,10.792371065677113,80.0,2.0
119,8.0,260.0,110.0,4060.0,17.71104459135319,77.0,1.0
120,4.0,146.0,67.0,3250.0,22.376824370819286,80.0,2.0
121,8.0,318.0,140.0,4080.0,16.923428785049037,78.0,1.0
122,8.0,350.0,180.0,3664.0,8.688335856994428,73.0,1.0
123,8.0,302.0,139.0,3570.0,16.473729890943154,78.0,1.0
124,4.0,71.0,65.0,1773.0,21.89480928515703,71.0,3.0
125,8.0,350.0,125.0,3900.0,22.100154510988865,79.0,1.0
126,6.0,225.0,105.0,3613.0,20.144823514293254,74.0,1.0
127,4.0,105.0,74.0,2190.0,24.51267139059309,81.0,2.0
128,4.0,97.0,46.0,1835.0,21.04033084233182,70.0,2.0
129,4.0,151.0,90.0,3003.0,24.524275740036227,80.0,1.0
130,4.0,115.0,95.0,2694.0,17.760447048095017,75.0,2.0
131,4.0,108.0,75.0,2265.0,10.348646545171153,80.0,3.0
132,4.0,122.0,85.0,2310.0,8.038070526963061,73.0,1.0
133,8.0,302.0,129.0,3725.0,13.905523931295471,79.0,1.0
134,4.0,105.0,63.0,2215.0,10.946875615189324,81.0,1.0
135,6.0,250.0,110.0,3645.0,14.324931959516345,76.0,1.0
136,8.0,350.0,175.0,4100.0,11.580039724208863,73.0,1.0
137,6.0,231.0,105.0,3535.0,11.88075905477046,78.0,1.0
138,6.0,231.0,115.0,3245.0,11.918504725142407,79.0,1.0
139,6.0,231.0,105.0,3425.0,21.3090059628177,77.0,1.0
140,4.0,79.0,58.0,1755.0,14.689988208689053,81.0,3.0
141,4.0,105.0,70.0,2150.0,9.410188198349186,79.0,1.0
142,4.0,98.0,60.0,2164.0,24.523790169319174,76.0,1.0
143,4.0,98.0,70.0,2120.0,22.489462971129562,80.0,1.0
144,4.0,91.0,67.0,1965.0,8.950286177633426,82.0,3.0
145,4.0,84.99999999999999,70.0,1945.0,17.987360081477892,77.0,3.0
146,4.0,120.0,88.0,3270.0,11.65683069967779,76.0,2.0
147,4.0,97.0,88.0,2130.0,21.236135622746175,71.0,3.0
148,8.0,360.0,175.0,3821.0,8.773033682579118,73.0,1.0
149,4.0,151.0,90.0,2950.0,24.66988687469787,82.0,1.0
150,8.0,429.0,208.0,4633.0,12.037870146393033,72.0,1.0
151,6.0,225.0,110.0,3360.0,11.791221262205328,79.0,1.0
152,6.0,146.0,120.0,2930.0,10.135694296416865,81.0,3.0
153,4.0,121.0,110.0,2600.0,8.219620897108957,77.0,2.0
154,4.0,98.0,68.0,2135.0,9.685578637148172,78.0,3.0
155,4.0,89.0,62.0,1845.0,8.219620897108957,80.0,2.0
156,4.0,110.0,87.0,2672.0,19.54200760574792,70.0,2.0
157,8.0,340.0,160.0,3609.0,8.219620897108957,70.0,1.0
158,4.0,113.0,95.0,2372.0,14.371005617267091,70.0,3.0
159,4.0,113.0,95.0,2228.0,15.137734032421102,71.0,3.0
160,8.0,304.0,120.0,3962.0,11.69651428440618,76.0,1.0
161,4.0,140.0,83.0,2639.0,17.924817882973503,75.0,1.0
162,4.0,89.0,62.0,2050.0,18.545334381110404,81.0,3.0
163,4.0,89.99999999999999,48.0,2085.0,11.890692108610178,80.0,2.0
164,4.0,89.99999999999999,48.0,1985.0,12.207533265812648,78.0,2.0
165,4.0,97.0,67.0,2145.0,11.883056289401967,80.0,3.0
166,6.0,198.0,95.0,2904.0,20.61973757992125,73.0,1.0
167,6.0,225.0,100.0,3430.0,12.546145507086468,78.0,1.0
168,4.0,120.0,97.0,2489.0,16.233760250007144,74.0,3.0
169,4.0,91.0,68.0,2025.0,19.748252747094348,82.0,3.0
170,8.0,350.0,180.0,4380.0,15.794536021788137,76.0,1.0
171,6.0,168.0,120.0,3820.0,20.659043987949158,76.0,2.0
172,8.0,302.0,130.0,3870.0,8.219620897108957,76.0,1.0
173,4.0,119.0,92.0,2434.0,11.188210218266228,80.0,3.0
174,6.0,200.0,88.0,3060.0,11.43854499362191,81.0,1.0
175,4.0,81.0,60.0,1760.0,9.895845980827193,81.0,3.0
176,8.0,318.0,150.0,4096.0,13.086985819904077,71.0,1.0
177,4.0,89.0,60.0,1968.0,16.250293571506003,80.0,3.0
178,4.0,140.0,72.0,2408.0,17.613626234040993,71.0,1.0
179,6.0,232.0,100.0,2789.0,8.93298438449693,73.0,1.0
180,4.0,76.0,52.0,1649.0,13.01268334357063,74.0,3.0
181,4.0,135.0,84.0,2295.0,14.709520077916977,82.0,1.0
182,6.0,181.0,110.0,2945.0,14.77122920716268,82.0,1.0
183,4.0,156.0,105.0,2745.0,21.90722426903077,78.0,1.0
184,4.0,120.0,79.0,2625.0,24.51267139059309,82.0,1.0
185,8.0,351.0,149.0,4335.0,15.651787979993545,77.0,1.0
186,4.0,120.0,88.0,2957.0,24.51267139059309,75.0,2.0
187,4.0,151.0,90.0,2678.0,14.311871328276684,80.0,1.0
188,6.0,145.0,76.0,3160.0,20.328378771826348,81.0,2.0
189,4.0,120.0,75.0,2542.0,18.86804037694643,80.0,3.0
190,8.0,318.0,150.0,3436.0,15.53763449186645,70.0,1.0
191,5.0,183.0,77.0,3530.0,19.964040328587835,79.0,2.0
192,6.0,163.0,125.0,3140.0,12.900384204152088,78.0,2.0
193,8.0,455.0,225.0,4425.0,13.365036843349928,70.0,1.0
194,4.0,140.0,92.0,2865.0,24.51267139059309,82.0,1.0
195,6.0,199.0,90.0,2648.0,21.62788967507791,70.0,1.0
196,8.0,302.0,140.0,3449.0,11.56352646391447,70.0,1.0
197,4.0,91.0,53.0,1795.0,20.909584910639712,76.0,3.0
198,6.0,262.0,85.0,3015.0,12.717549697064243,82.0,1.0
199,4.0,89.99999999999999,70.0,1937.0,23.501081113921543,75.0,2.0
200,4.0,91.0,68.0,1970.0,8.461802162909988,82.0,3.0
201,3.0,70.0,90.0,2124.0,8.675137859191596,73.0,3.0
202,4.0,84.99999999999999,70.0,2070.0,18.832977240640602,78.0,3.0
203,6.0,199.0,97.0,2774.0,15.414536136538322,70.0,1.0
204,4.0,107.0,90.0,2430.0,14.271700447523001,70.0,2.0
205,4.0,71.99999999999999,69.0,1613.0,16.75659520825481,71.0,3.0
206,6.0,231.0,105.0,3380.0,12.204384139013086,78.0,1.0
207,4.0,151.0,90.0,2556.0,8.117034551108773,79.0,1.0
208,6.0,231.0,110.0,3039.0,12.698727892180365,75.0,1.0
209,4.0,86.0,65.0,1975.0,22.63442796045951,79.0,3.0
210,8.0,318.0,150.0,3940.0,8.219620897108957,76.0,1.0
211,4.0,98.0,63.0,2051.0,17.97934686791612,77.0,1.0
212,6.0,200.0,85.0,2990.0,11.809191332515145,79.0,1.0
213,4.0,121.0,110.0,2660.0,24.28804081957014,73.0,2.0
214,6.0,200.0,85.0,2965.0,12.370464630761962,78.0,1.0
215,6.0,258.0,120.0,3410.0,9.882329015873365,78.0,1.0
216,4.0,140.0,88.0,2870.0,24.51267139059309,80.0,1.0
217,4.0,144.0,96.0,2665.0,10.224852063756796,82.0,3.0
218,8.0,440.0,215.0,4312.0,8.219620897108957,70.0,1.0
219,4.0,107.0,75.0,2210.0,13.790881875907559,81.0,3.0
220,8.0,360.0,150.0,3940.0,14.967941953583063,79.0,1.0
221,4.0,156.0,92.0,2585.0,24.51267139059309,82.0,1.0
222,8.0,318.0,150.0,4237.0,13.024211610363007,73.0,1.0
223,4.0,122.0,86.0,2226.0,8.219620897108957,72.0,1.0
224,8.0,455.0,225.0,4951.0,21.74634918522466,73.0,1.0
225,4.0,121.0,98.0,2945.0,24.51267139059309,75.0,2.0
226,8.0,351.0,138.0,3955.0,13.495022645925866,79.0,1.0
227,4.0,88.0,76.0,2065.0,13.38675803447192,71.0,2.0
228,4.0,112.0,85.0,2575.0,16.761216795597907,82.0,1.0
229,4.0,97.0,71.0,1825.0,8.219620897108957,76.0,2.0
230,8.0,383.0,170.0,3563.0,9.430030293620531,70.0,1.0
231,4.0,89.0,71.0,1925.0,24.51267139059309,79.0,2.0
232,6.0,225.0,95.0,3785.0,15.901688238619364,75.0,1.0
233,4.0,122.0,80.0,2451.0,10.380105828307434,74.0,1.0
234,6.0,146.0,97.0,2815.0,12.503621156563739,77.0,3.0
235,8.0,454.0,220.0,4354.0,23.4368770150934,70.0,1.0
236,4.0,116.0,90.0,2123.0,12.14567794506244,71.0,2.0
237,4.0,97.0,78.0,1940.0,24.51267139059309,77.0,2.0
238,8.0,351.0,152.0,4215.0,10.509483212409826,76.0,1.0
239,4.0,98.0,79.0,2255.0,15.581451444249241,76.0,1.0
240,4.0,105.0,63.0,2125.0,8.490462659653517,82.0,1.0
241,8.0,351.0,153.0,4129.0,11.844278189857548,72.0,1.0
242,4.0,122.0,86.0,2395.0,24.51267139059309,72.0,1.0
243,8.0,318.0,135.0,3830.0,15.36744749071917,79.0,1.0
244,6.0,173.0,110.0,2725.0,11.867763639987583,81.0,1.0
245,8.0,304.0,150.0,3672.0,17.264756323332133,72.0,1.0
246,4.0,98.0,65.0,2380.0,24.590282013786,81.0,1.0
247,6.0,258.0,110.0,2962.0,22.332061253801555,71.0,1.0
248,4.0,86.0,65.0,2110.0,18.620852040374878,80.0,3.0
249,6.0,250.0,72.0,3158.0,9.94376921654687,75.0,1.0
250,4.0,114.0,91.0,2582.0,10.147039643461213,73.0,2.0
251,8.0,351.0,142.0,4054.0,13.690882459618647,79.0,1.0
252,4.0,135.0,84.0,2385.0,17.02186018042525,81.0,1.0
253,4.0,140.0,92.0,2572.0,9.081574648217682,76.0,1.0
254,6.0,225.0,100.0,3651.0,15.403916425884885,76.0,1.0
255,6.0,250.0,100.0,3329.0,16.958043216175223,71.0,1.0
256,8.0,304.0,150.0,3672.0,8.054408955108213,73.0,1.0
257,4.0,98.0,66.0,1800.0,9.33011991955971,78.0,1.0
258,6.0,168.0,116.0,2900.0,13.638458319775486,81.0,3.0
259,6.0,258.0,110.0,3730.0,21.091882754388315,75.0,1.0
260,4.0,116.0,75.0,2158.0,24.24858968163923,73.0,2.0
261,3.0,70.0,100.0,2420.0,8.665037867155775,80.0,3.0
262,4.0,119.0,97.0,2405.0,8.219620897108957,78.0,3.0
263,4.0,97.0,67.0,2065.0,9.646950167575003,81.0,3.0
264,4.0,140.0,78.0,2592.0,22.50944420082643,75.0,1.0
265,5.0,121.0,67.0,2950.0,15.51326202494632,80.0,2.0
266,6.0,225.0,90.0,3381.0,10.842476491849666,80.0,1.0
267,8.0,400.0,150.0,4997.0,14.887754666259832,73.0,1.0
268,6.0,225.0,110.0,3620.0,12.309212718883277,78.0,1.0
269,4.0,91.0,67.0,1965.0,18.813491004112333,82.0,3.0
270,4.0,112.0,88.0,2640.0,24.51267139059309,82.0,1.0
271,8.0,400.0,190.0,4422.0,12.23030818038366,72.0,1.0
272,8.0,350.0,180.0,4499.0,13.042816429928363,73.0,1.0
273,4.0,78.0,52.0,1985.0,10.605606761447401,78.0,3.0
