,Frequency,Angle_of_Attack(prediction),Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
161,999.9999999999998,7.823976899425602,0.0508,71.3,0.0007404779999999993
162,999.9999999999998,2.6076184258107196,0.2286,55.5,0.004286199999999999
163,3150.0,12.19798121680902,0.02540000000000002,39.6,0.0172206
164,2500.0,2.154364336047002,0.3048,39.6,0.00495741
165,2500.0,5.6565020651128215,0.02540000000000002,71.3,0.00040068199999999943
166,8000.0,3.135041195007148,0.2286,71.3,0.00293031
167,200.0,15.81463257735266,0.0508,39.6,0.036483999999999996
168,4000.0,0.0,0.2286,71.3,0.00293031
169,500.0,4.691675981413921,0.1524,39.6,0.00485029
170,3150.0,1.0400204998886915,0.3048,31.7,0.0033126600000000003
171,630.0,15.860912342807389,0.0508,71.3,0.0264269
172,2500.0,4.988956404090143,0.02540000000000002,31.7,0.0004394719999999998
173,500.0,5.116099996650388,0.2286,39.6,0.00473801
174,2000.0,11.702545583283822,0.0508,39.6,0.0282593
175,800.0,2.8523594794770446,0.1016,31.7,0.0025143500000000003
176,4000.0,0.24650021016831225,0.0508,31.7,0.0008121640000000006
177,315.0,6.248673760384842,0.2286,31.7,0.0132672
178,1600.0,2.3184497419896886,0.3048,31.7,0.00529514
179,10000.0,0.0,0.3048,55.5,0.0028308099999999996
180,315.0,12.069032853429729,0.1524,71.3,0.0483159
181,250.0,9.920533624246733,0.1016,55.5,0.0368233
182,4000.0,0.2518228567904375,0.1016,39.6,0.0014633200000000006
183,400.0,8.040824283090236,0.02540000000000002,39.6,0.00449821
184,2500.0,5.914292976240732,0.02540000000000002,55.5,0.004328399999999999
185,500.0,8.059938108166167,0.1016,71.3,0.033779199999999995
186,999.9999999999998,7.107989398822797,0.02540000000000002,55.5,0.004328399999999999
187,3150.0,14.112982880612183,0.02540000000000002,71.3,0.016104
188,1250.0,8.19159838052718,0.3048,71.3,0.00336729
189,10000.0,4.581975523801329,0.3048,71.3,0.00425727
190,2000.0,0.0,0.3048,55.5,0.0028308099999999996
191,4000.0,3.4733711309776685,0.1016,71.3,0.0020282200000000007
192,1600.0,0.0,0.02540000000000002,55.5,0.016570599999999998
193,5000.0,7.184083015296566,0.2286,71.3,0.010440399999999999
194,999.9999999999998,3.669603527748564,0.1016,39.6,0.00578076
195,999.9999999999998,9.67177976355787,0.1524,39.6,0.0233328
196,4000.0,13.102285804999827,0.0508,71.3,0.0264269
197,1600.0,6.286232587704248,0.2286,39.6,0.0123481
198,4000.0,10.510834349356216,0.1524,71.3,0.019300099999999997
199,800.0,6.735758278267794,0.02540000000000002,71.3,0.004206539999999999
200,10000.0,0.0,0.3048,39.6,0.003101380000000001
201,10000.0,1.4058324626436232,0.0508,31.7,0.0008121640000000006
202,12500.0,0.0,0.3048,39.6,0.003101380000000001
203,999.9999999999998,2.7147557800460547,0.1016,31.7,0.0025143500000000003
204,400.0,4.62967640521143,0.1016,39.6,0.012459600000000001
205,999.9999999999998,10.884899759910688,0.1524,71.3,0.001598800000000001
206,1600.0,13.2707148523201,0.1524,71.3,0.019300099999999997
207,4000.0,10.380661727298648,0.1524,55.5,0.0208438
208,400.0,18.768698861662926,0.02540000000000002,39.6,0.0172206
209,630.0,3.298800339115352,0.1016,31.7,0.00592927
210,1600.0,1.7822131973562358,0.1524,71.3,0.0024385099999999996
211,999.9999999999998,5.637433974997115,0.1524,39.6,0.00485029
212,1250.0,7.763658281766718,0.1016,31.7,0.00592927
213,6300.0,17.144959669169502,0.02540000000000002,71.3,0.016104
214,2500.0,8.419055504499195,0.1524,31.7,0.025278500000000002
215,250.0,0.0,0.3048,39.6,0.003101380000000001
216,315.0,11.810962983036731,0.0508,39.6,0.036483999999999996
217,8000.0,0.0,0.02540000000000002,55.5,0.0004122899999999992
218,1250.0,3.1877727924330914,0.1016,39.6,0.0024513799999999995
219,315.0,10.558092378605256,0.1524,39.6,0.0233328
220,630.0,3.668568598280126,0.1016,39.6,0.0024513799999999995
221,800.0,0.0,0.3048,39.6,0.0039210700000000005
222,2000.0,0.928084507110702,0.1524,55.5,0.0017266799999999995
223,3150.0,0.0,0.2286,71.3,0.00293031
224,800.0,9.370078131043723,0.0508,71.3,0.014072
225,630.0,0.0,0.2286,31.7,0.003723709999999999
226,315.0,5.881870998547619,0.2286,39.6,0.00346574
227,999.9999999999998,17.96781384277393,0.02540000000000002,71.3,0.016104
228,2500.0,11.34556179480849,0.1016,71.3,0.033779199999999995
229,2500.0,0.0,0.1524,71.3,0.001598800000000001
230,2000.0,6.889889256925955,0.0508,39.6,0.0015268899999999995
231,800.0,4.764727361372831,0.02540000000000002,31.7,0.0046137700000000005
232,500.0,8.414155563913672,0.1524,55.5,0.0017266799999999995
233,800.0,12.60058527241029,0.1524,71.3,0.0483159
234,630.0,7.220475994779837,0.2286,71.3,0.010440399999999999
235,3150.0,2.4324876447269768,0.2286,55.5,0.004286199999999999
236,3150.0,8.06576856466966,0.02540000000000002,31.7,0.0046137700000000005
237,3150.0,5.1897087861186755,0.0508,71.3,0.0007404779999999993
238,1600.0,13.331862596044386,0.02540000000000002,39.6,0.0172206
239,1600.0,6.497284069665944,0.2286,31.7,0.0132672
240,4000.0,22.2,0.1524,39.6,0.058411300000000006
241,12500.0,0.0,0.3048,71.3,0.00266337
242,5000.0,2.3287916641837008,0.3048,31.7,0.00529514
243,800.0,8.874577440748679,0.1524,71.3,0.004011990000000001
244,500.0,1.6665233570408438,0.2286,31.7,0.00509068
245,999.9999999999998,4.611919886787551,0.1016,39.6,0.0014633200000000006
246,1600.0,17.31189839292015,0.02540000000000002,39.6,0.022902799999999997
247,6300.0,0.0,0.1524,55.5,0.0017266799999999995
248,8000.0,3.8772246239900316,0.2286,71.3,0.0051942
249,2500.0,2.8937981804666686,0.2286,31.7,0.00509068
250,4000.0,3.029737199223721,0.02540000000000002,39.6,0.00042846399999999993
251,8000.0,3.743944611489573,0.0508,71.3,0.0007404779999999993
252,800.0,2.024884166251214,0.1016,55.5,0.0022109999999999994
253,630.0,0.0,0.3048,31.7,0.00529514
254,630.0,3.5048849745576436,0.1016,39.6,0.0014633200000000006
255,3150.0,0.0,0.2286,55.5,0.0022933599999999995
256,800.0,6.346364843566738,0.3048,71.3,0.00266337
257,12500.0,2.2982770311084897,0.02540000000000002,71.3,0.0008486329999999997
258,1250.0,12.666432447008795,0.0508,39.6,0.0282593
259,8000.0,5.360684502601307,0.2286,71.3,0.00400603
260,2000.0,0.0,0.1016,39.6,0.0024513799999999995
261,2500.0,1.0893330703186468,0.3048,39.6,0.003101380000000001
262,2500.0,8.825209461090271,0.1524,55.5,0.0208438
263,200.0,1.2323688116370706,0.1016,55.5,0.0368233
264,1250.0,2.227290051091818,0.1524,39.6,0.002948039999999999
265,999.9999999999998,4.636041355641781,0.2286,71.3,0.00400603
266,6300.0,6.997690014587924,0.2286,55.5,0.011170600000000001
267,250.0,5.176589289124022,0.2286,39.6,0.00614329
268,2500.0,13.604769607863275,0.02540000000000002,71.3,0.0008486329999999997
269,2500.0,6.628359427628641,0.2286,39.6,0.00614329
270,3150.0,10.710796814114818,0.1016,71.3,0.033779199999999995
271,200.0,19.590823925509568,0.0508,39.6,0.0282593
272,500.0,7.524745989412138,0.1016,71.3,0.0103088
273,10000.0,2.265569302211855,0.1524,71.3,0.0024385099999999996
274,400.0,22.2,0.02540000000000002,71.3,0.0214178
275,1600.0,3.844821139091761,0.2286,71.3,0.0051942
276,6300.0,0.05169483876201664,0.1016,31.7,0.0015009199999999993
277,3150.0,0.0,0.0508,31.7,0.0008121640000000006
278,2000.0,13.56350962546637,0.1016,71.3,0.0103088
279,4000.0,0.0,0.1524,71.3,0.001598800000000001
280,5000.0,22.2,0.1524,71.3,0.0483159
281,800.0,9.170913696231707,0.2286,55.5,0.011170600000000001
282,400.0,10.605092586589452,0.02540000000000002,39.6,0.013025299999999998
283,1250.0,5.148588727753694,0.1524,71.3,0.004011990000000001
284,3150.0,11.781077383761456,0.0508,71.3,0.014072
285,2500.0,0.0,0.2286,39.6,0.00253511
286,1250.0,10.685195603515233,0.1016,71.3,0.0020282200000000007
287,12500.0,22.2,0.3048,39.6,0.0039210700000000005
288,200.0,4.898039875257952,0.1016,39.6,0.012459600000000001
289,2000.0,1.9849865894827907,0.2286,71.3,0.00293031
290,1600.0,8.91164865017749,0.1524,71.3,0.001598800000000001
291,1250.0,9.995022937446572,0.2286,71.3,0.010440399999999999
292,1250.0,11.13365093706717,0.02540000000000002,39.6,0.0009074749999999996
293,1600.0,1.5495770591245455,0.2286,39.6,0.00346574
294,1250.0,1.9174207376285377,0.3048,39.6,0.00495741
295,400.0,4.28565895731786,0.2286,31.7,0.003723709999999999
296,4000.0,22.2,0.1016,39.6,0.0528487
297,12500.0,0.0,0.2286,71.3,0.00400603
298,5000.0,3.9897789144245883,0.3048,71.3,0.00497773
299,1600.0,1.1280721924827857,0.1524,39.6,0.002948039999999999
300,500.0,17.22985099160968,0.1524,71.3,0.0483159
301,2000.0,21.861027695331362,0.2286,31.7,0.0132672
302,4000.0,4.964458012563894,0.2286,71.3,0.0051942
303,999.9999999999998,22.2,0.0508,71.3,0.034118300000000004
304,2000.0,19.728542389194494,0.1016,31.7,0.0418756
305,5000.0,2.2235074813249343,0.2286,39.6,0.00473801
306,10000.0,0.832537476014422,0.1016,31.7,0.0015009199999999993
307,6300.0,1.5546036660520466,0.02540000000000002,55.5,0.0004122899999999992
308,5000.0,1.5666689320819565,0.3048,39.6,0.0039210700000000005
309,1250.0,12.60642355567428,0.1016,71.3,0.033779199999999995
310,315.0,6.834528757933271,0.1524,31.7,0.00525474
311,2000.0,1.7173242927602272,0.3048,39.6,0.0039210700000000005
312,8000.0,4.664721318075558,0.1016,71.3,0.0020282200000000007
313,2500.0,0.0,0.1524,71.3,0.0024385099999999996
314,1600.0,0.444255885432022,0.02540000000000002,71.3,0.016104
315,2500.0,8.270967344164484,0.1524,39.6,0.0233328
316,10000.0,19.022128783676635,0.02540000000000002,39.6,0.013025299999999998
317,2500.0,0.0,0.2286,71.3,0.00214345
318,800.0,19.47492632636188,0.0508,39.6,0.036483999999999996
319,1600.0,3.351503999255369,0.1524,55.5,0.0017266799999999995
320,5000.0,1.8813398611060768,0.1524,71.3,0.0024385099999999996
321,2500.0,9.953001211574193,0.1524,71.3,0.019300099999999997
322,4000.0,6.918355836797133,0.02540000000000002,55.5,0.0004122899999999992
323,3150.0,8.76096005875701,0.1016,71.3,0.00478288
324,200.0,13.328628386277408,0.1016,39.6,0.0528487
325,500.0,7.096143761114654,0.2286,31.7,0.0132672
326,8000.0,0.8665562190611169,0.3048,71.3,0.00266337
327,2000.0,18.60270627400277,0.02540000000000002,55.5,0.016570599999999998
328,2000.0,8.747434452921144,0.02540000000000002,39.6,0.00449821
329,2000.0,3.425630895398718,0.1524,71.3,0.004011990000000001
330,5000.0,4.451301235760592,0.1524,39.6,0.00485029
331,2000.0,0.3401096455630501,0.1016,55.5,0.0022109999999999994
332,400.0,6.815959028258457,0.2286,39.6,0.00473801
333,400.0,11.128514684606396,0.0508,39.6,0.036483999999999996
334,999.9999999999998,1.2130380545422792,0.2286,39.6,0.00473801
335,8000.0,1.1686909644595245,0.1524,39.6,0.002948039999999999
336,200.0,5.403376536514138,0.02540000000000002,31.7,0.0046137700000000005
337,200.0,18.57960937643759,0.02540000000000002,31.7,0.017663099999999998
338,8000.0,2.714888637755247,0.1016,39.6,0.0024513799999999995
339,8000.0,0.0,0.3048,55.5,0.0028308099999999996
340,6300.0,0.6364608531589848,0.3048,55.5,0.0028308099999999996
341,4000.0,7.485712325842504,0.1524,39.6,0.00909175
342,1250.0,6.339265669753793,0.1016,71.3,0.00478288
343,800.0,0.0,0.3048,39.6,0.00495741
344,630.0,6.327923989625414,0.02540000000000002,31.7,0.017663099999999998
345,400.0,6.684529920284129,0.1016,55.5,0.0368233
346,5000.0,6.021632080545935,0.1524,71.3,0.004011990000000001
347,400.0,10.441613726000977,0.0508,71.3,0.014072
348,630.0,5.283079406687841,0.02540000000000002,39.6,0.0009074749999999996
349,2500.0,1.9260679884323624,0.3048,55.5,0.00452492
350,2000.0,3.6708528175195125,0.1524,71.3,0.0024385099999999996
351,800.0,8.763390966896406,0.0508,31.7,0.00580776
352,315.0,0.0,0.2286,39.6,0.00253511
353,1250.0,1.5882613872725129,0.3048,31.7,0.00529514
354,3150.0,0.0,0.1524,39.6,0.0019328699999999997
355,2000.0,10.026606029109416,0.02540000000000002,39.6,0.00042846399999999993
356,200.0,10.711658734610015,0.1524,55.5,0.0208438
357,3150.0,9.669410181432031,0.0508,39.6,0.00566229
358,1600.0,12.981574394921065,0.1016,71.3,0.0103088
359,500.0,1.4225037649688081,0.2286,31.7,0.003723709999999999
360,999.9999999999998,9.63477927848721,0.0508,71.3,0.014072
361,400.0,8.056172899699735,0.2286,71.3,0.0051942
362,4000.0,0.0,0.1016,55.5,0.0013198299999999993
363,10000.0,3.4142456025782946,0.02540000000000002,71.3,0.00040068199999999943
364,250.0,12.118546831869486,0.0508,71.3,0.014072
365,4000.0,1.6126563001864698,0.2286,39.6,0.00346574
366,4000.0,11.267412859547008,0.1016,71.3,0.033779199999999995
367,800.0,8.68994034458333,0.02540000000000002,71.3,0.012180799999999999
368,3150.0,0.0,0.1016,39.6,0.0014633200000000006
369,2000.0,0.0,0.3048,39.6,0.003101380000000001
370,6300.0,22.2,0.02540000000000002,55.5,0.016570599999999998
371,6300.0,2.283050270874809,0.1016,31.7,0.0025143500000000003
372,2000.0,4.0956638822965745,0.2286,55.5,0.004286199999999999
373,250.0,9.566000382934483,0.1524,55.5,0.0208438
374,400.0,5.966370266082516,0.1524,31.7,0.00525474
375,1250.0,0.8403972189591418,0.2286,39.6,0.00473801
376,315.0,10.561072162797602,0.1016,71.3,0.0437259
377,2500.0,19.332001478368618,0.1016,39.6,0.0528487
378,800.0,2.2224653135827888,0.2286,55.5,0.004286199999999999
379,2500.0,8.06527515049098,0.02540000000000002,39.6,0.00449821
380,400.0,6.342349896875185,0.1016,31.7,0.00592927
381,10000.0,0.9780478372869137,0.3048,71.3,0.00336729
382,3150.0,1.0147621555207769,0.3048,71.3,0.00336729
383,8000.0,2.1627649040622234,0.3048,31.7,0.0033126600000000003
384,200.0,0.5218041897299139,0.3048,31.7,0.0033126600000000003
385,800.0,6.727534118321714,0.0508,39.6,0.015047799999999998
386,3150.0,4.542526819300692,0.02540000000000002,71.3,0.004206539999999999
387,800.0,21.224050444742687,0.02540000000000002,71.3,0.0214178
388,999.9999999999998,10.734279926121637,0.2286,55.5,0.011170600000000001
389,500.0,9.886807575625932,0.0508,31.7,0.00580776
390,999.9999999999998,1.35973870142523,0.3048,55.5,0.00452492
391,500.0,0.0,0.2286,39.6,0.00253511
392,5000.0,8.92868696516328,0.02540000000000002,39.6,0.00449821
393,2000.0,6.762681332035101,0.2286,39.6,0.0123481
394,5000.0,7.155922433183139,0.1524,71.3,0.00752039
395,10000.0,5.379698726921446,0.02540000000000002,71.3,0.0008486329999999997
396,2000.0,6.4732955692042236,0.1016,55.5,0.0052139
397,800.0,11.329393303914784,0.1524,39.6,0.058411300000000006
398,4000.0,0.6756522149021214,0.3048,31.7,0.0033126600000000003
399,8000.0,6.953746567135124,0.0508,71.3,0.0014278799999999994
400,4000.0,5.821005790089396,0.2286,39.6,0.0123481
401,315.0,1.3029993205732735,0.2286,31.7,0.0027238
402,1600.0,4.8378295799168045,0.3048,71.3,0.00425727
403,1600.0,4.83112166582396,0.0508,71.3,0.00529514
404,6300.0,19.621133794328223,0.0508,71.3,0.0264269
405,6300.0,10.980926311050677,0.02540000000000002,71.3,0.012180799999999999
406,5000.0,2.7231126356556574,0.3048,71.3,0.00336729
407,20000.0,0.0,0.02540000000000002,71.3,0.00040068199999999943
408,800.0,6.039041940023496,0.1016,55.5,0.0013198299999999993
409,6300.0,3.096391294545205,0.1524,71.3,0.0024385099999999996
410,4000.0,9.935446450496313,0.1016,71.3,0.0103088
411,1600.0,2.0488057966259996,0.1016,39.6,0.0014633200000000006
412,250.0,19.010074641126792,0.02540000000000002,39.6,0.022902799999999997
413,2500.0,0.0,0.1016,71.3,0.00478288
414,630.0,7.202850621952018,0.1524,39.6,0.002948039999999999
415,4000.0,0.0,0.1016,71.3,0.0012107200000000002
416,400.0,17.770662979089337,0.02540000000000002,31.7,0.017663099999999998
417,400.0,1.9653922033003113,0.02540000000000002,31.7,0.0046137700000000005
418,6300.0,8.742652816218978,0.02540000000000002,39.6,0.013025299999999998
419,500.0,6.203583352883738,0.1524,55.5,0.00433288
420,800.0,9.72237348096029,0.2286,71.3,0.010440399999999999
421,800.0,3.452921806735274,0.1016,39.6,0.0014633200000000006
422,200.0,19.199941747629207,0.02540000000000002,39.6,0.022902799999999997
423,200.0,9.43797219605307,0.02540000000000002,39.6,0.00449821
424,4000.0,5.570629005893592,0.1524,39.6,0.00485029
425,2000.0,0.0,0.3048,71.3,0.00266337
426,800.0,16.190669644736523,0.1016,71.3,0.0437259
427,2500.0,15.77288368708639,0.02540000000000002,71.3,0.016104
428,3150.0,2.0666516153213133,0.3048,39.6,0.00495741
429,1250.0,12.765880032903079,0.0508,55.5,0.0007619299999999992
430,999.9999999999998,6.161063216467455,0.1524,55.5,0.00433288
431,315.0,2.0368389070076205,0.2286,39.6,0.00614329
432,630.0,0.12863697557780185,0.2286,39.6,0.00253511
433,5000.0,4.0425678031039425,0.1016,55.5,0.0022109999999999994
434,315.0,8.277329214500343,0.1016,71.3,0.033779199999999995
