,Cylinders,Displacement,Horse_power,Weight,Acceleration(prediction),Model_year,Origin
84,8.0,62.528424402230854,225.0,3086.0,10.0,70.0,1.0
85,4.0,354.90785117415214,70.0,2245.0,16.9,82.0,3.0
86,4.0,313.1712693001653,78.0,2188.0,15.8,80.0,2.0
87,5.0,444.7619706443687,103.0,2830.0,15.9,78.0,2.0
88,4.0,186.4451560874926,75.0,2205.0,14.5,82.0,3.0
89,8.0,288.6862936140692,175.0,4385.0,12.0,72.0,1.0
90,4.0,410.40580475259776,97.0,2545.0,17.0,75.0,3.0
91,8.0,201.14600323870388,150.0,4457.0,13.5,74.0,1.0
92,6.0,271.09387128535826,98.0,3525.0,19.0,77.0,1.0
93,6.0,131.06098319159875,78.0,3574.0,21.0,76.0,1.0
94,8.0,245.97681657467203,170.0,4654.0,13.0,73.0,1.0
95,4.0,364.82630606748126,72.0,2290.0,17.0,80.0,3.0
96,8.0,385.79514069575197,145.0,4140.0,13.7,77.0,1.0
97,8.0,450.9727956876328,180.0,4220.0,11.1,77.0,1.0
98,6.0,99.04506279018088,110.0,3520.0,16.4,77.0,1.0
99,4.0,401.6134458447374,97.0,2300.0,14.7,78.0,3.0
100,3.0,183.17516967875292,97.0,2330.0,13.5,72.0,3.0
101,6.0,149.7215410734608,122.0,2807.0,13.5,73.0,3.0
102,8.0,440.92783080550555,105.0,3725.0,19.0,81.0,1.0
103,8.0,200.08835360912343,137.0,4042.0,14.5,73.0,1.0
104,4.0,287.78377963052,86.0,2220.0,14.0,71.0,1.0
105,8.0,450.5737901980598,230.0,4278.0,9.5,73.0,1.0
106,6.0,149.56723746333284,100.0,2945.0,16.0,73.0,1.0
107,6.0,438.9036002999778,88.0,3139.0,14.5,71.0,1.0
108,4.0,108.15181363956083,80.0,3230.0,20.4,81.0,2.0
109,8.0,380.37849257057456,210.0,4382.0,13.5,70.0,1.0
110,6.0,167.9474697680372,90.0,3085.0,17.6,76.0,1.0
111,8.0,284.07918968216325,165.0,4209.0,12.0,71.0,1.0
112,4.0,191.49750032197647,67.0,1850.0,13.8,80.0,3.0
113,8.0,440.92783080550555,165.0,3693.0,11.5,70.0,1.0
114,4.0,224.6545160395675,84.0,2525.0,16.0,82.0,1.0
115,6.0,362.8482826216985,105.0,3459.0,16.0,75.0,1.0
116,8.0,433.08055541993144,140.0,4141.0,14.0,74.0,1.0
117,8.0,204.882330876475,145.0,3988.0,13.0,73.0,1.0
118,4.0,140.3489862619383,76.0,2144.0,14.7,80.0,2.0
119,8.0,179.33553807370345,110.0,4060.0,19.0,77.0,1.0
120,4.0,104.74977795788595,67.0,3250.0,21.8,80.0,2.0
121,8.0,393.34620994613135,140.0,4080.0,13.7,78.0,1.0
122,8.0,279.04248235512597,180.0,3664.0,11.0,73.0,1.0
123,8.0,421.28541664030297,139.0,3570.0,12.8,78.0,1.0
124,4.0,399.3230100191987,65.0,1773.0,19.0,71.0,3.0
125,8.0,443.64009057838786,125.0,3900.0,17.4,79.0,1.0
126,6.0,246.0252155393331,105.0,3613.0,16.5,74.0,1.0
127,4.0,318.3259354678536,74.0,2190.0,14.2,81.0,2.0
128,4.0,372.3326272391605,46.0,1835.0,20.5,70.0,2.0
129,4.0,298.0844964447382,90.0,3003.0,20.1,80.0,1.0
130,4.0,314.7826063692276,95.0,2694.0,15.0,75.0,2.0
131,4.0,71.15893784567736,75.0,2265.0,15.2,80.0,3.0
132,4.0,353.94339189598645,85.0,2310.0,18.5,73.0,1.0
133,8.0,309.6476035457112,129.0,3725.0,13.4,79.0,1.0
134,4.0,62.528424402230854,63.0,2215.0,14.9,81.0,1.0
135,6.0,230.6126899207535,110.0,3645.0,16.2,76.0,1.0
136,8.0,275.58680844261994,175.0,4100.0,13.0,73.0,1.0
137,6.0,316.61009874751636,105.0,3535.0,19.2,78.0,1.0
138,6.0,440.92783080550555,115.0,3245.0,15.4,79.0,1.0
139,6.0,218.53595392929705,105.0,3425.0,16.9,77.0,1.0
140,4.0,160.10347638920348,58.0,1755.0,16.9,81.0,3.0
141,4.0,106.7440375350824,70.0,2150.0,14.9,79.0,1.0
142,4.0,73.1435966957749,60.0,2164.0,22.1,76.0,1.0
143,4.0,247.89971036661194,70.0,2120.0,15.5,80.0,1.0
144,4.0,385.7591001145633,67.0,1965.0,15.7,82.0,3.0
145,4.0,119.06464041650815,70.0,1945.0,16.8,77.0,3.0
146,4.0,337.62832200633045,88.0,3270.0,21.9,76.0,2.0
147,4.0,206.748965415822,88.0,2130.0,14.5,71.0,3.0
148,8.0,277.90271562037344,175.0,3821.0,11.0,73.0,1.0
149,4.0,114.5316520854258,90.0,2950.0,17.3,82.0,1.0
150,8.0,330.4381582708555,208.0,4633.0,11.0,72.0,1.0
151,6.0,443.49092503043033,110.0,3360.0,16.6,79.0,1.0
152,6.0,185.99883073522025,120.0,2930.0,13.8,81.0,3.0
153,4.0,361.50787475207113,110.0,2600.0,12.8,77.0,2.0
154,4.0,382.8651799661362,68.0,2135.0,16.6,78.0,3.0
155,4.0,368.28200328697403,62.0,1845.0,15.3,80.0,2.0
156,4.0,284.1188697596899,87.0,2672.0,17.5,70.0,2.0
157,8.0,291.8622763410072,160.0,3609.0,8.0,70.0,1.0
158,4.0,383.23123819004275,95.0,2372.0,15.0,70.0,3.0
159,4.0,135.2707190913457,95.0,2228.0,14.0,71.0,3.0
160,8.0,331.0535219886901,120.0,3962.0,13.9,76.0,1.0
161,4.0,132.33898928217772,83.0,2639.0,17.0,75.0,1.0
162,4.0,144.3610020925329,62.0,2050.0,17.3,81.0,3.0
163,4.0,92.31703162428926,48.0,2085.0,21.7,80.0,2.0
164,4.0,123.82600610706244,48.0,1985.0,21.5,78.0,2.0
165,4.0,366.2609978957761,67.0,2145.0,18.0,80.0,3.0
166,6.0,90.41020387300013,95.0,2904.0,16.0,73.0,1.0
167,6.0,230.90339255115254,100.0,3430.0,17.2,78.0,1.0
168,4.0,392.97422871523133,97.0,2489.0,15.0,74.0,3.0
169,4.0,156.1660268958171,68.0,2025.0,18.2,82.0,3.0
170,8.0,440.92783080550555,180.0,4380.0,12.1,76.0,1.0
171,6.0,286.8422024268871,120.0,3820.0,16.7,76.0,2.0
172,8.0,135.43475183830583,130.0,3870.0,15.0,76.0,1.0
173,4.0,231.02416016305108,92.0,2434.0,15.0,80.0,3.0
174,6.0,440.92783080550555,88.0,3060.0,17.1,81.0,1.0
175,4.0,345.7226114484414,60.0,1760.0,16.1,81.0,3.0
176,8.0,254.20029747668144,150.0,4096.0,13.0,71.0,1.0
177,4.0,164.2003931225733,60.0,1968.0,18.8,80.0,3.0
178,4.0,167.88227209601186,72.0,2408.0,19.0,71.0,1.0
179,6.0,139.6016004383868,100.0,2789.0,15.0,73.0,1.0
180,4.0,104.98296578410506,52.0,1649.0,16.5,74.0,3.0
181,4.0,227.00613982196222,84.0,2295.0,11.6,82.0,1.0
182,6.0,189.1115210619218,110.0,2945.0,16.4,82.0,1.0
183,4.0,136.0283606709784,105.0,2745.0,16.7,78.0,1.0
184,4.0,184.48878322416658,79.0,2625.0,18.6,82.0,1.0
185,8.0,406.44634722146526,149.0,4335.0,14.5,77.0,1.0
186,4.0,290.0551529735735,88.0,2957.0,17.0,75.0,2.0
187,4.0,138.09544068905691,90.0,2678.0,16.5,80.0,1.0
188,6.0,139.8338137838137,76.0,3160.0,19.6,81.0,2.0
189,4.0,357.7162227166335,75.0,2542.0,17.5,80.0,3.0
190,8.0,440.92783080550555,150.0,3436.0,11.0,70.0,1.0
191,5.0,177.75903410850998,77.0,3530.0,20.1,79.0,2.0
192,6.0,229.03066055139328,125.0,3140.0,13.6,78.0,2.0
193,8.0,432.74569232368026,225.0,4425.0,10.0,70.0,1.0
194,4.0,289.9042174719317,92.0,2865.0,16.4,82.0,1.0
195,6.0,225.80605884230792,90.0,2648.0,15.0,70.0,1.0
196,8.0,440.92783080550555,140.0,3449.0,10.5,70.0,1.0
197,4.0,368.3109119224224,53.0,1795.0,17.4,76.0,3.0
198,6.0,65.52764910572122,85.0,3015.0,17.0,82.0,1.0
199,4.0,341.9533411657152,70.0,1937.0,14.0,75.0,2.0
200,4.0,412.5525013248776,68.0,1970.0,17.6,82.0,3.0
201,3.0,126.38899019870021,90.0,2124.0,13.5,73.0,3.0
202,4.0,199.03880590585362,70.0,2070.0,18.6,78.0,3.0
203,6.0,202.30570730291413,97.0,2774.0,15.5,70.0,1.0
204,4.0,200.57658124989047,90.0,2430.0,14.5,70.0,2.0
205,4.0,356.6234539077766,69.0,1613.0,18.0,71.0,3.0
206,6.0,345.57954197628817,105.0,3380.0,15.8,78.0,1.0
207,4.0,140.59495309190763,90.0,2556.0,13.2,79.0,1.0
208,6.0,178.50149184454784,110.0,3039.0,15.0,75.0,1.0
209,4.0,343.50550465911374,65.0,1975.0,15.2,79.0,3.0
210,8.0,176.23280110658584,150.0,3940.0,13.2,76.0,1.0
211,4.0,256.8763436035346,63.0,2051.0,17.0,77.0,1.0
212,6.0,451.3023497236709,85.0,2990.0,18.2,79.0,1.0
213,4.0,316.8280813632998,110.0,2660.0,14.0,73.0,2.0
214,6.0,449.8189761783772,85.0,2965.0,15.8,78.0,1.0
215,6.0,109.54233422246821,120.0,3410.0,15.1,78.0,1.0
216,4.0,244.58864199282635,88.0,2870.0,18.1,80.0,1.0
217,4.0,143.93263605249894,96.0,2665.0,13.9,82.0,3.0
218,8.0,406.44528922105485,215.0,4312.0,8.5,70.0,1.0
219,4.0,340.8100806382713,75.0,2210.0,14.4,81.0,3.0
220,8.0,402.7987280199817,150.0,3940.0,13.0,79.0,1.0
221,4.0,292.157740257607,92.0,2585.0,14.5,82.0,1.0
222,8.0,225.93472283867538,150.0,4237.0,14.5,73.0,1.0
223,4.0,328.9434654989087,86.0,2226.0,16.5,72.0,1.0
224,8.0,356.85196034608475,225.0,4951.0,11.0,73.0,1.0
225,4.0,288.0165271087086,98.0,2945.0,14.5,75.0,2.0
226,8.0,352.0772734584732,138.0,3955.0,13.2,79.0,1.0
227,4.0,310.6651224644709,76.0,2065.0,14.5,71.0,2.0
228,4.0,91.09208867375203,85.0,2575.0,16.2,82.0,1.0
229,4.0,74.06659252052701,71.0,1825.0,12.2,76.0,2.0
230,8.0,447.1659851956306,170.0,3563.0,10.0,70.0,1.0
231,4.0,341.55374902983544,71.0,1925.0,14.0,79.0,2.0
232,6.0,171.15782470470043,95.0,3785.0,19.0,75.0,1.0
233,4.0,256.3979812294791,80.0,2451.0,16.5,74.0,1.0
234,6.0,428.48221588448087,97.0,2815.0,14.5,77.0,3.0
235,8.0,419.2446823428504,220.0,4354.0,9.0,70.0,1.0
236,4.0,119.8275784331667,90.0,2123.0,14.0,71.0,2.0
237,4.0,365.998605926302,78.0,1940.0,14.5,77.0,2.0
238,8.0,192.69108413412232,152.0,4215.0,12.8,76.0,1.0
239,4.0,124.43710670747087,79.0,2255.0,17.7,76.0,1.0
240,4.0,62.528424402230854,63.0,2125.0,14.7,82.0,1.0
241,8.0,245.99487502215095,153.0,4129.0,13.0,72.0,1.0
242,4.0,172.18596506213697,86.0,2395.0,16.0,72.0,1.0
243,8.0,288.0089967554565,135.0,3830.0,15.2,79.0,1.0
244,6.0,171.62813910730998,110.0,2725.0,12.6,81.0,1.0
245,8.0,440.92783080550555,150.0,3672.0,11.5,72.0,1.0
246,4.0,108.94860198095499,65.0,2380.0,20.7,81.0,1.0
247,6.0,226.16028613244396,110.0,2962.0,13.5,71.0,1.0
248,4.0,158.43885615037848,65.0,2110.0,17.9,80.0,3.0
249,6.0,453.9452485966456,72.0,3158.0,19.5,75.0,1.0
250,4.0,74.27168199796695,91.0,2582.0,14.0,73.0,2.0
251,8.0,313.96858364670504,142.0,4054.0,14.3,79.0,1.0
252,4.0,230.89967570737508,84.0,2385.0,12.9,81.0,1.0
253,4.0,270.3978800336047,92.0,2572.0,14.9,76.0,1.0
254,6.0,168.33420816357628,100.0,3651.0,17.7,76.0,1.0
255,6.0,243.39885368112297,100.0,3329.0,15.5,71.0,1.0
256,8.0,234.09431658850625,150.0,3672.0,11.5,73.0,1.0
257,4.0,134.70845931328722,66.0,1800.0,14.4,78.0,1.0
258,6.0,87.65523833737981,116.0,2900.0,12.6,81.0,3.0
259,6.0,337.08843722114125,110.0,3730.0,19.0,75.0,1.0
260,4.0,354.7660973806818,75.0,2158.0,15.5,73.0,2.0
261,3.0,91.00652369069495,100.0,2420.0,12.5,80.0,3.0
262,4.0,420.8925508369789,97.0,2405.0,14.9,78.0,3.0
263,4.0,391.20654022389033,67.0,2065.0,17.8,81.0,3.0
264,4.0,297.6700549499343,78.0,2592.0,18.5,75.0,1.0
265,5.0,81.47692509199445,67.0,2950.0,19.9,80.0,2.0
266,6.0,441.54003319312056,90.0,3381.0,18.7,80.0,1.0
267,8.0,336.3130335109332,150.0,4997.0,14.0,73.0,1.0
268,6.0,295.79463482136595,110.0,3620.0,18.7,78.0,1.0
269,4.0,166.16846343535434,67.0,1965.0,15.0,82.0,3.0
270,4.0,296.60459753367763,88.0,2640.0,18.6,82.0,1.0
271,8.0,314.72339815848375,190.0,4422.0,12.5,72.0,1.0
272,8.0,264.519673306378,180.0,4499.0,12.5,73.0,1.0
273,4.0,378.7604756991236,52.0,1985.0,19.4,78.0,3.0
