,Symboling,Losses,Fuel_type,Aspiration,Number_of_doors,Drive_wheels,Wheel_base,Length,Width,Height,Curb-Weight,Engine_type,Num_of_Cylinders,Engine_size,Fuel_system,Bore,Stroke,Compression_ratio,Horse_power(Prediction),Peak_rpm,City_mpg,Highway_mpg
20,0.0,115.0,1.0,0.0,0.0,1.0,98.8,177.8,66.5,55.5,2410.0,3.0,2.0,122.0,1.0,3.3516096244688867,3.39,8.6,84.0,4800.0,26.0,32.0
21,0.0,128.0,1.0,0.0,0.0,1.0,100.4,181.7,66.5,55.1,3095.0,5.0,3.0,181.0,5.0,2.595122648478538,3.27,9.0,152.0,5200.0,17.0,22.0
22,2.0,168.0,1.0,0.0,1.0,1.0,95.1,162.4,63.8,53.3,2008.0,3.0,2.0,97.0,1.0,3.640483459930957,3.29,9.4,69.0,5200.0,31.0,37.0
23,2.0,137.0,1.0,0.0,1.0,1.0,86.6,144.6,63.9,50.79999999999999,1712.9999999999998,3.0,2.0,92.0,0.0,2.707004768756905,3.41,9.6,58.0,4800.0,49.0,54.00000000000001
24,1.0000000000000002,148.0,1.0,0.0,0.0,1.0,93.7,157.3,63.8,50.6,1989.0,3.0,2.0,90.0,1.0,3.205955602341798,3.23,9.4,68.0,5500.000000000001,31.0,38.0
25,0.0,122.0,1.0,0.0,1.0,2.0,103.5,193.8,67.9,53.699999999999996,3380.0,3.0,3.0,209.0,5.0,3.8747582765189037,3.39,8.0,182.0,5400.0,16.0,22.0
26,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.0,2536.0,3.0,2.0,146.0,5.0,3.0670098119634868,3.5,9.3,116.0,4800.0,24.0,30.0
27,-1.0,74.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,57.49999999999999,3034.0,3.0,2.0,141.0,5.0,2.5677481134409827,3.15,9.5,113.99999999999999,5400.0,23.0,28.0
28,1.0000000000000002,103.0,1.0,0.0,0.0,1.0,94.5,170.2,63.8,53.5,2037.0,3.0,2.0,97.0,1.0,3.0107727540811866,3.29,9.4,69.0,5200.0,31.0,37.0
29,-2.0,103.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,56.2,2912.0,3.0,2.0,141.0,5.0,2.7011628220949553,3.15,9.5,113.99999999999999,5400.0,23.0,28.0
30,-1.0,93.0,0.0,1.0,0.0,2.0,110.0,190.9,70.3,56.5,3515.0,3.0,1.0,183.0,3.0,3.1295796944636685,3.64,21.5,122.99999999999999,4350.0,22.0,25.0
