,Frequency,Angle_of_Attack(prediction),Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
321,2500.0,10.552726406219588,0.1524,71.3,0.019300099999999997
322,4000.0,6.7662939031827625,0.02540000000000002,55.5,0.0004122899999999992
323,3150.0,9.058304244599416,0.1016,71.3,0.00478288
324,200.0,12.49308369416485,0.1016,39.6,0.0528487
325,500.0,7.332379557647182,0.2286,31.7,0.0132672
326,8000.0,0.702331028970014,0.3048,71.3,0.00266337
327,2000.0,17.811893803572666,0.02540000000000002,55.5,0.016570599999999998
328,2000.0,9.15381079962345,0.02540000000000002,39.6,0.00449821
329,2000.0,2.1025332100388745,0.1524,71.3,0.004011990000000001
330,5000.0,5.264386580824214,0.1524,39.6,0.00485029
331,2000.0,2.059657236834931,0.1016,55.5,0.0022109999999999994
332,400.0,6.869116481549378,0.2286,39.6,0.00473801
333,400.0,8.119557866251967,0.0508,39.6,0.036483999999999996
334,999.9999999999998,0.0,0.2286,39.6,0.00473801
335,8000.0,2.1757053833230886,0.1524,39.6,0.002948039999999999
336,200.0,1.664424589129017,0.02540000000000002,31.7,0.0046137700000000005
337,200.0,21.63043018945193,0.02540000000000002,31.7,0.017663099999999998
338,8000.0,3.93538382696859,0.1016,39.6,0.0024513799999999995
339,8000.0,0.0,0.3048,55.5,0.0028308099999999996
340,6300.0,0.4557158446647689,0.3048,55.5,0.0028308099999999996
341,4000.0,8.440077846346181,0.1524,39.6,0.00909175
342,1250.0,6.2899456718931654,0.1016,71.3,0.00478288
343,800.0,0.0,0.3048,39.6,0.00495741
344,630.0,5.036510476619987,0.02540000000000002,31.7,0.017663099999999998
345,400.0,5.533916605923672,0.1016,55.5,0.0368233
346,5000.0,6.596677359462829,0.1524,71.3,0.004011990000000001
347,400.0,0.054229963739445,0.0508,71.3,0.014072
348,630.0,2.8247275901103874,0.02540000000000002,39.6,0.0009074749999999996
349,2500.0,2.213172554430459,0.3048,55.5,0.00452492
350,2000.0,2.3998877416946955,0.1524,71.3,0.0024385099999999996
351,800.0,10.012283251775887,0.0508,31.7,0.00580776
352,315.0,0.3910486718379982,0.2286,39.6,0.00253511
353,1250.0,1.5033779679351298,0.3048,31.7,0.00529514
354,3150.0,0.620617603022084,0.1524,39.6,0.0019328699999999997
355,2000.0,10.932551297673577,0.02540000000000002,39.6,0.00042846399999999993
356,200.0,10.523117964313087,0.1524,55.5,0.0208438
357,3150.0,10.047964640979128,0.0508,39.6,0.00566229
358,1600.0,13.044864594594314,0.1016,71.3,0.0103088
359,500.0,1.0005364713988305,0.2286,31.7,0.003723709999999999
360,999.9999999999998,7.8229803320063205,0.0508,71.3,0.014072
361,400.0,7.245198255857429,0.2286,71.3,0.0051942
362,4000.0,0.0,0.1016,55.5,0.0013198299999999993
363,10000.0,4.030343116824066,0.02540000000000002,71.3,0.00040068199999999943
364,250.0,10.979751711031529,0.0508,71.3,0.014072
365,4000.0,1.8559278792473384,0.2286,39.6,0.00346574
366,4000.0,10.829795266926224,0.1016,71.3,0.033779199999999995
367,800.0,3.042866634942268,0.02540000000000002,71.3,0.012180799999999999
368,3150.0,0.0,0.1016,39.6,0.0014633200000000006
369,2000.0,0.37329748427927534,0.3048,39.6,0.003101380000000001
370,6300.0,18.31417592405802,0.02540000000000002,55.5,0.016570599999999998
371,6300.0,3.0912444050585877,0.1016,31.7,0.0025143500000000003
372,2000.0,5.001929484823685,0.2286,55.5,0.004286199999999999
373,250.0,9.221521356725322,0.1524,55.5,0.0208438
374,400.0,6.107603348714242,0.1524,31.7,0.00525474
375,1250.0,1.333531403489375,0.2286,39.6,0.00473801
376,315.0,7.231553042083955,0.1016,71.3,0.0437259
377,2500.0,19.56132812203564,0.1016,39.6,0.0528487
378,800.0,1.4197863975065887,0.2286,55.5,0.004286199999999999
379,2500.0,7.835318670526631,0.02540000000000002,39.6,0.00449821
380,400.0,7.166198452446363,0.1016,31.7,0.00592927
381,10000.0,1.0223910803565959,0.3048,71.3,0.00336729
382,3150.0,1.8091503446462447,0.3048,71.3,0.00336729
383,8000.0,2.0455532746677862,0.3048,31.7,0.0033126600000000003
384,200.0,1.7121693602502361,0.3048,31.7,0.0033126600000000003
385,800.0,5.187048261635864,0.0508,39.6,0.015047799999999998
386,3150.0,2.464347683737982,0.02540000000000002,71.3,0.004206539999999999
387,800.0,21.112553440052658,0.02540000000000002,71.3,0.0214178
388,999.9999999999998,12.031146477771427,0.2286,55.5,0.011170600000000001
389,500.0,11.51540887365851,0.0508,31.7,0.00580776
390,999.9999999999998,0.0,0.3048,55.5,0.00452492
391,500.0,0.0,0.2286,39.6,0.00253511
392,5000.0,10.06922446375229,0.02540000000000002,39.6,0.00449821
393,2000.0,20.63722278868093,0.2286,39.6,0.0123481
394,5000.0,7.689265693293114,0.1524,71.3,0.00752039
395,10000.0,6.653790451922754,0.02540000000000002,71.3,0.0008486329999999997
396,2000.0,4.365109081107141,0.1016,55.5,0.0052139
397,800.0,11.566121526910297,0.1524,39.6,0.058411300000000006
398,4000.0,0.5249562907857461,0.3048,31.7,0.0033126600000000003
399,8000.0,7.526697093686565,0.0508,71.3,0.0014278799999999994
400,4000.0,5.9915160081376815,0.2286,39.6,0.0123481
401,315.0,2.299205423964823,0.2286,31.7,0.0027238
402,1600.0,5.300286880169885,0.3048,71.3,0.00425727
403,1600.0,3.8127257539734907,0.0508,71.3,0.00529514
404,6300.0,19.235102055717,0.0508,71.3,0.0264269
405,6300.0,11.67306896107449,0.02540000000000002,71.3,0.012180799999999999
406,5000.0,2.394972019024956,0.3048,71.3,0.00336729
407,20000.0,18.661218497868,0.02540000000000002,71.3,0.00040068199999999943
408,800.0,3.3893676616244317,0.1016,55.5,0.0013198299999999993
409,6300.0,3.7949562528007066,0.1524,71.3,0.0024385099999999996
410,4000.0,10.368899492063475,0.1016,71.3,0.0103088
411,1600.0,1.800368728023357,0.1016,39.6,0.0014633200000000006
412,250.0,22.2,0.02540000000000002,39.6,0.022902799999999997
413,2500.0,0.9189901005047876,0.1016,71.3,0.00478288
414,630.0,6.482516227961543,0.1524,39.6,0.002948039999999999
415,4000.0,0.0,0.1016,71.3,0.0012107200000000002
416,400.0,17.768975960374902,0.02540000000000002,31.7,0.017663099999999998
417,400.0,2.788317591426906,0.02540000000000002,31.7,0.0046137700000000005
418,6300.0,9.32767279464603,0.02540000000000002,39.6,0.013025299999999998
419,500.0,5.21323004429234,0.1524,55.5,0.00433288
420,800.0,10.133852798418964,0.2286,71.3,0.010440399999999999
421,800.0,2.52569674294681,0.1016,39.6,0.0014633200000000006
422,200.0,22.2,0.02540000000000002,39.6,0.022902799999999997
423,200.0,3.884735694380343,0.02540000000000002,39.6,0.00449821
424,4000.0,6.379365156078321,0.1524,39.6,0.00485029
425,2000.0,0.0,0.3048,71.3,0.00266337
426,800.0,16.448159429800512,0.1016,71.3,0.0437259
427,2500.0,21.062745357249575,0.02540000000000002,71.3,0.016104
428,3150.0,1.8765044345101511,0.3048,39.6,0.00495741
429,1250.0,12.152279263814744,0.0508,55.5,0.0007619299999999992
430,999.9999999999998,3.4117562440344953,0.1524,55.5,0.00433288
431,315.0,3.3061404020781033,0.2286,39.6,0.00614329
432,630.0,0.0,0.2286,39.6,0.00253511
433,5000.0,4.213947404543353,0.1016,55.5,0.0022109999999999994
434,315.0,6.991118077406898,0.1016,71.3,0.033779199999999995
