,Frequency,Angle_of_Attack,Chord_length,Free-stream_velocity(prediction),Suction_side_displacement_thickness
134,3150.0,4.8,0.02540000000000002,39.60517574706042,0.0009074749999999996
135,4000.0,19.7,0.0508,31.7,0.034118300000000004
136,5000.0,0.0,0.0508,71.3,0.0007404779999999993
137,6300.0,5.4,0.1524,52.38953496264765,0.00485029
138,8000.0,1.5,0.3048,43.90174120014664,0.0039210700000000005
139,2500.0,8.4,0.0508,39.195199554111596,0.00566229
140,250.0,12.6,0.1524,71.3,0.0483159
141,5000.0,4.8,0.02540000000000002,68.07338711325265,0.0009074749999999996
142,630.0,0.0,0.1524,64.33889812717567,0.00209405
143,999.9999999999998,0.0,0.3048,51.25294983918334,0.0028308099999999996
144,630.0,8.4,0.0508,71.3,0.00544854
145,999.9999999999998,12.3,0.1016,51.000377788531175,0.04082680000000001
146,500.0,7.3,0.2286,42.754543798855636,0.0123481
147,8000.0,5.4,0.1524,58.18107350710965,0.00433288
148,5000.0,4.8,0.02540000000000002,68.42727630923494,0.0008486329999999997
149,8000.0,7.2,0.1524,63.03053223151047,0.00752039
150,630.0,9.9,0.1524,50.104295570315934,0.019300099999999997
151,2500.0,8.4,0.0508,65.39803842127384,0.00544854
152,2000.0,7.2,0.1524,71.3,0.00752039
153,315.0,6.7,0.1016,71.3,0.00592927
154,5000.0,12.7,0.02540000000000002,71.3,0.012180799999999999
155,12500.0,0.0,0.1524,69.47811746895026,0.001598800000000001
156,2500.0,12.7,0.02540000000000002,62.24130393212357,0.013025299999999998
157,1250.0,0.0,0.3048,31.7,0.0033126600000000003
158,1250.0,0.0,0.2286,62.0193543361401,0.00253511
159,400.0,4.0,0.2286,31.7,0.00509068
160,400.0,9.9,0.1524,53.74257186439691,0.0208438
161,999.9999999999998,0.0,0.0508,31.7,0.0007404779999999993
162,999.9999999999998,4.0,0.2286,71.3,0.004286199999999999
163,3150.0,17.4,0.02540000000000002,67.44000927474406,0.0172206
164,2500.0,3.0,0.3048,47.05823730055893,0.00495741
165,2500.0,0.0,0.02540000000000002,31.7,0.00040068199999999943
166,8000.0,2.0,0.2286,57.27744094400477,0.00293031
167,200.0,19.7,0.0508,71.3,0.036483999999999996
168,4000.0,2.0,0.2286,71.3,0.00293031
169,500.0,5.4,0.1524,48.587351895362055,0.00485029
170,3150.0,0.0,0.3048,31.7,0.0033126600000000003
171,630.0,15.4,0.0508,71.3,0.0264269
172,2500.0,0.0,0.02540000000000002,31.7,0.0004394719999999998
173,500.0,4.0,0.2286,32.91320510200366,0.00473801
174,2000.0,15.4,0.0508,65.12185482366733,0.0282593
175,800.0,3.3,0.1016,53.36063387519501,0.0025143500000000003
176,4000.0,0.0,0.0508,71.3,0.0008121640000000006
177,315.0,7.3,0.2286,36.65133004550529,0.0132672
178,1600.0,3.0,0.3048,35.08052667492663,0.00529514
179,10000.0,0.0,0.3048,57.89863208746555,0.0028308099999999996
180,315.0,12.6,0.1524,71.3,0.0483159
181,250.0,12.3,0.1016,71.3,0.0368233
182,4000.0,0.0,0.1016,39.642633715067575,0.0014633200000000006
183,400.0,9.5,0.02540000000000002,31.7,0.00449821
184,2500.0,9.5,0.02540000000000002,69.92527175318577,0.004328399999999999
185,500.0,12.3,0.1016,71.3,0.033779199999999995
186,999.9999999999998,9.5,0.02540000000000002,54.09349972534019,0.004328399999999999
187,3150.0,17.4,0.02540000000000002,71.3,0.016104
188,1250.0,1.5,0.3048,42.99219345518432,0.00336729
189,10000.0,3.0,0.3048,59.60346988270371,0.00425727
190,2000.0,0.0,0.3048,64.38558050881471,0.0028308099999999996
191,4000.0,3.3,0.1016,71.3,0.0020282200000000007
192,1600.0,17.4,0.02540000000000002,36.78263603443877,0.016570599999999998
193,5000.0,7.3,0.2286,71.3,0.010440399999999999
194,999.9999999999998,6.7,0.1016,71.3,0.00578076
195,999.9999999999998,9.9,0.1524,38.6196312518906,0.0233328
196,4000.0,15.4,0.0508,71.3,0.0264269
197,1600.0,7.3,0.2286,41.82755567024114,0.0123481
198,4000.0,9.9,0.1524,61.65827923144897,0.019300099999999997
199,800.0,9.5,0.02540000000000002,40.60403307923785,0.004206539999999999
200,10000.0,0.0,0.3048,50.0474348935254,0.003101380000000001
201,10000.0,0.0,0.0508,31.7,0.0008121640000000006
202,12500.0,0.0,0.3048,48.85341590343244,0.003101380000000001
203,999.9999999999998,3.3,0.1016,69.95986459852713,0.0025143500000000003
204,400.0,8.9,0.1016,71.3,0.012459600000000001
205,999.9999999999998,0.0,0.1524,31.7,0.001598800000000001
206,1600.0,9.9,0.1524,48.9939054758369,0.019300099999999997
207,4000.0,9.9,0.1524,45.30212262046392,0.0208438
208,400.0,17.4,0.02540000000000002,71.3,0.0172206
209,630.0,6.7,0.1016,59.37091442146509,0.00592927
210,1600.0,2.7,0.1524,67.93288904269376,0.0024385099999999996
211,999.9999999999998,5.4,0.1524,43.01159804115774,0.00485029
212,1250.0,6.7,0.1016,32.71359182653818,0.00592927
213,6300.0,17.4,0.02540000000000002,40.041261158083394,0.016104
214,2500.0,9.9,0.1524,38.945436990968375,0.025278500000000002
215,250.0,0.0,0.3048,56.39586703750323,0.003101380000000001
216,315.0,19.7,0.0508,71.3,0.036483999999999996
217,8000.0,0.0,0.02540000000000002,70.39457255040185,0.0004122899999999992
218,1250.0,3.3,0.1016,71.3,0.0024513799999999995
219,315.0,9.9,0.1524,35.72480490558001,0.0233328
220,630.0,3.3,0.1016,39.61698832932795,0.0024513799999999995
221,800.0,1.5,0.3048,64.34787951801677,0.0039210700000000005
222,2000.0,0.0,0.1524,71.3,0.0017266799999999995
223,3150.0,2.0,0.2286,71.3,0.00293031
224,800.0,11.2,0.0508,71.3,0.014072
225,630.0,2.0,0.2286,56.86877986934135,0.003723709999999999
226,315.0,2.0,0.2286,31.7,0.00346574
227,999.9999999999998,17.4,0.02540000000000002,31.7,0.016104
228,2500.0,12.3,0.1016,71.3,0.033779199999999995
229,2500.0,0.0,0.1524,64.61461431647986,0.001598800000000001
230,2000.0,4.2,0.0508,48.85759722197515,0.0015268899999999995
231,800.0,9.5,0.02540000000000002,42.19961318775368,0.0046137700000000005
232,500.0,0.0,0.1524,71.3,0.0017266799999999995
233,800.0,12.6,0.1524,69.15380601319615,0.0483159
234,630.0,7.3,0.2286,67.8927644877606,0.010440399999999999
235,3150.0,4.0,0.2286,64.26328099659322,0.004286199999999999
236,3150.0,9.5,0.02540000000000002,41.09031110845178,0.0046137700000000005
237,3150.0,0.0,0.0508,71.3,0.0007404779999999993
238,1600.0,17.4,0.02540000000000002,51.80415014709457,0.0172206
239,1600.0,7.3,0.2286,31.961455330373667,0.0132672
240,4000.0,12.6,0.1524,31.7,0.058411300000000006
241,12500.0,0.0,0.3048,71.3,0.00266337
242,5000.0,3.0,0.3048,38.5861561452921,0.00529514
243,800.0,5.4,0.1524,57.24537924943655,0.004011990000000001
244,500.0,4.0,0.2286,43.94294224238857,0.00509068
245,999.9999999999998,0.0,0.1016,50.459126722008726,0.0014633200000000006
246,1600.0,22.2,0.02540000000000002,31.7,0.022902799999999997
247,6300.0,0.0,0.1524,45.96386018298725,0.0017266799999999995
248,8000.0,5.3,0.2286,71.3,0.0051942
249,2500.0,4.0,0.2286,37.76011168001667,0.00509068
250,4000.0,0.0,0.02540000000000002,37.51308842695126,0.00042846399999999993
251,8000.0,0.0,0.0508,51.669622378181984,0.0007404779999999993
252,800.0,3.3,0.1016,51.37798554172265,0.0022109999999999994
253,630.0,3.0,0.3048,53.39994992482725,0.00529514
254,630.0,0.0,0.1016,31.7,0.0014633200000000006
255,3150.0,0.0,0.2286,54.3609485531691,0.0022933599999999995
256,800.0,0.0,0.3048,60.16936280020899,0.00266337
257,12500.0,4.8,0.02540000000000002,71.3,0.0008486329999999997
258,1250.0,15.4,0.0508,58.99856664253466,0.0282593
259,8000.0,4.0,0.2286,54.06942007927772,0.00400603
260,2000.0,3.3,0.1016,71.3,0.0024513799999999995
261,2500.0,0.0,0.3048,31.7,0.003101380000000001
262,2500.0,9.9,0.1524,60.09043693271223,0.0208438
263,200.0,12.3,0.1016,71.3,0.0368233
264,1250.0,2.7,0.1524,55.18579690497532,0.002948039999999999
265,999.9999999999998,4.0,0.2286,71.3,0.00400603
266,6300.0,7.3,0.2286,56.555667991023554,0.011170600000000001
267,250.0,5.3,0.2286,36.119900043487405,0.00614329
268,2500.0,4.8,0.02540000000000002,31.7,0.0008486329999999997
269,2500.0,5.3,0.2286,31.7,0.00614329
270,3150.0,12.3,0.1016,71.3,0.033779199999999995
271,200.0,15.4,0.0508,31.7,0.0282593
272,500.0,8.9,0.1016,71.3,0.0103088
273,10000.0,2.7,0.1524,66.09001884287396,0.0024385099999999996
274,400.0,22.2,0.02540000000000002,58.59326876560933,0.0214178
275,1600.0,5.3,0.2286,71.3,0.0051942
276,6300.0,0.0,0.1016,31.7,0.0015009199999999993
277,3150.0,0.0,0.0508,71.3,0.0008121640000000006
278,2000.0,8.9,0.1016,44.789979501845494,0.0103088
279,4000.0,0.0,0.1524,71.3,0.001598800000000001
280,5000.0,12.6,0.1524,31.7,0.0483159
281,800.0,7.3,0.2286,43.460420304729595,0.011170600000000001
282,400.0,12.7,0.02540000000000002,48.733766557520326,0.013025299999999998
283,1250.0,5.4,0.1524,71.3,0.004011990000000001
284,3150.0,11.2,0.0508,71.3,0.014072
285,2500.0,0.0,0.2286,41.47028734808224,0.00253511
286,1250.0,3.3,0.1016,71.3,0.0020282200000000007
287,12500.0,1.5,0.3048,31.7,0.0039210700000000005
288,200.0,8.9,0.1016,71.3,0.012459600000000001
289,2000.0,2.0,0.2286,59.63169141077189,0.00293031
290,1600.0,0.0,0.1524,64.88236333622237,0.001598800000000001
291,1250.0,7.3,0.2286,56.38081632736566,0.010440399999999999
292,1250.0,4.8,0.02540000000000002,71.3,0.0009074749999999996
293,1600.0,2.0,0.2286,36.86942645607416,0.00346574
294,1250.0,3.0,0.3048,44.72658153863152,0.00495741
295,400.0,2.0,0.2286,31.7,0.003723709999999999
296,4000.0,15.6,0.1016,31.7,0.0528487
297,12500.0,4.0,0.2286,71.3,0.00400603
298,5000.0,4.0,0.3048,71.3,0.00497773
299,1600.0,2.7,0.1524,59.16949038347378,0.002948039999999999
300,500.0,12.6,0.1524,48.00897798672945,0.0483159
301,2000.0,7.3,0.2286,31.7,0.0132672
302,4000.0,5.3,0.2286,71.3,0.0051942
303,999.9999999999998,19.7,0.0508,31.7,0.034118300000000004
304,2000.0,12.3,0.1016,31.7,0.0418756
305,5000.0,4.0,0.2286,54.931634725859695,0.00473801
306,10000.0,0.0,0.1016,31.7,0.0015009199999999993
307,6300.0,0.0,0.02540000000000002,58.65381251298966,0.0004122899999999992
308,5000.0,1.5,0.3048,40.18979927209057,0.0039210700000000005
309,1250.0,12.3,0.1016,71.3,0.033779199999999995
310,315.0,5.4,0.1524,31.7,0.00525474
311,2000.0,1.5,0.3048,36.4868124056529,0.0039210700000000005
312,8000.0,3.3,0.1016,53.68814652377016,0.0020282200000000007
313,2500.0,2.7,0.1524,71.3,0.0024385099999999996
314,1600.0,17.4,0.02540000000000002,34.827029998568314,0.016104
315,2500.0,9.9,0.1524,48.650934966149684,0.0233328
316,10000.0,12.7,0.02540000000000002,31.7,0.013025299999999998
317,2500.0,0.0,0.2286,71.3,0.00214345
318,800.0,19.7,0.0508,31.7,0.036483999999999996
319,1600.0,0.0,0.1524,71.3,0.0017266799999999995
320,5000.0,2.7,0.1524,66.7334587108832,0.0024385099999999996
321,2500.0,9.9,0.1524,66.63172524358406,0.019300099999999997
322,4000.0,0.0,0.02540000000000002,31.7,0.0004122899999999992
323,3150.0,6.7,0.1016,53.97681556692557,0.00478288
324,200.0,15.6,0.1016,50.801277748083734,0.0528487
325,500.0,7.3,0.2286,31.7,0.0132672
326,8000.0,0.0,0.3048,64.34310235339909,0.00266337
327,2000.0,17.4,0.02540000000000002,39.924101991912366,0.016570599999999998
328,2000.0,9.5,0.02540000000000002,41.28484039331542,0.00449821
329,2000.0,5.4,0.1524,71.3,0.004011990000000001
330,5000.0,5.4,0.1524,40.87638905090847,0.00485029
331,2000.0,3.3,0.1016,71.3,0.0022109999999999994
332,400.0,4.0,0.2286,31.7,0.00473801
333,400.0,19.7,0.0508,71.3,0.036483999999999996
334,999.9999999999998,4.0,0.2286,51.45006327043991,0.00473801
335,8000.0,2.7,0.1524,44.54394142614879,0.002948039999999999
336,200.0,9.5,0.02540000000000002,31.7,0.0046137700000000005
337,200.0,17.4,0.02540000000000002,66.39574571205797,0.017663099999999998
338,8000.0,3.3,0.1016,34.1340614282818,0.0024513799999999995
339,8000.0,0.0,0.3048,59.93800140047241,0.0028308099999999996
340,6300.0,0.0,0.3048,50.98603074474053,0.0028308099999999996
341,4000.0,7.2,0.1524,31.7,0.00909175
342,1250.0,6.7,0.1016,71.3,0.00478288
343,800.0,3.0,0.3048,61.15115387158338,0.00495741
344,630.0,17.4,0.02540000000000002,31.7,0.017663099999999998
345,400.0,12.3,0.1016,71.3,0.0368233
346,5000.0,5.4,0.1524,60.119121549516464,0.004011990000000001
347,400.0,11.2,0.0508,66.51024964485623,0.014072
348,630.0,4.8,0.02540000000000002,36.86815313510348,0.0009074749999999996
349,2500.0,3.0,0.3048,61.75538455064575,0.00452492
350,2000.0,2.7,0.1524,71.3,0.0024385099999999996
351,800.0,8.4,0.0508,31.7,0.00580776
352,315.0,0.0,0.2286,53.32413368115663,0.00253511
353,1250.0,3.0,0.3048,38.845869890193235,0.00529514
354,3150.0,0.0,0.1524,34.284071582239015,0.0019328699999999997
355,2000.0,0.0,0.02540000000000002,71.3,0.00042846399999999993
356,200.0,9.9,0.1524,50.827495082400965,0.0208438
357,3150.0,8.4,0.0508,31.7,0.00566229
358,1600.0,8.9,0.1016,54.72250161444433,0.0103088
359,500.0,2.0,0.2286,37.00647145579863,0.003723709999999999
360,999.9999999999998,11.2,0.0508,71.3,0.014072
361,400.0,5.3,0.2286,48.188307302257144,0.0051942
362,4000.0,0.0,0.1016,71.3,0.0013198299999999993
363,10000.0,0.0,0.02540000000000002,41.0827818954485,0.00040068199999999943
364,250.0,11.2,0.0508,63.422596012379415,0.014072
365,4000.0,2.0,0.2286,41.000958905077624,0.00346574
366,4000.0,12.3,0.1016,71.3,0.033779199999999995
367,800.0,12.7,0.02540000000000002,71.3,0.012180799999999999
368,3150.0,0.0,0.1016,71.3,0.0014633200000000006
369,2000.0,0.0,0.3048,36.91242515951686,0.003101380000000001
370,6300.0,17.4,0.02540000000000002,31.7,0.016570599999999998
371,6300.0,3.3,0.1016,33.52482292295757,0.0025143500000000003
372,2000.0,4.0,0.2286,49.80143667348202,0.004286199999999999
373,250.0,9.9,0.1524,60.2467871512783,0.0208438
374,400.0,5.4,0.1524,31.7,0.00525474
375,1250.0,4.0,0.2286,47.958887917258664,0.00473801
376,315.0,15.6,0.1016,71.3,0.0437259
377,2500.0,15.6,0.1016,31.7,0.0528487
378,800.0,4.0,0.2286,71.3,0.004286199999999999
379,2500.0,9.5,0.02540000000000002,49.363833628023414,0.00449821
380,400.0,6.7,0.1016,31.7,0.00592927
381,10000.0,1.5,0.3048,71.3,0.00336729
382,3150.0,1.5,0.3048,68.51294809631568,0.00336729
383,8000.0,0.0,0.3048,31.7,0.0033126600000000003
384,200.0,0.0,0.3048,31.7,0.0033126600000000003
385,800.0,11.2,0.0508,71.3,0.015047799999999998
386,3150.0,9.5,0.02540000000000002,71.3,0.004206539999999999
387,800.0,22.2,0.02540000000000002,62.596677019535605,0.0214178
388,999.9999999999998,7.3,0.2286,35.32382222695257,0.011170600000000001
389,500.0,8.4,0.0508,71.3,0.00580776
390,999.9999999999998,3.0,0.3048,63.14631512403876,0.00452492
391,500.0,0.0,0.2286,56.98494698220358,0.00253511
392,5000.0,9.5,0.02540000000000002,35.44090042007407,0.00449821
393,2000.0,7.3,0.2286,38.77802489423243,0.0123481
394,5000.0,7.2,0.1524,66.72452062841425,0.00752039
395,10000.0,4.8,0.02540000000000002,57.3234535409951,0.0008486329999999997
396,2000.0,6.7,0.1016,62.20075219625762,0.0052139
397,800.0,12.6,0.1524,44.99876500169691,0.058411300000000006
398,4000.0,0.0,0.3048,31.7,0.0033126600000000003
399,8000.0,4.2,0.0508,45.82886173454764,0.0014278799999999994
400,4000.0,7.3,0.2286,52.24694831349807,0.0123481
401,315.0,0.0,0.2286,71.3,0.0027238
402,1600.0,3.0,0.3048,61.65904665248674,0.00425727
403,1600.0,8.4,0.0508,61.44470208195723,0.00529514
404,6300.0,15.4,0.0508,31.7,0.0264269
405,6300.0,12.7,0.02540000000000002,71.3,0.012180799999999999
406,5000.0,1.5,0.3048,62.458251915659645,0.00336729
407,20000.0,0.0,0.02540000000000002,71.3,0.00040068199999999943
408,800.0,0.0,0.1016,31.72062910154459,0.0013198299999999993
409,6300.0,2.7,0.1524,61.06014781856081,0.0024385099999999996
410,4000.0,8.9,0.1016,58.99575757274376,0.0103088
411,1600.0,0.0,0.1016,71.3,0.0014633200000000006
412,250.0,22.2,0.02540000000000002,47.59128778146866,0.022902799999999997
413,2500.0,6.7,0.1016,71.3,0.00478288
414,630.0,2.7,0.1524,31.7,0.002948039999999999
415,4000.0,0.0,0.1016,71.3,0.0012107200000000002
416,400.0,17.4,0.02540000000000002,36.348774522517786,0.017663099999999998
417,400.0,9.5,0.02540000000000002,31.7,0.0046137700000000005
418,6300.0,12.7,0.02540000000000002,62.60701009780016,0.013025299999999998
419,500.0,5.4,0.1524,58.46640371971692,0.00433288
420,800.0,7.3,0.2286,55.423359852444015,0.010440399999999999
421,800.0,0.0,0.1016,32.9632372964321,0.0014633200000000006
422,200.0,22.2,0.02540000000000002,51.51495006377218,0.022902799999999997
423,200.0,9.5,0.02540000000000002,31.7,0.00449821
424,4000.0,5.4,0.1524,31.7,0.00485029
425,2000.0,0.0,0.3048,71.3,0.00266337
426,800.0,15.6,0.1016,68.42978021896018,0.0437259
427,2500.0,17.4,0.02540000000000002,71.3,0.016104
428,3150.0,3.0,0.3048,50.16041806281572,0.00495741
429,1250.0,0.0,0.0508,71.3,0.0007619299999999992
430,999.9999999999998,5.4,0.1524,58.9609127347406,0.00433288
431,315.0,5.3,0.2286,56.93000440679573,0.00614329
432,630.0,0.0,0.2286,69.19806071936156,0.00253511
433,5000.0,3.3,0.1016,47.7768817458903,0.0022109999999999994
434,315.0,12.3,0.1016,71.3,0.033779199999999995
435,10000.0,0.0,0.1016,34.50708911419176,0.0014633200000000006
436,999.9999999999998,12.7,0.02540000000000002,66.4141666591038,0.013025299999999998
437,500.0,9.9,0.1524,53.67469319751494,0.019300099999999997
438,2000.0,12.6,0.1524,71.3,0.0483159
439,6300.0,4.8,0.02540000000000002,69.49112672208102,0.0008486329999999997
440,1250.0,8.4,0.0508,43.01188177271303,0.00529514
441,400.0,2.0,0.2286,60.807373359006675,0.00293031
442,800.0,5.4,0.1524,64.06081506898109,0.00485029
443,315.0,0.0,0.3048,60.38090402821187,0.003101380000000001
444,2000.0,4.0,0.2286,34.19081954145885,0.00473801
445,8000.0,0.0,0.1016,46.04857598254225,0.0013198299999999993
446,3150.0,4.8,0.02540000000000002,48.00640247127217,0.0009307889999999996
447,800.0,12.3,0.1016,31.7,0.0418756
448,200.0,15.4,0.0508,31.7,0.0271925
449,500.0,3.0,0.3048,71.3,0.00425727
450,2500.0,12.6,0.1524,31.7,0.058411300000000006
451,800.0,8.9,0.1016,71.3,0.0103088
452,800.0,17.4,0.02540000000000002,42.991402357351596,0.016570599999999998
453,5000.0,7.3,0.2286,56.50347236513443,0.011170600000000001
