,Symboling,Losses,Fuel_type,Aspiration,Number_of_doors,Drive_wheels,Wheel_base,Length,Width,Height,Curb-Weight,Engine_type,Num_of_Cylinders,Engine_size,Fuel_system,Bore,Stroke,Compression_ratio,Horse_power(Prediction),Peak_rpm,City_mpg,Highway_mpg
10,0.0,192.00000000000003,1.0,0.0,0.0,2.0,101.2,176.8,64.8,54.3,2395.0,3.0,2.0,108.0,5.0,3.5,2.8,8.8,193.84482014127462,5800.0,23.0,29.0
11,2.9999999999999996,150.0,1.0,0.0,1.0,2.0,95.3,169.0,65.7,49.599999999999994,2385.0,6.0,6.0,70.0,2.0,3.3297512437810943,3.255422885572139,9.4,129.1582563278148,6000.0,17.0,23.0
12,-1.0,95.0,1.0,0.0,0.0,2.0,109.1,188.8,68.9,55.5,3012.0,5.0,3.0,173.0,5.0,3.58,2.87,8.8,48.33372011017434,5500.000000000001,18.0,23.0
13,1.0000000000000002,117.99999999999999,1.0,1.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,2128.0,3.0,2.0,98.0,5.0,3.03,3.39,7.6,92.88504484727231,5500.000000000001,24.0,30.0
14,0.0,106.0,1.0,0.0,0.0,1.0,97.2,173.4,65.2,54.7,2324.0,3.0,2.0,120.0,1.0,3.33,3.47,8.5,71.1410939419906,5200.0,27.0,34.0
15,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.99999999999999,2094.0,3.0,2.0,98.0,1.0,3.19,3.03,9.0,285.91381639648296,4800.0,38.0,47.0
16,2.0,164.0,1.0,0.0,0.0,0.0,99.4,176.6,66.4,54.3,2824.0,3.0,1.0,136.0,5.0,3.19,3.4,8.0,157.02525746911496,5500.000000000001,18.0,22.0
17,0.0,102.0,1.0,0.0,0.0,1.0,97.2,172.0,65.4,52.5,2190.0,4.0,2.0,108.0,1.0,3.62,2.64,9.5,91.05040386182627,4400.0,28.0,33.0
18,2.9999999999999996,150.0,1.0,0.0,1.0,2.0,95.3,169.0,65.7,49.599999999999994,2380.0,6.0,6.0,70.0,2.0,3.3297512437810943,3.255422885572139,9.4,83.03181904651227,6000.0,17.0,23.0
19,1.0000000000000002,122.0,1.0,0.0,1.0,2.0,98.4,175.7,72.3,50.5,3366.0,1.0,0.0,203.0,5.0,3.9400000000000004,3.11,10.0,273.78525337310805,5750.0,17.0,28.0
20,-1.0,95.0,0.0,1.0,0.0,2.0,109.1,188.8,68.9,55.5,3217.0,3.0,3.0,145.0,3.0,3.01,3.4,23.0,123.45372697830095,4800.0,26.0,27.0
21,2.9999999999999996,256.0,1.0,0.0,1.0,1.0,94.5,165.7,64.0,51.4,2221.0,3.0,2.0,109.0,5.0,3.19,3.4,8.5,70.00735102182796,5500.000000000001,24.0,29.0
22,1.0000000000000002,168.0,1.0,0.0,1.0,2.0,94.5,168.7,64.0,52.599999999999994,2169.0,3.0,2.0,98.0,1.0,3.19,3.03,9.0,95.51906276257628,4800.0,29.0,34.0
23,0.0,110.0,1.0,0.0,0.0,1.0,96.5,163.4,64.0,54.49999999999999,2010.0,3.0,2.0,92.0,0.0,2.91,3.41,9.2,51.13175621296571,6000.0,30.0,34.0
24,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.0,2678.9999999999995,3.0,2.0,146.0,5.0,3.62,3.5,9.3,59.87797500882648,4800.0,24.0,30.0
25,-1.0,65.0,1.0,0.0,0.0,1.0,102.4,175.6,66.5,54.89999999999999,2326.0,3.0,2.0,122.0,5.0,3.31,3.54,8.7,72.41964195812358,4200.0,29.0,34.0
26,2.9999999999999996,150.0,1.0,0.0,1.0,2.0,95.3,169.0,65.7,49.599999999999994,2500.0,6.0,6.0,80.0,5.0,3.3297512437810943,3.255422885572139,9.4,156.12953270788373,6000.0,16.0,23.0
27,0.0,161.00000000000003,0.0,1.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3197.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,52.756819447025634,4150.0,28.0,33.0
28,-1.0,74.0,1.0,1.0,0.0,2.0,104.3,188.8,67.2,57.49999999999999,3157.0,3.0,2.0,130.0,5.0,3.62,3.15,7.5,144.03153282734723,5100.0,17.0,22.0
29,2.0,94.0,1.0,0.0,0.0,1.0,97.3,171.7,65.5,55.7,2300.0,3.0,2.0,109.0,5.0,3.19,3.4,10.0,75.6280428172294,5500.000000000001,26.0,32.0
30,0.0,161.00000000000003,1.0,0.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3075.0,2.0,2.0,120.0,5.0,3.46,2.19,8.4,288.0,5000.0,19.0,23.999999999999996
31,-1.0,74.0,1.0,0.0,0.0,1.0,103.3,174.6,64.6,59.79999999999999,2535.0,3.0,2.0,122.0,1.0,3.3499999999999996,3.46,8.5,61.29019804009756,5000.0,24.0,30.0
32,1.0000000000000002,101.0,1.0,0.0,1.0,1.0,93.7,150.0,64.0,52.599999999999994,1837.0,3.0,2.0,79.0,0.0,2.91,3.07,10.1,284.76106923738365,5500.000000000001,38.0,42.0
33,2.9999999999999996,150.0,1.0,0.0,1.0,2.0,95.3,169.0,65.7,49.599999999999994,2380.0,6.0,6.0,70.0,2.0,3.3297512437810943,3.255422885572139,9.4,82.15050993658105,6000.0,17.0,23.0
34,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,89.5,168.9,65.0,51.6,2800.0,4.0,3.0,194.0,5.0,3.74,2.9,9.5,273.9271756408619,5900.0,17.0,25.0
35,0.0,115.0,1.0,0.0,0.0,1.0,98.8,177.8,66.5,55.5,2410.0,3.0,2.0,122.0,1.0,3.39,3.39,8.6,72.25147415355157,4800.0,26.0,32.0
36,0.0,93.0,0.0,1.0,1.0,2.0,106.7,187.5,70.3,54.89999999999999,3495.0,3.0,1.0,183.0,3.0,3.58,3.64,21.5,67.50503958584001,4350.0,22.0,25.0
37,1.0000000000000002,122.0,1.0,1.0,1.0,2.0,102.7,178.4,68.0,54.8,2910.0,3.0,2.0,140.0,5.0,3.7799999999999994,3.12,8.0,132.92163176856698,5000.0,19.0,23.999999999999996
38,1.0000000000000002,168.0,1.0,0.0,1.0,2.0,94.5,168.7,64.0,52.599999999999994,2265.0,0.0,2.0,98.0,5.0,3.24,3.08,9.4,144.04732494059564,6599.999999999999,26.0,29.0
39,0.0,122.0,0.0,1.0,0.0,2.0,114.2,198.9,68.4,58.7,3430.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,70.5819961666302,4150.0,25.0,25.0
40,-1.0,95.0,1.0,1.0,0.0,2.0,109.1,188.8,68.9,55.5,3062.0,3.0,2.0,141.0,5.0,3.7799999999999994,3.15,9.5,279.17672556121863,5400.0,19.0,25.0
41,0.0,122.0,0.0,0.0,0.0,2.0,104.9,175.0,66.1,54.4,2700.0,3.0,2.0,134.0,3.0,3.43,3.64,22.0,219.91418788070368,4200.0,31.0,39.0
42,1.0000000000000002,122.0,1.0,0.0,0.0,2.0,103.5,189.0,66.9,55.7,3055.0,3.0,3.0,164.0,5.0,3.31,3.19,9.0,281.6251134628978,4250.0,20.0,25.0
43,2.9999999999999996,122.0,1.0,1.0,1.0,1.0,95.9,173.2,66.3,50.2,2921.0,3.0,2.0,156.0,6.0,3.5899999999999994,3.86,7.0,200.34827129551098,5000.0,19.0,23.999999999999996
44,1.0000000000000002,154.0,1.0,0.0,0.0,1.0,93.7,157.3,63.8,50.6,1967.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,255.9749169448862,5500.000000000001,31.0,38.0
45,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.0,2714.0,3.0,2.0,146.0,5.0,3.62,3.5,9.3,73.56202867910784,4800.0,24.0,30.0
46,2.0,94.0,1.0,0.0,0.0,1.0,97.3,171.7,65.5,55.7,2275.0,3.0,2.0,109.0,5.0,3.19,3.4,9.0,55.1916025655862,5250.0,27.0,34.0
47,2.0,104.0,1.0,0.0,0.0,1.0,99.1,186.6,66.5,56.1,2758.0,3.0,2.0,121.0,5.0,3.5399999999999996,3.07,9.3,143.30018501497207,5250.0,21.0,28.0
48,1.0000000000000002,168.0,1.0,0.0,1.0,2.0,94.5,168.7,64.0,52.599999999999994,2300.0,0.0,2.0,98.0,5.0,3.24,3.08,9.4,136.53800853613416,6599.999999999999,26.0,29.0
49,0.0,85.0,1.0,0.0,0.0,1.0,96.5,175.4,62.49999999999999,54.099999999999994,2372.0,3.0,2.0,110.0,0.0,3.15,3.58,9.0,274.56302019806327,5800.0,27.0,33.0
50,2.0,161.00000000000003,1.0,0.0,1.0,1.0,93.7,157.3,64.4,50.79999999999999,1918.0,3.0,2.0,92.0,1.0,2.9699999999999998,3.23,9.4,61.49903701470066,5500.000000000001,37.0,41.0
51,2.9999999999999996,150.0,1.0,1.0,1.0,1.0,99.1,186.6,66.5,56.1,2808.0,0.0,2.0,121.0,5.0,3.5399999999999996,3.07,9.0,132.23236745635754,5500.000000000001,19.0,26.0
52,1.0000000000000002,128.0,1.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,1889.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,63.917006410691776,5200.0,31.0,37.0
53,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.0,2540.0,3.0,2.0,146.0,5.0,3.62,3.5,9.3,48.48901917910939,4800.0,24.0,30.0
54,1.0000000000000002,103.0,1.0,0.0,0.0,1.0,94.5,170.2,63.8,53.5,2024.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,75.13048533958205,5200.0,31.0,37.0
55,0.0,122.0,1.0,0.0,0.0,1.0,100.4,183.1,66.9,55.1,2563.0,3.0,2.0,109.0,5.0,3.19,3.4,9.0,213.628742222717,5500.000000000001,25.0,31.0
56,2.0,192.00000000000003,1.0,0.0,1.0,2.0,101.2,176.8,64.8,54.3,2395.0,3.0,2.0,108.0,5.0,3.5,2.8,8.8,208.01389824059135,5800.0,23.0,29.0
57,0.0,161.00000000000003,1.0,0.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3075.0,2.0,2.0,120.0,5.0,3.46,3.19,8.4,94.14595655056088,5000.0,19.0,23.999999999999996
58,1.0000000000000002,87.0,1.0,0.0,1.0,1.0,95.7,158.7,63.6,54.49999999999999,1985.0,3.0,2.0,92.0,1.0,3.05,3.03,9.0,55.737180993613634,4800.0,35.0,39.0
59,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.99999999999999,2081.0,3.0,2.0,98.0,1.0,3.19,3.03,9.0,49.010431712129765,4800.0,30.0,37.0
60,2.9999999999999996,122.0,1.0,0.0,1.0,1.0,94.5,159.3,64.2,55.599999999999994,2254.0,3.0,2.0,109.0,5.0,3.19,3.4,8.5,144.79087397139605,5500.000000000001,24.0,29.0
61,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,88.6,168.8,64.1,48.8,2548.0,0.0,2.0,130.0,5.0,3.47,2.68,9.0,165.40668931541708,5000.0,21.0,27.0
62,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,105.8,192.7,71.4,55.7,2954.0,3.0,1.0,136.0,5.0,3.19,3.4,8.5,251.0018119010407,5500.000000000001,19.0,25.0
63,1.0000000000000002,230.99999999999997,1.0,0.0,1.0,2.0,99.2,178.5,67.9,49.7,3139.0,5.0,3.0,181.0,5.0,3.43,3.27,9.0,85.81617197621344,5200.0,19.0,25.0
64,1.0000000000000002,117.99999999999999,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1876.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.41,276.60050128873854,5500.000000000001,37.0,41.0
65,2.0,161.00000000000003,1.0,0.0,1.0,1.0,93.7,157.3,64.4,50.79999999999999,2004.0,3.0,2.0,92.0,1.0,2.9699999999999998,3.23,9.4,50.97767998434835,5500.000000000001,31.0,38.0
66,-1.0,110.0,1.0,0.0,0.0,1.0,103.3,174.6,64.6,59.79999999999999,2535.0,3.0,2.0,122.0,1.0,3.34,3.46,8.5,62.02524097503246,5000.0,24.0,30.0
67,2.9999999999999996,142.0,1.0,0.0,1.0,2.0,96.6,180.3,70.5,50.79999999999999,3685.0,5.0,0.0,234.0,5.0,3.46,3.1,8.3,82.95657426895418,4750.0,16.0,18.0
68,1.0000000000000002,125.00000000000001,1.0,1.0,0.0,1.0,96.3,172.4,65.4,51.6,2403.0,3.0,2.0,110.0,6.0,3.17,3.46,7.5,62.1028753911475,5500.000000000001,23.0,30.0
69,0.0,122.0,0.0,1.0,0.0,2.0,114.2,198.9,68.4,58.7,3485.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,58.08847469251859,4150.0,25.0,25.0
70,-2.0,103.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,56.2,2935.0,3.0,2.0,141.0,5.0,3.7799999999999994,3.15,9.5,206.26947033732236,5400.0,24.0,28.0
71,-1.0,65.0,0.0,1.0,0.0,1.0,102.4,175.6,66.5,54.89999999999999,2480.0,3.0,2.0,110.0,3.0,3.27,3.35,22.5,73.28552908213938,4500.0,30.0,33.0
72,-1.0,122.0,1.0,0.0,0.0,2.0,104.5,187.8,66.5,54.099999999999994,3151.0,0.0,3.0,161.0,5.0,3.27,3.35,9.2,218.69723633939864,5200.0,19.0,23.999999999999996
73,-1.0,95.0,1.0,1.0,0.0,2.0,109.1,188.8,68.8,55.5,3049.0,3.0,2.0,141.0,5.0,3.7799999999999994,3.15,8.7,142.54505057309947,5300.0,19.0,25.0
74,-2.0,103.0,1.0,1.0,0.0,2.0,104.3,188.8,67.2,56.2,3045.0,3.0,2.0,130.0,5.0,3.62,3.15,7.5,158.6803741730851,5100.0,17.0,22.0
75,1.0000000000000002,129.0,1.0,0.0,1.0,1.0,98.8,177.8,66.5,53.699999999999996,2385.0,3.0,2.0,122.0,1.0,3.39,3.39,8.6,92.03367063395014,4800.0,26.0,32.0
76,2.9999999999999996,197.00000000000003,1.0,0.0,1.0,2.0,102.9,183.5,67.7,52.0,3016.0,0.0,3.0,171.0,5.0,3.27,3.35,9.3,223.66694205450153,5200.0,19.0,23.999999999999996
77,1.0000000000000002,113.0,1.0,0.0,0.0,1.0,93.1,166.8,64.2,54.099999999999994,1945.0,3.0,2.0,91.0,1.0,3.03,3.15,9.0,57.69534398462679,5000.0,31.0,38.0
78,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.8,2122.0,3.0,2.0,98.0,1.0,3.19,3.03,9.0,112.95384150060536,4800.0,28.0,34.0
79,1.0000000000000002,128.0,1.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,1951.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,51.673119387252314,5200.0,31.0,37.0
80,1.0000000000000002,122.0,1.0,0.0,1.0,2.0,94.5,171.2,65.5,52.4,2823.0,5.0,3.0,152.0,5.0,2.68,3.47,9.0,162.6536230430152,5000.0,19.0,26.0
81,0.0,102.0,1.0,1.0,0.0,0.0,97.0,172.0,65.4,54.3,2510.0,4.0,2.0,108.0,5.0,3.62,2.64,7.7,82.60791974092794,4800.0,24.0,29.0
82,0.0,85.0,1.0,1.0,0.0,0.0,96.9,173.6,65.4,54.89999999999999,2650.0,4.0,2.0,108.0,5.0,3.62,2.64,7.7,146.40175073217011,4800.0,23.0,23.0
83,1.0000000000000002,161.00000000000003,1.0,1.0,1.0,1.0,93.0,157.3,63.8,50.79999999999999,2145.0,3.0,2.0,98.0,6.0,3.03,3.39,7.6,68.44471570593791,5500.000000000001,24.0,30.0
84,0.0,161.00000000000003,0.0,1.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3252.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,115.7065796867036,4150.0,28.0,33.0
85,1.0000000000000002,148.0,1.0,0.0,0.0,1.0,93.7,157.3,63.8,50.6,1989.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,202.7879052942598,5500.000000000001,31.0,38.0
86,0.0,188.00000000000006,1.0,0.0,1.0,2.0,101.2,176.8,64.8,54.3,2710.0,3.0,3.0,164.0,5.0,3.31,3.19,9.0,229.79579475045838,4250.0,21.0,28.0
87,0.0,85.0,1.0,0.0,0.0,0.0,96.9,173.6,65.4,54.89999999999999,2420.0,4.0,2.0,108.0,1.0,3.62,2.64,9.0,55.53547749610241,4800.0,23.0,29.0
88,0.0,122.0,1.0,0.0,0.0,2.0,114.2,198.9,68.4,58.7,3230.0000000000005,2.0,2.0,120.0,5.0,3.46,3.19,8.4,51.524730389562706,5000.0,19.0,23.999999999999996
89,2.0,137.0,1.0,0.0,1.0,1.0,86.6,144.6,63.9,50.79999999999999,1819.0,3.0,2.0,92.0,0.0,2.91,3.41,9.2,217.9310693931155,6000.0,31.0,38.0
90,2.9999999999999996,122.0,1.0,1.0,1.0,2.0,95.9,173.2,66.3,50.2,2818.0,3.0,2.0,156.0,6.0,3.5899999999999994,3.86,7.0,107.15754328993425,5000.0,19.0,23.999999999999996
91,0.0,122.0,1.0,0.0,0.0,1.0,94.5,155.9,63.6,52.0,1909.0,3.0,2.0,90.0,1.0,3.03,3.11,9.6,147.08509798040814,5400.0,38.0,43.0
92,0.0,122.0,1.0,0.0,0.0,2.0,114.2,198.9,68.4,56.699999999999996,3285.0,2.0,2.0,120.0,5.0,3.46,2.19,8.4,274.98374226227776,5000.0,19.0,23.999999999999996
93,1.0000000000000002,158.0,1.0,0.0,0.0,1.0,105.8,192.7,71.4,55.7,2843.9999999999995,3.0,1.0,136.0,5.0,3.19,3.4,8.5,104.89153651202889,5500.000000000001,19.0,25.0
94,-1.0,90.0,1.0,0.0,0.0,2.0,104.5,187.8,66.5,54.099999999999994,3131.0,0.0,3.0,171.0,5.0,3.27,3.35,9.2,233.6118048099646,5200.0,20.0,23.999999999999996
95,2.9999999999999996,194.0,1.0,1.0,1.0,2.0,91.3,170.7,67.9,49.7,3139.0,5.0,3.0,181.0,5.0,3.43,3.27,7.8,199.5316735882545,5200.0,17.0,23.0
96,0.0,115.0,1.0,0.0,0.0,1.0,98.8,177.8,66.5,55.5,2425.0,3.0,2.0,122.0,1.0,3.39,3.39,8.6,126.93974294927101,4800.0,26.0,32.0
97,1.0000000000000002,119.0,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1918.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,274.14318570481925,5500.000000000001,37.0,41.0
98,0.0,122.0,1.0,0.0,0.0,1.0,96.1,181.5,66.5,55.199999999999996,2579.0,3.0,2.0,132.0,5.0,3.46,3.9,8.7,56.163961363621056,5125.369458128078,23.0,31.0
99,-1.0,93.0,0.0,1.0,0.0,2.0,115.6,202.6,71.7,56.3,3770.0000000000005,3.0,1.0,183.0,3.0,3.58,3.64,21.5,162.7692779252121,4350.0,22.0,25.0
100,2.9999999999999996,122.0,1.0,1.0,1.0,1.0,95.9,173.2,66.3,50.2,2926.0,3.0,2.0,156.0,6.0,3.5899999999999994,3.86,7.0,191.1290588512888,5000.0,19.0,23.999999999999996
101,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,94.5,165.3,63.8,54.49999999999999,1971.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,71.29025739032775,5200.0,31.0,37.0
102,2.0,83.0,1.0,0.0,1.0,1.0,93.7,156.9,63.4,53.699999999999996,2050.0,4.0,2.0,97.0,1.0,3.62,2.36,9.0,49.34400047966381,4900.0,31.0,36.0
103,1.0000000000000002,87.0,1.0,0.0,1.0,1.0,95.7,158.7,63.6,54.49999999999999,2040.0,3.0,2.0,92.0,1.0,3.05,3.03,9.0,55.49540590949771,4800.0,31.0,38.0
104,0.0,122.0,1.0,0.0,0.0,2.0,110.0,197.0,70.9,56.3,3505.0,3.0,3.0,209.0,5.0,3.62,3.39,8.0,248.07043684669446,5400.0,15.0,20.0
105,0.0,161.00000000000003,0.0,1.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3252.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,55.567876134229124,4150.0,28.0,33.0
106,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,89.5,168.9,65.0,51.6,2756.0,4.0,3.0,194.0,5.0,3.74,2.9,9.5,154.61779898478756,5900.0,17.0,25.0
107,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.8,2109.0,3.0,2.0,98.0,1.0,3.19,3.03,9.0,64.58544388602908,4800.0,30.0,37.0
108,2.9999999999999996,150.0,1.0,0.0,1.0,1.0,99.1,186.6,66.5,56.1,2706.9999999999995,3.0,2.0,121.0,5.0,2.54,2.07,9.3,158.80071991033856,5250.0,21.0,28.0
109,-1.0,137.0,1.0,0.0,0.0,1.0,96.3,172.4,65.4,51.6,2403.0,3.0,2.0,110.0,6.0,3.17,3.46,7.5,271.0240649173937,5500.000000000001,23.0,30.0
110,0.0,108.0,1.0,0.0,0.0,1.0,100.4,184.6,66.5,55.1,3060.0,5.0,3.0,181.0,5.0,3.43,3.27,9.0,57.42271702497204,5200.0,19.0,25.0
111,1.0000000000000002,117.99999999999999,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1876.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,56.02917898982851,5500.000000000001,31.0,38.0
112,2.0,161.00000000000003,1.0,0.0,1.0,1.0,93.7,157.3,64.4,50.79999999999999,1944.0,3.0,2.0,92.0,1.0,2.9699999999999998,3.23,9.4,68.68331854029209,5500.000000000001,31.0,38.0
113,0.0,122.0,1.0,0.0,0.0,2.0,94.3,170.7,61.8,53.5,2337.0,3.0,2.0,111.0,1.0,3.31,3.23,8.5,49.952370643303645,4800.0,24.0,29.0
114,2.0,104.0,1.0,1.0,0.0,1.0,99.1,186.6,66.5,56.1,2847.0,0.0,2.0,121.0,5.0,3.5399999999999996,3.07,9.0,128.11943766872034,5500.000000000001,19.0,26.0
115,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,94.5,165.3,63.8,54.49999999999999,1938.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,54.967291009513275,5200.0,31.0,37.0
116,1.0000000000000002,125.00000000000001,1.0,0.0,0.0,1.0,96.3,172.4,65.4,51.6,2365.0,3.0,2.0,122.0,1.0,3.3499999999999996,3.46,8.5,51.14259239988681,5000.0,25.0,32.0
117,1.0000000000000002,119.0,1.0,1.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,2128.0,3.0,2.0,98.0,6.0,3.03,3.39,7.6,93.6399094484287,5500.000000000001,24.0,30.0
118,2.0,122.0,1.0,0.0,1.0,1.0,97.3,171.7,65.5,55.7,2209.0,3.0,2.0,109.0,5.0,3.19,3.4,9.0,51.51145313228682,5250.0,27.0,34.0
119,1.0000000000000002,128.0,0.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,2017.0,3.0,2.0,103.0,3.0,2.9900000000000007,3.47,21.9,155.3295273112619,4800.0,45.0,50.0
120,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,89.5,168.9,65.0,51.6,2756.0,4.0,3.0,194.0,5.0,3.74,2.9,9.5,187.30251984037344,5900.0,17.0,25.0
121,-1.0,122.0,1.0,0.0,0.0,2.0,115.6,202.6,71.7,56.5,3740.0,5.0,0.0,234.0,5.0,3.46,3.1,8.3,117.1170940650433,4750.0,16.0,18.0
122,-1.0,65.0,1.0,0.0,0.0,1.0,102.4,175.6,66.5,54.89999999999999,2414.0,3.0,2.0,122.0,5.0,3.31,3.54,8.7,220.45172812108487,4200.0,27.0,32.0
123,2.9999999999999996,186.0,1.0,0.0,1.0,2.0,94.5,168.9,68.3,50.2,2778.0,3.0,2.0,151.0,5.0,3.9400000000000004,3.11,9.5,159.98396182844934,5500.000000000001,19.0,27.0
124,1.0000000000000002,154.0,1.0,0.0,0.0,1.0,93.7,167.3,63.8,50.79999999999999,1989.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,277.0280856570355,5500.000000000001,31.0,38.0
125,0.0,81.0,1.0,0.0,0.0,0.0,95.7,169.7,63.6,59.1,2290.0000000000005,3.0,2.0,92.0,1.0,3.05,3.03,9.0,88.53894626951524,4800.0,27.0,32.0
126,0.0,161.00000000000003,1.0,1.0,0.0,2.0,108.0,186.7,68.3,55.99999999999999,3130.0,2.0,2.0,134.0,5.0,3.6100000000000003,3.21,7.0,50.683578072280014,5599.999999999999,18.0,23.999999999999996
127,-1.0,74.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,57.49999999999999,3042.0,3.0,2.0,141.0,5.0,3.7799999999999994,3.15,9.5,246.33838348764587,5400.0,24.0,28.0
128,2.0,122.0,1.0,0.0,1.0,1.0,96.1,176.8,66.6,50.5,2460.0,3.0,2.0,132.0,5.0,3.46,3.9,8.7,97.4285976420451,5125.369458128078,23.0,31.0
129,0.0,106.0,1.0,0.0,1.0,1.0,96.5,167.5,65.2,53.3,2236.0,3.0,2.0,110.0,0.0,3.15,3.58,9.0,74.63270122950593,5800.0,27.0,33.0
130,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.99999999999999,2975.0,3.0,2.0,146.0,5.0,3.62,3.5,9.3,265.72242386927024,4800.0,24.0,30.0
131,0.0,91.0,1.0,0.0,0.0,0.0,95.7,169.7,63.6,59.1,3110.0,3.0,2.0,92.0,1.0,3.05,3.03,9.0,229.31083399461994,4800.0,27.0,32.0
