,Frequency(prediction),Angle_of_Attack,Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
76,320.36837666377687,7.3,0.2286,71.3,0.010440399999999999
77,320.36837666377687,7.3,0.2286,71.3,0.010440399999999999
78,320.36837666377687,7.3,0.2286,71.3,0.010440399999999999
79,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
80,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
81,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
82,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
83,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
84,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
85,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
86,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
87,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
88,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
89,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
90,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
91,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
92,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
93,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
94,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
95,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
96,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
97,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
98,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
99,322.1486932539283,7.3,0.2286,71.3,0.010440399999999999
100,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
101,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
102,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
103,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
104,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
105,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
106,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
107,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
108,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
109,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
110,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
111,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
112,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
113,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
114,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
115,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
116,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
117,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
118,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
119,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
120,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
121,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
122,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
123,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
124,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
125,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
126,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
127,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
128,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
129,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
130,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
131,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
132,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
133,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
134,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
135,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
136,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
137,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
138,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
139,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
140,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
141,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
142,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
143,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
144,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
145,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
146,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
147,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
148,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
149,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
150,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
151,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
152,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
153,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
154,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
155,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
156,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
157,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
158,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
159,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
160,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
161,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
162,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
163,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
164,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
165,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
166,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
167,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
168,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
169,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
170,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
171,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
172,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
173,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
174,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
175,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
176,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
177,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
178,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
179,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
180,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
181,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
182,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
183,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
184,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
185,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
186,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
187,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
188,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
189,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
190,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
191,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
192,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
193,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
194,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
195,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
196,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
197,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
198,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
199,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
200,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
201,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
202,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
203,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
204,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
205,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
206,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
207,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
208,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
209,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
210,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
211,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
212,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
213,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
214,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
215,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
216,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
217,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
218,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
219,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
220,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
221,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
222,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
223,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
224,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
225,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
226,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
227,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
228,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
229,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
230,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
231,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
232,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
233,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
234,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
235,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
236,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
237,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
238,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
239,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
240,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
241,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
242,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
243,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
244,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
245,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
246,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
247,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
248,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
249,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
250,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
251,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
252,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
253,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
254,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
255,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
256,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
257,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
258,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
259,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
260,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
261,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
262,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
263,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
264,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
265,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
266,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
267,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
268,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
269,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
270,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
271,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
272,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
273,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
274,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
275,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
276,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
277,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
278,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
279,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
280,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
281,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
282,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
283,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
284,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
285,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
286,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
287,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
288,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
289,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
290,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
291,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
292,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
293,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
294,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
295,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
296,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
297,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
298,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
299,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
300,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
301,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
302,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
303,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
304,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
305,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
306,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
307,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
308,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
309,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
310,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
311,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
312,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
313,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
314,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
315,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
316,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
317,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
318,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
319,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
320,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
321,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
322,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
323,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
324,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
325,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
326,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
327,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
328,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
329,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
330,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
331,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
332,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
333,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
334,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
335,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
336,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
337,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
338,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
339,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
340,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
341,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
342,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
343,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
344,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
345,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
346,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
347,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
348,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
349,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
350,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
351,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
352,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
353,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
354,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
355,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
356,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
357,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
358,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
359,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
360,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
361,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
362,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
363,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
364,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
365,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
366,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
367,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
368,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
369,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
370,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
371,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
372,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
373,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
374,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
375,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
376,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
377,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
378,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
379,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
380,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
381,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
382,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
383,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
384,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
385,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
386,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
387,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
388,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
389,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
390,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
391,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
392,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
393,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
394,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
395,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
396,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
397,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
398,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
399,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
400,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
401,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
402,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
403,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
404,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
405,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
406,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
407,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
408,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
409,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
410,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
411,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
412,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
413,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
414,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
415,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
416,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
417,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
418,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
419,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
420,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
421,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
422,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
423,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
424,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
425,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
426,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
427,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
428,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
429,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
430,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
431,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
432,322.19126850215116,7.3,0.2286,71.3,0.010440399999999999
