,Symboling,Losses,Fuel_type,Aspiration,Number_of_doors,Drive_wheels,Wheel_base,Length,Width,Height,Curb-Weight,Engine_type,Num_of_Cylinders,Engine_size,Fuel_system,Bore,Stroke,Compression_ratio,Horse_power(Prediction),Peak_rpm,City_mpg,Highway_mpg
39,0.0,122.0,0.0,1.0,0.0,2.0,114.2,198.9,68.4,58.7,3430.0,2.0,2.0,152.0,3.0,3.8450630574883666,3.52,21.0,95.0,4150.0,25.0,25.0
40,-1.0,95.0,1.0,1.0,0.0,2.0,109.1,188.8,68.9,55.5,3062.0,3.0,2.0,141.0,5.0,2.6286673159743734,3.15,9.5,113.99999999999999,5400.0,19.0,25.0
41,0.0,122.0,0.0,0.0,0.0,2.0,104.9,175.0,66.1,54.4,2700.0,3.0,2.0,134.0,3.0,3.6278444429756234,3.64,22.0,72.0,4200.0,31.0,39.0
42,1.0000000000000002,122.0,1.0,0.0,0.0,2.0,103.5,189.0,66.9,55.7,3055.0,3.0,3.0,164.0,5.0,2.8072867029675517,3.19,9.0,120.99999999999999,4250.0,20.0,25.0
43,2.9999999999999996,122.0,1.0,1.0,1.0,1.0,95.9,173.2,66.3,50.2,2921.0,3.0,2.0,156.0,6.0,3.912401863682183,3.86,7.0,145.0,5000.0,19.0,23.999999999999996
44,1.0000000000000002,154.0,1.0,0.0,0.0,1.0,93.7,157.3,63.8,50.6,1967.0,3.0,2.0,90.0,1.0,2.5847135273869353,3.23,9.4,68.0,5500.000000000001,31.0,38.0
45,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.0,2714.0,3.0,2.0,146.0,5.0,3.77305005906848,3.5,9.3,116.0,4800.0,24.0,30.0
46,2.0,94.0,1.0,0.0,0.0,1.0,97.3,171.7,65.5,55.7,2275.0,3.0,2.0,109.0,5.0,2.7737807659480525,3.4,9.0,85.0,5250.0,27.0,34.0
47,2.0,104.0,1.0,0.0,0.0,1.0,99.1,186.6,66.5,56.1,2758.0,3.0,2.0,121.0,5.0,3.8609533602377333,3.07,9.3,110.0,5250.0,21.0,28.0
48,1.0000000000000002,168.0,1.0,0.0,1.0,2.0,94.5,168.7,64.0,52.599999999999994,2300.0,0.0,2.0,98.0,5.0,3.7773068328632737,3.08,9.4,111.99999999999999,6599.999999999999,26.0,29.0
49,0.0,85.0,1.0,0.0,0.0,1.0,96.5,175.4,62.49999999999999,54.099999999999994,2372.0,3.0,2.0,110.0,0.0,3.6020220904935503,3.58,9.0,86.0,5800.0,27.0,33.0
50,2.0,161.00000000000003,1.0,0.0,1.0,1.0,93.7,157.3,64.4,50.79999999999999,1918.0,3.0,2.0,92.0,1.0,2.613729058762717,3.23,9.4,68.0,5500.000000000001,37.0,41.0
51,2.9999999999999996,150.0,1.0,1.0,1.0,1.0,99.1,186.6,66.5,56.1,2808.0,0.0,2.0,121.0,5.0,2.7041573329379727,3.07,9.0,160.0,5500.000000000001,19.0,26.0
52,1.0000000000000002,128.0,1.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,1889.0,3.0,2.0,97.0,1.0,2.6192286831948453,3.29,9.4,69.0,5200.0,31.0,37.0
53,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.0,2540.0,3.0,2.0,146.0,5.0,3.7758814228873656,3.5,9.3,116.0,4800.0,24.0,30.0
54,1.0000000000000002,103.0,1.0,0.0,0.0,1.0,94.5,170.2,63.8,53.5,2024.0,3.0,2.0,97.0,1.0,3.2284223122517646,3.29,9.4,69.0,5200.0,31.0,37.0
55,0.0,122.0,1.0,0.0,0.0,1.0,100.4,183.1,66.9,55.1,2563.0,3.0,2.0,109.0,5.0,3.309377711624804,3.4,9.0,88.0,5500.000000000001,25.0,31.0
56,2.0,192.00000000000003,1.0,0.0,1.0,2.0,101.2,176.8,64.8,54.3,2395.0,3.0,2.0,108.0,5.0,3.7843673280264127,2.8,8.8,101.0,5800.0,23.0,29.0
57,0.0,161.00000000000003,1.0,0.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3075.0,2.0,2.0,120.0,5.0,2.924776945057251,3.19,8.4,97.0,5000.0,19.0,23.999999999999996
58,1.0000000000000002,87.0,1.0,0.0,1.0,1.0,95.7,158.7,63.6,54.49999999999999,1985.0,3.0,2.0,92.0,1.0,2.585132809655442,3.03,9.0,62.00000000000001,4800.0,35.0,39.0
59,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.99999999999999,2081.0,3.0,2.0,98.0,1.0,2.906704780458891,3.03,9.0,70.0,4800.0,30.0,37.0
60,2.9999999999999996,122.0,1.0,0.0,1.0,1.0,94.5,159.3,64.2,55.599999999999994,2254.0,3.0,2.0,109.0,5.0,3.9389663426746253,3.4,8.5,90.0,5500.000000000001,24.0,29.0
61,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,88.6,168.8,64.1,48.8,2548.0,0.0,2.0,130.0,5.0,3.7575256713581036,2.68,9.0,110.99999999999999,5000.0,21.0,27.0
62,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,105.8,192.7,71.4,55.7,2954.0,3.0,1.0,136.0,5.0,3.884324292780854,3.4,8.5,110.0,5500.000000000001,19.0,25.0
63,1.0000000000000002,230.99999999999997,1.0,0.0,1.0,2.0,99.2,178.5,67.9,49.7,3139.0,5.0,3.0,181.0,5.0,3.861820884310962,3.27,9.0,160.0,5200.0,19.0,25.0
64,1.0000000000000002,117.99999999999999,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1876.0,3.0,2.0,90.0,1.0,2.65560769214297,3.23,9.41,68.0,5500.000000000001,37.0,41.0
65,2.0,161.00000000000003,1.0,0.0,1.0,1.0,93.7,157.3,64.4,50.79999999999999,2004.0,3.0,2.0,92.0,1.0,2.5493848169910915,3.23,9.4,68.0,5500.000000000001,31.0,38.0
66,-1.0,110.0,1.0,0.0,0.0,1.0,103.3,174.6,64.6,59.79999999999999,2535.0,3.0,2.0,122.0,1.0,2.612563708795568,3.46,8.5,88.0,5000.0,24.0,30.0
67,2.9999999999999996,142.0,1.0,0.0,1.0,2.0,96.6,180.3,70.5,50.79999999999999,3685.0,5.0,0.0,234.0,5.0,3.545611861456906,3.1,8.3,155.0,4750.0,16.0,18.0
68,1.0000000000000002,125.00000000000001,1.0,1.0,0.0,1.0,96.3,172.4,65.4,51.6,2403.0,3.0,2.0,110.0,6.0,2.610700434052825,3.46,7.5,116.0,5500.000000000001,23.0,30.0
69,0.0,122.0,0.0,1.0,0.0,2.0,114.2,198.9,68.4,58.7,3485.0,2.0,2.0,152.0,3.0,3.7139412693180587,3.52,21.0,95.0,4150.0,25.0,25.0
70,-2.0,103.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,56.2,2935.0,3.0,2.0,141.0,5.0,3.1635922237298866,3.15,9.5,113.99999999999999,5400.0,24.0,28.0
71,-1.0,65.0,0.0,1.0,0.0,1.0,102.4,175.6,66.5,54.89999999999999,2480.0,3.0,2.0,110.0,3.0,2.6275476312420984,3.35,22.5,73.0,4500.0,30.0,33.0
72,-1.0,122.0,1.0,0.0,0.0,2.0,104.5,187.8,66.5,54.099999999999994,3151.0,0.0,3.0,161.0,5.0,3.3079809785453094,3.35,9.2,156.0,5200.0,19.0,23.999999999999996
73,-1.0,95.0,1.0,1.0,0.0,2.0,109.1,188.8,68.8,55.5,3049.0,3.0,2.0,141.0,5.0,3.936500189959812,3.15,8.7,160.0,5300.0,19.0,25.0
74,-2.0,103.0,1.0,1.0,0.0,2.0,104.3,188.8,67.2,56.2,3045.0,3.0,2.0,130.0,5.0,2.715678043809449,3.15,7.5,162.0,5100.0,17.0,22.0
75,1.0000000000000002,129.0,1.0,0.0,1.0,1.0,98.8,177.8,66.5,53.699999999999996,2385.0,3.0,2.0,122.0,1.0,3.9399993650522105,3.39,8.6,84.0,4800.0,26.0,32.0
76,2.9999999999999996,197.00000000000003,1.0,0.0,1.0,2.0,102.9,183.5,67.7,52.0,3016.0,0.0,3.0,171.0,5.0,3.5944734732998738,3.35,9.3,161.0,5200.0,19.0,23.999999999999996
77,1.0000000000000002,113.0,1.0,0.0,0.0,1.0,93.1,166.8,64.2,54.099999999999994,1945.0,3.0,2.0,91.0,1.0,3.098687835893448,3.15,9.0,68.0,5000.0,31.0,38.0
78,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.8,2122.0,3.0,2.0,98.0,1.0,3.874111075718934,3.03,9.0,70.0,4800.0,28.0,34.0
79,1.0000000000000002,128.0,1.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,1951.0,3.0,2.0,97.0,1.0,3.020878052599998,3.29,9.4,69.0,5200.0,31.0,37.0
80,1.0000000000000002,122.0,1.0,0.0,1.0,2.0,94.5,171.2,65.5,52.4,2823.0,5.0,3.0,152.0,5.0,2.7644171165624476,3.47,9.0,154.0,5000.0,19.0,26.0
81,0.0,102.0,1.0,1.0,0.0,0.0,97.0,172.0,65.4,54.3,2510.0,4.0,2.0,108.0,5.0,3.449836103854807,2.64,7.7,110.99999999999999,4800.0,24.0,29.0
82,0.0,85.0,1.0,1.0,0.0,0.0,96.9,173.6,65.4,54.89999999999999,2650.0,4.0,2.0,108.0,5.0,3.9263206318842485,2.64,7.7,110.99999999999999,4800.0,23.0,23.0
83,1.0000000000000002,161.00000000000003,1.0,1.0,1.0,1.0,93.0,157.3,63.8,50.79999999999999,2145.0,3.0,2.0,98.0,6.0,2.5953038499873013,3.39,7.6,102.0,5500.000000000001,24.0,30.0
84,0.0,161.00000000000003,0.0,1.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3252.0,2.0,2.0,152.0,3.0,2.7349177817151658,3.52,21.0,95.0,4150.0,28.0,33.0
85,1.0000000000000002,148.0,1.0,0.0,0.0,1.0,93.7,157.3,63.8,50.6,1989.0,3.0,2.0,90.0,1.0,3.1331579315258757,3.23,9.4,68.0,5500.000000000001,31.0,38.0
86,0.0,188.00000000000006,1.0,0.0,1.0,2.0,101.2,176.8,64.8,54.3,2710.0,3.0,3.0,164.0,5.0,3.1489484162280266,3.19,9.0,120.99999999999999,4250.0,21.0,28.0
87,0.0,85.0,1.0,0.0,0.0,0.0,96.9,173.6,65.4,54.89999999999999,2420.0,4.0,2.0,108.0,1.0,2.716685603209914,2.64,9.0,82.0,4800.0,23.0,29.0
88,0.0,122.0,1.0,0.0,0.0,2.0,114.2,198.9,68.4,58.7,3230.0000000000005,2.0,2.0,120.0,5.0,3.9400000000000004,3.19,8.4,97.0,5000.0,19.0,23.999999999999996
89,2.0,137.0,1.0,0.0,1.0,1.0,86.6,144.6,63.9,50.79999999999999,1819.0,3.0,2.0,92.0,0.0,3.100801861857072,3.41,9.2,76.0,6000.0,31.0,38.0
90,2.9999999999999996,122.0,1.0,1.0,1.0,2.0,95.9,173.2,66.3,50.2,2818.0,3.0,2.0,156.0,6.0,2.5991628506881623,3.86,7.0,145.0,5000.0,19.0,23.999999999999996
91,0.0,122.0,1.0,0.0,0.0,1.0,94.5,155.9,63.6,52.0,1909.0,3.0,2.0,90.0,1.0,3.933063422592573,3.11,9.6,70.0,5400.0,38.0,43.0
92,0.0,122.0,1.0,0.0,0.0,2.0,114.2,198.9,68.4,56.699999999999996,3285.0,2.0,2.0,120.0,5.0,3.2565504023249874,2.19,8.4,95.0,5000.0,19.0,23.999999999999996
93,1.0000000000000002,158.0,1.0,0.0,0.0,1.0,105.8,192.7,71.4,55.7,2843.9999999999995,3.0,1.0,136.0,5.0,3.737309938651193,3.4,8.5,110.0,5500.000000000001,19.0,25.0
94,-1.0,90.0,1.0,0.0,0.0,2.0,104.5,187.8,66.5,54.099999999999994,3131.0,0.0,3.0,171.0,5.0,3.6110488434042103,3.35,9.2,156.0,5200.0,20.0,23.999999999999996
95,2.9999999999999996,194.0,1.0,1.0,1.0,2.0,91.3,170.7,67.9,49.7,3139.0,5.0,3.0,181.0,5.0,3.718812523551191,3.27,7.8,200.0,5200.0,17.0,23.0
96,0.0,115.0,1.0,0.0,0.0,1.0,98.8,177.8,66.5,55.5,2425.0,3.0,2.0,122.0,1.0,3.7553978639382044,3.39,8.6,84.0,4800.0,26.0,32.0
97,1.0000000000000002,119.0,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1918.0,3.0,2.0,90.0,1.0,2.566428262166006,3.23,9.4,68.0,5500.000000000001,37.0,41.0
98,0.0,122.0,1.0,0.0,0.0,1.0,96.1,181.5,66.5,55.199999999999996,2579.0,3.0,2.0,132.0,5.0,2.7910983635776017,3.9,8.7,104.0,5125.369458128078,23.0,31.0
99,-1.0,93.0,0.0,1.0,0.0,2.0,115.6,202.6,71.7,56.3,3770.0000000000005,3.0,1.0,183.0,3.0,3.425566984153013,3.64,21.5,122.99999999999999,4350.0,22.0,25.0
100,2.9999999999999996,122.0,1.0,1.0,1.0,1.0,95.9,173.2,66.3,50.2,2926.0,3.0,2.0,156.0,6.0,3.916370166479416,3.86,7.0,145.0,5000.0,19.0,23.999999999999996
101,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,94.5,165.3,63.8,54.49999999999999,1971.0,3.0,2.0,97.0,1.0,3.209274206433348,3.29,9.4,69.0,5200.0,31.0,37.0
102,2.0,83.0,1.0,0.0,1.0,1.0,93.7,156.9,63.4,53.699999999999996,2050.0,4.0,2.0,97.0,1.0,2.5478392746397382,2.36,9.0,69.0,4900.0,31.0,36.0
103,1.0000000000000002,87.0,1.0,0.0,1.0,1.0,95.7,158.7,63.6,54.49999999999999,2040.0,3.0,2.0,92.0,1.0,2.953934857685507,3.03,9.0,62.00000000000001,4800.0,31.0,38.0
104,0.0,122.0,1.0,0.0,0.0,2.0,110.0,197.0,70.9,56.3,3505.0,3.0,3.0,209.0,5.0,3.326598960784901,3.39,8.0,182.0,5400.0,15.0,20.0
105,0.0,161.00000000000003,0.0,1.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3252.0,2.0,2.0,152.0,3.0,3.1782303924730497,3.52,21.0,95.0,4150.0,28.0,33.0
106,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,89.5,168.9,65.0,51.6,2756.0,4.0,3.0,194.0,5.0,3.932773155635939,2.9,9.5,207.0,5900.0,17.0,25.0
107,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.8,2109.0,3.0,2.0,98.0,1.0,3.0531802850990273,3.03,9.0,70.0,4800.0,30.0,37.0
108,2.9999999999999996,150.0,1.0,0.0,1.0,1.0,99.1,186.6,66.5,56.1,2706.9999999999995,3.0,2.0,121.0,5.0,2.59845202941227,2.07,9.3,110.0,5250.0,21.0,28.0
109,-1.0,137.0,1.0,0.0,0.0,1.0,96.3,172.4,65.4,51.6,2403.0,3.0,2.0,110.0,6.0,2.9813885513120173,3.46,7.5,116.0,5500.000000000001,23.0,30.0
110,0.0,108.0,1.0,0.0,0.0,1.0,100.4,184.6,66.5,55.1,3060.0,5.0,3.0,181.0,5.0,3.927321575513152,3.27,9.0,152.0,5200.0,19.0,25.0
111,1.0000000000000002,117.99999999999999,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1876.0,3.0,2.0,90.0,1.0,2.623163956213273,3.23,9.4,68.0,5500.000000000001,31.0,38.0
112,2.0,161.00000000000003,1.0,0.0,1.0,1.0,93.7,157.3,64.4,50.79999999999999,1944.0,3.0,2.0,92.0,1.0,2.6510462444153227,3.23,9.4,68.0,5500.000000000001,31.0,38.0
113,0.0,122.0,1.0,0.0,0.0,2.0,94.3,170.7,61.8,53.5,2337.0,3.0,2.0,111.0,1.0,2.5400028228017706,3.23,8.5,78.0,4800.0,24.0,29.0
114,2.0,104.0,1.0,1.0,0.0,1.0,99.1,186.6,66.5,56.1,2847.0,0.0,2.0,121.0,5.0,3.810702053719579,3.07,9.0,160.0,5500.000000000001,19.0,26.0
115,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,94.5,165.3,63.8,54.49999999999999,1938.0,3.0,2.0,97.0,1.0,2.902141047784682,3.29,9.4,69.0,5200.0,31.0,37.0
116,1.0000000000000002,125.00000000000001,1.0,0.0,0.0,1.0,96.3,172.4,65.4,51.6,2365.0,3.0,2.0,122.0,1.0,2.8455271622623894,3.46,8.5,88.0,5000.0,25.0,32.0
117,1.0000000000000002,119.0,1.0,1.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,2128.0,3.0,2.0,98.0,6.0,2.660822172188455,3.39,7.6,102.0,5500.000000000001,24.0,30.0
118,2.0,122.0,1.0,0.0,1.0,1.0,97.3,171.7,65.5,55.7,2209.0,3.0,2.0,109.0,5.0,2.5573650870257336,3.4,9.0,85.0,5250.0,27.0,34.0
119,1.0000000000000002,128.0,0.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,2017.0,3.0,2.0,103.0,3.0,3.485494445339506,3.47,21.9,55.0,4800.0,45.0,50.0
120,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,89.5,168.9,65.0,51.6,2756.0,4.0,3.0,194.0,5.0,3.9347510952478424,2.9,9.5,207.0,5900.0,17.0,25.0
121,-1.0,122.0,1.0,0.0,0.0,2.0,115.6,202.6,71.7,56.5,3740.0,5.0,0.0,234.0,5.0,3.285676001257071,3.1,8.3,155.0,4750.0,16.0,18.0
122,-1.0,65.0,1.0,0.0,0.0,1.0,102.4,175.6,66.5,54.89999999999999,2414.0,3.0,2.0,122.0,5.0,3.9101340416436376,3.54,8.7,92.0,4200.0,27.0,32.0
123,2.9999999999999996,186.0,1.0,0.0,1.0,2.0,94.5,168.9,68.3,50.2,2778.0,3.0,2.0,151.0,5.0,3.8574100767955506,3.11,9.5,143.0,5500.000000000001,19.0,27.0
124,1.0000000000000002,154.0,1.0,0.0,0.0,1.0,93.7,167.3,63.8,50.79999999999999,1989.0,3.0,2.0,90.0,1.0,2.6510946614160447,3.23,9.4,68.0,5500.000000000001,31.0,38.0
125,0.0,81.0,1.0,0.0,0.0,0.0,95.7,169.7,63.6,59.1,2290.0000000000005,3.0,2.0,92.0,1.0,2.9412877778521813,3.03,9.0,62.00000000000001,4800.0,27.0,32.0
126,0.0,161.00000000000003,1.0,1.0,0.0,2.0,108.0,186.7,68.3,55.99999999999999,3130.0,2.0,2.0,134.0,5.0,3.914159664478138,3.21,7.0,142.0,5599.999999999999,18.0,23.999999999999996
127,-1.0,74.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,57.49999999999999,3042.0,3.0,2.0,141.0,5.0,3.812040550540986,3.15,9.5,113.99999999999999,5400.0,24.0,28.0
128,2.0,122.0,1.0,0.0,1.0,1.0,96.1,176.8,66.6,50.5,2460.0,3.0,2.0,132.0,5.0,3.7430691739572044,3.9,8.7,104.0,5125.369458128078,23.0,31.0
129,0.0,106.0,1.0,0.0,1.0,1.0,96.5,167.5,65.2,53.3,2236.0,3.0,2.0,110.0,0.0,2.680780094065572,3.58,9.0,86.0,5800.0,27.0,33.0
130,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.99999999999999,2975.0,3.0,2.0,146.0,5.0,2.666775507943883,3.5,9.3,116.0,4800.0,24.0,30.0
131,0.0,91.0,1.0,0.0,0.0,0.0,95.7,169.7,63.6,59.1,3110.0,3.0,2.0,92.0,1.0,2.744626133224267,3.03,9.0,62.00000000000001,4800.0,27.0,32.0
