,Cylinders,Displacement,Horse_power,Weight,Acceleration(prediction),Model_year,Origin
55,8.0,122.88798421564687,150.0,4190.0,13.0,76.0,1.0
56,8.0,440.92783080550555,170.0,4668.0,11.5,75.0,1.0
57,6.0,199.72362496472684,100.0,2901.0,16.0,74.0,1.0
58,4.0,98.24798013908524,75.0,2230.0,14.5,78.0,1.0
59,4.0,294.8262921860164,88.0,2740.0,16.0,77.0,1.0
60,8.0,452.60912158396513,180.0,4955.0,11.5,71.0,1.0
61,8.0,444.6808669111383,150.0,3433.0,12.0,70.0,1.0
62,8.0,440.92783080550555,150.0,3761.0,9.5,70.0,1.0
63,6.0,137.36821214033725,105.0,3353.0,14.5,76.0,1.0
64,4.0,62.528424402230854,65.0,1836.0,21.0,74.0,3.0
65,4.0,324.2076859800208,88.0,2130.0,14.5,70.0,3.0
66,8.0,440.92783080550555,150.0,3892.0,12.5,72.0,1.0
67,4.0,96.8241680607226,70.0,1990.0,17.0,76.0,3.0
68,6.0,255.52770513985683,100.0,3288.0,15.5,71.0,1.0
69,6.0,229.24183166071887,72.0,3432.0,21.0,75.0,1.0
70,8.0,266.303603786591,90.0,3420.0,22.2,79.0,1.0
71,4.0,112.59704126752658,89.0,2755.0,15.8,77.0,1.0
72,4.0,62.528424402230854,65.0,2110.0,19.2,80.0,3.0
73,8.0,440.92783080550555,193.0,4732.0,18.5,70.0,1.0
74,4.0,223.49236901203926,78.0,2190.0,14.1,77.0,2.0
75,8.0,453.45786444379735,150.0,4135.0,13.5,72.0,1.0
76,4.0,62.528424402230854,112.0,2933.0,14.5,72.0,2.0
77,8.0,440.92783080550555,150.0,4498.0,14.5,75.0,1.0
78,4.0,73.49013640009451,52.0,2035.0,22.2,76.0,1.0
79,4.0,272.6684428324348,96.0,2300.0,15.5,77.0,1.0
80,8.0,453.81277680935546,130.0,3840.0,15.4,79.0,1.0
81,4.0,104.11379331206984,75.0,2246.0,14.0,74.0,2.0
82,8.0,433.57527577063445,150.0,3755.0,14.0,76.0,1.0
83,4.0,131.8111091461957,90.0,2735.0,18.0,82.0,1.0
84,8.0,62.528424402230854,225.0,3086.0,10.0,70.0,1.0
85,4.0,288.0670203377508,70.0,2245.0,16.9,82.0,3.0
86,4.0,230.62764510540794,78.0,2188.0,15.8,80.0,2.0
87,5.0,67.75564771302177,103.0,2830.0,15.9,78.0,2.0
88,4.0,98.82870738388677,75.0,2205.0,14.5,82.0,3.0
89,8.0,440.92783080550555,175.0,4385.0,12.0,72.0,1.0
90,4.0,62.528424402230854,97.0,2545.0,17.0,75.0,3.0
91,8.0,295.4876581933927,150.0,4457.0,13.5,74.0,1.0
92,6.0,252.34353847561317,98.0,3525.0,19.0,77.0,1.0
93,6.0,232.08455475614284,78.0,3574.0,21.0,76.0,1.0
94,8.0,343.43699954663015,170.0,4654.0,13.0,73.0,1.0
95,4.0,213.67365371695848,72.0,2290.0,17.0,80.0,3.0
96,8.0,323.0707451530945,145.0,4140.0,13.7,77.0,1.0
97,8.0,83.40598788579865,180.0,4220.0,11.1,77.0,1.0
98,6.0,287.7814697629579,110.0,3520.0,16.4,77.0,1.0
99,4.0,123.12788749108715,97.0,2300.0,14.7,78.0,3.0
100,3.0,62.528424402230854,97.0,2330.0,13.5,72.0,3.0
101,6.0,407.18760270943324,122.0,2807.0,13.5,73.0,3.0
102,8.0,361.6847831375403,105.0,3725.0,19.0,81.0,1.0
103,8.0,66.68144387458389,137.0,4042.0,14.5,73.0,1.0
104,4.0,152.75651387879964,86.0,2220.0,14.0,71.0,1.0
105,8.0,450.5737901980598,230.0,4278.0,9.5,73.0,1.0
106,6.0,209.3659618866515,100.0,2945.0,16.0,73.0,1.0
107,6.0,236.26057891829907,88.0,3139.0,14.5,71.0,1.0
108,4.0,79.91851862697101,80.0,3230.0,20.4,81.0,2.0
109,8.0,227.4290211762795,210.0,4382.0,13.5,70.0,1.0
110,6.0,124.24647531510728,90.0,3085.0,17.6,76.0,1.0
111,8.0,324.07181667064265,165.0,4209.0,12.0,71.0,1.0
112,4.0,62.528424402230854,67.0,1850.0,13.8,80.0,3.0
113,8.0,440.92783080550555,165.0,3693.0,11.5,70.0,1.0
114,4.0,131.02826562558158,84.0,2525.0,16.0,82.0,1.0
115,6.0,316.3012717726301,105.0,3459.0,16.0,75.0,1.0
116,8.0,441.3896296597069,140.0,4141.0,14.0,74.0,1.0
117,8.0,62.528424402230854,145.0,3988.0,13.0,73.0,1.0
118,4.0,150.2708411084586,76.0,2144.0,14.7,80.0,2.0
119,8.0,322.4968330620044,110.0,4060.0,19.0,77.0,1.0
120,4.0,70.6546990834735,67.0,3250.0,21.8,80.0,2.0
121,8.0,305.9485439316537,140.0,4080.0,13.7,78.0,1.0
122,8.0,62.528424402230854,180.0,3664.0,11.0,73.0,1.0
123,8.0,85.19569289902685,139.0,3570.0,12.8,78.0,1.0
124,4.0,166.45094354839446,65.0,1773.0,19.0,71.0,3.0
125,8.0,62.528424402230854,125.0,3900.0,17.4,79.0,1.0
126,6.0,447.8602661913259,105.0,3613.0,16.5,74.0,1.0
127,4.0,440.92783080550555,74.0,2190.0,14.2,81.0,2.0
128,4.0,147.97649548423135,46.0,1835.0,20.5,70.0,2.0
129,4.0,62.528424402230854,90.0,3003.0,20.1,80.0,1.0
130,4.0,62.528424402230854,95.0,2694.0,15.0,75.0,2.0
131,4.0,62.528424402230854,75.0,2265.0,15.2,80.0,3.0
132,4.0,156.87802859562674,85.0,2310.0,18.5,73.0,1.0
133,8.0,440.92783080550555,129.0,3725.0,13.4,79.0,1.0
134,4.0,119.66568496078366,63.0,2215.0,14.9,81.0,1.0
135,6.0,342.18533661632046,110.0,3645.0,16.2,76.0,1.0
136,8.0,62.528424402230854,175.0,4100.0,13.0,73.0,1.0
137,6.0,243.55698370505647,105.0,3535.0,19.2,78.0,1.0
138,6.0,164.2533427155715,115.0,3245.0,15.4,79.0,1.0
139,6.0,147.9441751589538,105.0,3425.0,16.9,77.0,1.0
140,4.0,62.528424402230854,58.0,1755.0,16.9,81.0,3.0
141,4.0,391.7200666050369,70.0,2150.0,14.9,79.0,1.0
142,4.0,62.528424402230854,60.0,2164.0,22.1,76.0,1.0
143,4.0,109.41288468542658,70.0,2120.0,15.5,80.0,1.0
144,4.0,331.93591028375226,67.0,1965.0,15.7,82.0,3.0
145,4.0,98.26707956870749,70.0,1945.0,16.8,77.0,3.0
146,4.0,91.91443136575454,88.0,3270.0,21.9,76.0,2.0
147,4.0,293.48197647174067,88.0,2130.0,14.5,71.0,3.0
148,8.0,62.528424402230854,175.0,3821.0,11.0,73.0,1.0
149,4.0,164.06055174141,90.0,2950.0,17.3,82.0,1.0
150,8.0,185.3776380868485,208.0,4633.0,11.0,72.0,1.0
151,6.0,179.30196063034475,110.0,3360.0,16.6,79.0,1.0
152,6.0,154.06314583388613,120.0,2930.0,13.8,81.0,3.0
153,4.0,107.67539411379242,110.0,2600.0,12.8,77.0,2.0
154,4.0,62.528424402230854,68.0,2135.0,16.6,78.0,3.0
155,4.0,448.9400873076317,62.0,1845.0,15.3,80.0,2.0
156,4.0,222.71344032100387,87.0,2672.0,17.5,70.0,2.0
157,8.0,62.528424402230854,160.0,3609.0,8.0,70.0,1.0
158,4.0,247.56605673632768,95.0,2372.0,15.0,70.0,3.0
159,4.0,62.528424402230854,95.0,2228.0,14.0,71.0,3.0
160,8.0,386.43777560728455,120.0,3962.0,13.9,76.0,1.0
161,4.0,270.5770395209647,83.0,2639.0,17.0,75.0,1.0
162,4.0,62.528424402230854,62.0,2050.0,17.3,81.0,3.0
163,4.0,62.528424402230854,48.0,2085.0,21.7,80.0,2.0
164,4.0,62.528424402230854,48.0,1985.0,21.5,78.0,2.0
165,4.0,226.7156515919059,67.0,2145.0,18.0,80.0,3.0
166,6.0,388.3575890390937,95.0,2904.0,16.0,73.0,1.0
167,6.0,183.1388270878431,100.0,3430.0,17.2,78.0,1.0
168,4.0,62.528424402230854,97.0,2489.0,15.0,74.0,3.0
169,4.0,62.528424402230854,68.0,2025.0,18.2,82.0,3.0
170,8.0,440.92783080550555,180.0,4380.0,12.1,76.0,1.0
171,6.0,62.528424402230854,120.0,3820.0,16.7,76.0,2.0
172,8.0,450.18213225890605,130.0,3870.0,15.0,76.0,1.0
173,4.0,440.6709281076642,92.0,2434.0,15.0,80.0,3.0
174,6.0,62.528424402230854,88.0,3060.0,17.1,81.0,1.0
175,4.0,109.19461210059299,60.0,1760.0,16.1,81.0,3.0
176,8.0,199.26561993106742,150.0,4096.0,13.0,71.0,1.0
177,4.0,62.528424402230854,60.0,1968.0,18.8,80.0,3.0
178,4.0,85.06601029852732,72.0,2408.0,19.0,71.0,1.0
179,6.0,175.43486979226648,100.0,2789.0,15.0,73.0,1.0
180,4.0,74.52362752320172,52.0,1649.0,16.5,74.0,3.0
181,4.0,161.46630371896458,84.0,2295.0,11.6,82.0,1.0
182,6.0,163.82294465650205,110.0,2945.0,16.4,82.0,1.0
183,4.0,163.7516947856011,105.0,2745.0,16.7,78.0,1.0
184,4.0,96.17672993620623,79.0,2625.0,18.6,82.0,1.0
185,8.0,194.6530140333882,149.0,4335.0,14.5,77.0,1.0
186,4.0,151.28597907317913,88.0,2957.0,17.0,75.0,2.0
187,4.0,211.18811482518595,90.0,2678.0,16.5,80.0,1.0
188,6.0,140.8205038089351,76.0,3160.0,19.6,81.0,2.0
189,4.0,62.528424402230854,75.0,2542.0,17.5,80.0,3.0
190,8.0,440.92783080550555,150.0,3436.0,11.0,70.0,1.0
191,5.0,192.02995633424595,77.0,3530.0,20.1,79.0,2.0
192,6.0,79.5392921989748,125.0,3140.0,13.6,78.0,2.0
193,8.0,440.92783080550555,225.0,4425.0,10.0,70.0,1.0
194,4.0,62.528424402230854,92.0,2865.0,16.4,82.0,1.0
195,6.0,274.0207572291555,90.0,2648.0,15.0,70.0,1.0
196,8.0,440.92783080550555,140.0,3449.0,10.5,70.0,1.0
197,4.0,62.528424402230854,53.0,1795.0,17.4,76.0,3.0
198,6.0,440.92783080550555,85.0,3015.0,17.0,82.0,1.0
199,4.0,85.44669054231507,70.0,1937.0,14.0,75.0,2.0
200,4.0,293.70699711481075,68.0,1970.0,17.6,82.0,3.0
201,3.0,66.94057724502224,90.0,2124.0,13.5,73.0,3.0
202,4.0,440.92783080550555,70.0,2070.0,18.6,78.0,3.0
203,6.0,214.9353859477225,97.0,2774.0,15.5,70.0,1.0
204,4.0,62.528424402230854,90.0,2430.0,14.5,70.0,2.0
205,4.0,351.61789782952803,69.0,1613.0,18.0,71.0,3.0
206,6.0,186.2898361943617,105.0,3380.0,15.8,78.0,1.0
207,4.0,369.9351173650325,90.0,2556.0,13.2,79.0,1.0
208,6.0,400.4360468141858,110.0,3039.0,15.0,75.0,1.0
209,4.0,138.23901812331144,65.0,1975.0,15.2,79.0,3.0
210,8.0,409.7432546035617,150.0,3940.0,13.2,76.0,1.0
211,4.0,62.528424402230854,63.0,2051.0,17.0,77.0,1.0
212,6.0,228.78256582505023,85.0,2990.0,18.2,79.0,1.0
213,4.0,147.65891937231027,110.0,2660.0,14.0,73.0,2.0
214,6.0,250.91546634460727,85.0,2965.0,15.8,78.0,1.0
215,6.0,290.24718853555896,120.0,3410.0,15.1,78.0,1.0
216,4.0,189.9703842259849,88.0,2870.0,18.1,80.0,1.0
217,4.0,97.98694915419684,96.0,2665.0,13.9,82.0,3.0
218,8.0,440.92783080550555,215.0,4312.0,8.5,70.0,1.0
219,4.0,293.68133269337346,75.0,2210.0,14.4,81.0,3.0
220,8.0,288.2498679141965,150.0,3940.0,13.0,79.0,1.0
221,4.0,83.86392044865799,92.0,2585.0,14.5,82.0,1.0
222,8.0,222.14836883206507,150.0,4237.0,14.5,73.0,1.0
223,4.0,136.22372725341666,86.0,2226.0,16.5,72.0,1.0
224,8.0,444.0695220709414,225.0,4951.0,11.0,73.0,1.0
225,4.0,101.67789028599519,98.0,2945.0,14.5,75.0,2.0
226,8.0,440.92783080550555,138.0,3955.0,13.2,79.0,1.0
227,4.0,374.27528105136525,76.0,2065.0,14.5,71.0,2.0
228,4.0,158.43367506593285,85.0,2575.0,16.2,82.0,1.0
229,4.0,222.77981079879166,71.0,1825.0,12.2,76.0,2.0
230,8.0,447.1659851956306,170.0,3563.0,10.0,70.0,1.0
231,4.0,62.528424402230854,71.0,1925.0,14.0,79.0,2.0
232,6.0,326.96694291778886,95.0,3785.0,19.0,75.0,1.0
233,4.0,330.5964844910868,80.0,2451.0,16.5,74.0,1.0
234,6.0,62.528424402230854,97.0,2815.0,14.5,77.0,3.0
235,8.0,440.92783080550555,220.0,4354.0,9.0,70.0,1.0
236,4.0,404.2615058798723,90.0,2123.0,14.0,71.0,2.0
237,4.0,176.38398498171287,78.0,1940.0,14.5,77.0,2.0
238,8.0,340.39697693341975,152.0,4215.0,12.8,76.0,1.0
239,4.0,77.42950718546257,79.0,2255.0,17.7,76.0,1.0
240,4.0,118.90434010439091,63.0,2125.0,14.7,82.0,1.0
241,8.0,163.05420980402522,153.0,4129.0,13.0,72.0,1.0
242,4.0,198.54257585944262,86.0,2395.0,16.0,72.0,1.0
243,8.0,387.30882258266683,135.0,3830.0,15.2,79.0,1.0
244,6.0,279.2983901628783,110.0,2725.0,12.6,81.0,1.0
245,8.0,440.92783080550555,150.0,3672.0,11.5,72.0,1.0
246,4.0,62.528424402230854,65.0,2380.0,20.7,81.0,1.0
247,6.0,361.8974829897514,110.0,2962.0,13.5,71.0,1.0
248,4.0,62.528424402230854,65.0,2110.0,17.9,80.0,3.0
249,6.0,232.27804092276898,72.0,3158.0,19.5,75.0,1.0
250,4.0,62.528424402230854,91.0,2582.0,14.0,73.0,2.0
251,8.0,440.92783080550555,142.0,4054.0,14.3,79.0,1.0
252,4.0,75.21790249168549,84.0,2385.0,12.9,81.0,1.0
253,4.0,304.1834072697936,92.0,2572.0,14.9,76.0,1.0
254,6.0,145.9368724605831,100.0,3651.0,17.7,76.0,1.0
255,6.0,323.8710148823807,100.0,3329.0,15.5,71.0,1.0
256,8.0,117.96523494131125,150.0,3672.0,11.5,73.0,1.0
257,4.0,341.37828885031934,66.0,1800.0,14.4,78.0,1.0
258,6.0,177.57619677100496,116.0,2900.0,12.6,81.0,3.0
259,6.0,410.8321971965793,110.0,3730.0,19.0,75.0,1.0
260,4.0,152.87392261131785,75.0,2158.0,15.5,73.0,2.0
261,3.0,73.39457364167552,100.0,2420.0,12.5,80.0,3.0
262,4.0,62.528424402230854,97.0,2405.0,14.9,78.0,3.0
263,4.0,264.1229083483272,67.0,2065.0,17.8,81.0,3.0
264,4.0,265.76762687880614,78.0,2592.0,18.5,75.0,1.0
265,5.0,116.96421952342905,67.0,2950.0,19.9,80.0,2.0
266,6.0,239.19515606440655,90.0,3381.0,18.7,80.0,1.0
267,8.0,280.9602773530382,150.0,4997.0,14.0,73.0,1.0
268,6.0,255.1747619171137,110.0,3620.0,18.7,78.0,1.0
269,4.0,83.36811069372119,67.0,1965.0,15.0,82.0,3.0
270,4.0,107.5895976366172,88.0,2640.0,18.6,82.0,1.0
271,8.0,289.7518087874974,190.0,4422.0,12.5,72.0,1.0
272,8.0,62.528424402230854,180.0,4499.0,12.5,73.0,1.0
273,4.0,201.2951883471745,52.0,1985.0,19.4,78.0,3.0
