,Cylinders,Displacement,Horse_power,Weight,Acceleration(prediction),Model_year,Origin
168,4.0,120.0,97.0,2489.0,22.373313841560083,74.0,3.0
169,4.0,91.0,68.0,2025.0,14.381675510847742,82.0,3.0
170,8.0,350.0,180.0,4380.0,8.219620897108957,76.0,1.0
171,6.0,168.0,120.0,3820.0,21.412279269976338,76.0,2.0
172,8.0,302.0,130.0,3870.0,8.813913860812477,76.0,1.0
173,4.0,119.0,92.0,2434.0,24.51267139059309,80.0,3.0
174,6.0,200.0,88.0,3060.0,10.509359588616157,81.0,1.0
175,4.0,81.0,60.0,1760.0,16.117083457738385,81.0,3.0
176,8.0,318.0,150.0,4096.0,14.39126495050009,71.0,1.0
177,4.0,89.0,60.0,1968.0,13.86663306228946,80.0,3.0
178,4.0,140.0,72.0,2408.0,18.116041863231608,71.0,1.0
179,6.0,232.0,100.0,2789.0,23.96104736322283,73.0,1.0
180,4.0,76.0,52.0,1649.0,18.745688400694984,74.0,3.0
181,4.0,135.0,84.0,2295.0,10.468111723367375,82.0,1.0
182,6.0,181.0,110.0,2945.0,19.918283471991266,82.0,1.0
183,4.0,156.0,105.0,2745.0,8.08103974390507,78.0,1.0
184,4.0,120.0,79.0,2625.0,8.219620897108957,82.0,1.0
185,8.0,351.0,149.0,4335.0,17.61735306499788,77.0,1.0
186,4.0,120.0,88.0,2957.0,24.51267139059309,75.0,2.0
187,4.0,151.0,90.0,2678.0,20.078866693277057,80.0,1.0
188,6.0,145.0,76.0,3160.0,19.901516158605524,81.0,2.0
189,4.0,120.0,75.0,2542.0,15.88395187163028,80.0,3.0
190,8.0,318.0,150.0,3436.0,8.219620897108957,70.0,1.0
191,5.0,183.0,77.0,3530.0,20.80604012830272,79.0,2.0
192,6.0,163.0,125.0,3140.0,15.170094701633431,78.0,2.0
193,8.0,455.0,225.0,4425.0,8.730804819442927,70.0,1.0
194,4.0,140.0,92.0,2865.0,8.219620897108957,82.0,1.0
195,6.0,199.0,90.0,2648.0,13.834563903275496,70.0,1.0
196,8.0,302.0,140.0,3449.0,9.308468697389635,70.0,1.0
197,4.0,91.0,53.0,1795.0,17.78618928417271,76.0,3.0
198,6.0,262.0,85.0,3015.0,24.51267139059309,82.0,1.0
199,4.0,89.99999999999999,70.0,1937.0,11.556699425714797,75.0,2.0
200,4.0,91.0,68.0,1970.0,15.606899382035197,82.0,3.0
201,3.0,70.0,90.0,2124.0,8.219620897108957,73.0,3.0
202,4.0,84.99999999999999,70.0,2070.0,24.51267139059309,78.0,3.0
203,6.0,199.0,97.0,2774.0,16.531367240251996,70.0,1.0
204,4.0,107.0,90.0,2430.0,12.809258927783148,70.0,2.0
205,4.0,71.99999999999999,69.0,1613.0,16.768092855541358,71.0,3.0
206,6.0,231.0,105.0,3380.0,17.358636774356686,78.0,1.0
207,4.0,151.0,90.0,2556.0,13.57206433109431,79.0,1.0
208,6.0,231.0,110.0,3039.0,9.890052574212291,75.0,1.0
209,4.0,86.0,65.0,1975.0,8.219620897108957,79.0,3.0
210,8.0,318.0,150.0,3940.0,10.130936773332268,76.0,1.0
211,4.0,98.0,63.0,2051.0,20.278298307415444,77.0,1.0
212,6.0,200.0,85.0,2990.0,11.468275046213837,79.0,1.0
213,4.0,121.0,110.0,2660.0,17.193135127124155,73.0,2.0
214,6.0,200.0,85.0,2965.0,12.066797379204472,78.0,1.0
215,6.0,258.0,120.0,3410.0,13.679302417938471,78.0,1.0
216,4.0,140.0,88.0,2870.0,10.305926795159813,80.0,1.0
217,4.0,144.0,96.0,2665.0,16.569252618236366,82.0,3.0
218,8.0,440.0,215.0,4312.0,8.652823402708124,70.0,1.0
219,4.0,107.0,75.0,2210.0,15.961799325405579,81.0,3.0
220,8.0,360.0,150.0,3940.0,19.25011539148483,79.0,1.0
221,4.0,156.0,92.0,2585.0,8.219620897108957,82.0,1.0
222,8.0,318.0,150.0,4237.0,17.826203797726258,73.0,1.0
223,4.0,122.0,86.0,2226.0,21.145191272212525,72.0,1.0
224,8.0,455.0,225.0,4951.0,20.00784630103738,73.0,1.0
225,4.0,121.0,98.0,2945.0,24.51267139059309,75.0,2.0
226,8.0,351.0,138.0,3955.0,8.219620897108957,79.0,1.0
227,4.0,88.0,76.0,2065.0,16.374863276399626,71.0,2.0
228,4.0,112.0,85.0,2575.0,20.62120742615412,82.0,1.0
229,4.0,97.0,71.0,1825.0,8.008973219362474,76.0,2.0
230,8.0,383.0,170.0,3563.0,8.552904744709872,70.0,1.0
231,4.0,89.0,71.0,1925.0,8.219620897108957,79.0,2.0
232,6.0,225.0,95.0,3785.0,18.228157777368867,75.0,1.0
233,4.0,122.0,80.0,2451.0,14.252841099073692,74.0,1.0
234,6.0,146.0,97.0,2815.0,13.262195214253955,77.0,3.0
235,8.0,454.0,220.0,4354.0,24.51267139059309,70.0,1.0
236,4.0,116.0,90.0,2123.0,15.959963386375565,71.0,2.0
237,4.0,97.0,78.0,1940.0,8.219620897108957,77.0,2.0
238,8.0,351.0,152.0,4215.0,14.165499289762685,76.0,1.0
239,4.0,98.0,79.0,2255.0,17.356321215604655,76.0,1.0
240,4.0,105.0,63.0,2125.0,24.339978561154254,82.0,1.0
241,8.0,351.0,153.0,4129.0,15.628130948321175,72.0,1.0
242,4.0,122.0,86.0,2395.0,19.030027061078872,72.0,1.0
243,8.0,318.0,135.0,3830.0,15.057095188651234,79.0,1.0
244,6.0,173.0,110.0,2725.0,9.235872882217881,81.0,1.0
245,8.0,304.0,150.0,3672.0,24.51267139059309,72.0,1.0
246,4.0,98.0,65.0,2380.0,8.219620897108957,81.0,1.0
247,6.0,258.0,110.0,2962.0,12.429870099193575,71.0,1.0
248,4.0,86.0,65.0,2110.0,24.51267139059309,80.0,3.0
249,6.0,250.0,72.0,3158.0,11.328295561001411,75.0,1.0
250,4.0,114.0,91.0,2582.0,8.219620897108957,73.0,2.0
251,8.0,351.0,142.0,4054.0,8.333476418588422,79.0,1.0
252,4.0,135.0,84.0,2385.0,9.34206969796337,81.0,1.0
253,4.0,140.0,92.0,2572.0,16.762272909831964,76.0,1.0
254,6.0,225.0,100.0,3651.0,24.51267139059309,76.0,1.0
255,6.0,250.0,100.0,3329.0,14.54104381501013,71.0,1.0
256,8.0,304.0,150.0,3672.0,11.221071406592982,73.0,1.0
257,4.0,98.0,66.0,1800.0,24.537489047679497,78.0,1.0
258,6.0,168.0,116.0,2900.0,13.795293577500363,81.0,3.0
259,6.0,258.0,110.0,3730.0,12.296002255840136,75.0,1.0
260,4.0,116.0,75.0,2158.0,18.819304303747476,73.0,2.0
261,3.0,70.0,100.0,2420.0,8.219620897108957,80.0,3.0
262,4.0,119.0,97.0,2405.0,8.219620897108957,78.0,3.0
263,4.0,97.0,67.0,2065.0,15.628901238911487,81.0,3.0
264,4.0,140.0,78.0,2592.0,22.161873265469932,75.0,1.0
265,5.0,121.0,67.0,2950.0,24.741808709292822,80.0,2.0
266,6.0,225.0,90.0,3381.0,10.440402697498342,80.0,1.0
267,8.0,400.0,150.0,4997.0,10.826325046110934,73.0,1.0
268,6.0,225.0,110.0,3620.0,15.987571097499211,78.0,1.0
269,4.0,91.0,67.0,1965.0,19.05328045061913,82.0,3.0
270,4.0,112.0,88.0,2640.0,8.964989960596958,82.0,1.0
271,8.0,400.0,190.0,4422.0,21.51557859449737,72.0,1.0
272,8.0,350.0,180.0,4499.0,12.986286796960984,73.0,1.0
273,4.0,78.0,52.0,1985.0,8.041664642382841,78.0,3.0
