,Symboling,Losses,Fuel_type,Aspiration,Number_of_doors,Drive_wheels,Wheel_base,Length,Width,Height,Curb-Weight,Engine_type,Num_of_Cylinders,Engine_size,Fuel_system,Bore,Stroke,Compression_ratio,Horse_power(Prediction),Peak_rpm,City_mpg,Highway_mpg
66,-1.0,110.0,1.0,0.0,0.0,1.0,103.3,174.6,64.6,59.79999999999999,2535.0,3.0,2.0,122.0,1.0,3.34,3.46,8.5,62.025042379886806,5000.0,24.0,30.0
67,2.9999999999999996,142.0,1.0,0.0,1.0,2.0,96.6,180.3,70.5,50.79999999999999,3685.0,5.0,0.0,234.0,5.0,3.46,3.1,8.3,148.96868173817424,4750.0,16.0,18.0
68,1.0000000000000002,125.00000000000001,1.0,1.0,0.0,1.0,96.3,172.4,65.4,51.6,2403.0,3.0,2.0,110.0,6.0,3.17,3.46,7.5,62.102813825547535,5500.000000000001,23.0,30.0
69,0.0,122.0,0.0,1.0,0.0,2.0,114.2,198.9,68.4,58.7,3485.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,85.7092940963585,4150.0,25.0,25.0
70,-2.0,103.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,56.2,2935.0,3.0,2.0,141.0,5.0,3.7799999999999994,3.15,9.5,85.12259748568978,5400.0,24.0,28.0
71,-1.0,65.0,0.0,1.0,0.0,1.0,102.4,175.6,66.5,54.89999999999999,2480.0,3.0,2.0,110.0,3.0,3.27,3.35,22.5,111.18286278274877,4500.0,30.0,33.0
72,-1.0,122.0,1.0,0.0,0.0,2.0,104.5,187.8,66.5,54.099999999999994,3151.0,0.0,3.0,161.0,5.0,3.27,3.35,9.2,165.02461917043198,5200.0,19.0,23.999999999999996
73,-1.0,95.0,1.0,1.0,0.0,2.0,109.1,188.8,68.8,55.5,3049.0,3.0,2.0,141.0,5.0,3.7799999999999994,3.15,8.7,154.64207912559263,5300.0,19.0,25.0
74,-2.0,103.0,1.0,1.0,0.0,2.0,104.3,188.8,67.2,56.2,3045.0,3.0,2.0,130.0,5.0,3.62,3.15,7.5,213.21485890503004,5100.0,17.0,22.0
75,1.0000000000000002,129.0,1.0,0.0,1.0,1.0,98.8,177.8,66.5,53.699999999999996,2385.0,3.0,2.0,122.0,1.0,3.39,3.39,8.6,97.46457147682302,4800.0,26.0,32.0
76,2.9999999999999996,197.00000000000003,1.0,0.0,1.0,2.0,102.9,183.5,67.7,52.0,3016.0,0.0,3.0,171.0,5.0,3.27,3.35,9.3,228.9613841192917,5200.0,19.0,23.999999999999996
77,1.0000000000000002,113.0,1.0,0.0,0.0,1.0,93.1,166.8,64.2,54.099999999999994,1945.0,3.0,2.0,91.0,1.0,3.03,3.15,9.0,242.14609115845352,5000.0,31.0,38.0
78,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.8,2122.0,3.0,2.0,98.0,1.0,3.19,3.03,9.0,116.16478819594211,4800.0,28.0,34.0
79,1.0000000000000002,128.0,1.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,1951.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,229.744782517797,5200.0,31.0,37.0
80,1.0000000000000002,122.0,1.0,0.0,1.0,2.0,94.5,171.2,65.5,52.4,2823.0,5.0,3.0,152.0,5.0,2.68,3.47,9.0,153.50929920915894,5000.0,19.0,26.0
81,0.0,102.0,1.0,1.0,0.0,0.0,97.0,172.0,65.4,54.3,2510.0,4.0,2.0,108.0,5.0,3.62,2.64,7.7,91.1842516300214,4800.0,24.0,29.0
82,0.0,85.0,1.0,1.0,0.0,0.0,96.9,173.6,65.4,54.89999999999999,2650.0,4.0,2.0,108.0,5.0,3.62,2.64,7.7,156.71566135277624,4800.0,23.0,23.0
83,1.0000000000000002,161.00000000000003,1.0,1.0,1.0,1.0,93.0,157.3,63.8,50.79999999999999,2145.0,3.0,2.0,98.0,6.0,3.03,3.39,7.6,58.61632146204951,5500.000000000001,24.0,30.0
84,0.0,161.00000000000003,0.0,1.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3252.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,128.42858951027551,4150.0,28.0,33.0
85,1.0000000000000002,148.0,1.0,0.0,0.0,1.0,93.7,157.3,63.8,50.6,1989.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,99.65750149636352,5500.000000000001,31.0,38.0
86,0.0,188.00000000000006,1.0,0.0,1.0,2.0,101.2,176.8,64.8,54.3,2710.0,3.0,3.0,164.0,5.0,3.31,3.19,9.0,131.32718815824455,4250.0,21.0,28.0
87,0.0,85.0,1.0,0.0,0.0,0.0,96.9,173.6,65.4,54.89999999999999,2420.0,4.0,2.0,108.0,1.0,3.62,2.64,9.0,160.80470195577846,4800.0,23.0,29.0
88,0.0,122.0,1.0,0.0,0.0,2.0,114.2,198.9,68.4,58.7,3230.0000000000005,2.0,2.0,120.0,5.0,3.46,3.19,8.4,287.99993702601967,5000.0,19.0,23.999999999999996
89,2.0,137.0,1.0,0.0,1.0,1.0,86.6,144.6,63.9,50.79999999999999,1819.0,3.0,2.0,92.0,0.0,2.91,3.41,9.2,96.86070543361885,6000.0,31.0,38.0
90,2.9999999999999996,122.0,1.0,1.0,1.0,2.0,95.9,173.2,66.3,50.2,2818.0,3.0,2.0,156.0,6.0,3.5899999999999994,3.86,7.0,58.51629018978214,5000.0,19.0,23.999999999999996
91,0.0,122.0,1.0,0.0,0.0,1.0,94.5,155.9,63.6,52.0,1909.0,3.0,2.0,90.0,1.0,3.03,3.11,9.6,152.48602609354336,5400.0,38.0,43.0
92,0.0,122.0,1.0,0.0,0.0,2.0,114.2,198.9,68.4,56.699999999999996,3285.0,2.0,2.0,120.0,5.0,3.46,2.19,8.4,52.55403300030432,5000.0,19.0,23.999999999999996
93,1.0000000000000002,158.0,1.0,0.0,0.0,1.0,105.8,192.7,71.4,55.7,2843.9999999999995,3.0,1.0,136.0,5.0,3.19,3.4,8.5,151.44297659241704,5500.000000000001,19.0,25.0
94,-1.0,90.0,1.0,0.0,0.0,2.0,104.5,187.8,66.5,54.099999999999994,3131.0,0.0,3.0,171.0,5.0,3.27,3.35,9.2,224.36808705274714,5200.0,20.0,23.999999999999996
95,2.9999999999999996,194.0,1.0,1.0,1.0,2.0,91.3,170.7,67.9,49.7,3139.0,5.0,3.0,181.0,5.0,3.43,3.27,7.8,171.6294081753289,5200.0,17.0,23.0
96,0.0,115.0,1.0,0.0,0.0,1.0,98.8,177.8,66.5,55.5,2425.0,3.0,2.0,122.0,1.0,3.39,3.39,8.6,130.45772796747875,4800.0,26.0,32.0
97,1.0000000000000002,119.0,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1918.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,254.9915897532636,5500.000000000001,37.0,41.0
98,0.0,122.0,1.0,0.0,0.0,1.0,96.1,181.5,66.5,55.199999999999996,2579.0,3.0,2.0,132.0,5.0,3.46,3.9,8.7,208.32623852035778,5125.369458128078,23.0,31.0
99,-1.0,93.0,0.0,1.0,0.0,2.0,115.6,202.6,71.7,56.3,3770.0000000000005,3.0,1.0,183.0,3.0,3.58,3.64,21.5,132.6369909111625,4350.0,22.0,25.0
100,2.9999999999999996,122.0,1.0,1.0,1.0,1.0,95.9,173.2,66.3,50.2,2926.0,3.0,2.0,156.0,6.0,3.5899999999999994,3.86,7.0,250.03706607312256,5000.0,19.0,23.999999999999996
101,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,94.5,165.3,63.8,54.49999999999999,1971.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,246.51520681588875,5200.0,31.0,37.0
102,2.0,83.0,1.0,0.0,1.0,1.0,93.7,156.9,63.4,53.699999999999996,2050.0,4.0,2.0,97.0,1.0,3.62,2.36,9.0,276.81975555821987,4900.0,31.0,36.0
103,1.0000000000000002,87.0,1.0,0.0,1.0,1.0,95.7,158.7,63.6,54.49999999999999,2040.0,3.0,2.0,92.0,1.0,3.05,3.03,9.0,239.45746146877093,4800.0,31.0,38.0
104,0.0,122.0,1.0,0.0,0.0,2.0,110.0,197.0,70.9,56.3,3505.0,3.0,3.0,209.0,5.0,3.62,3.39,8.0,224.02176265342274,5400.0,15.0,20.0
105,0.0,161.00000000000003,0.0,1.0,0.0,2.0,107.9,186.7,68.4,56.699999999999996,3252.0,2.0,2.0,152.0,3.0,3.7000000000000006,3.52,21.0,111.0112490100755,4150.0,28.0,33.0
106,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,89.5,168.9,65.0,51.6,2756.0,4.0,3.0,194.0,5.0,3.74,2.9,9.5,88.21784074962024,5900.0,17.0,25.0
107,0.0,91.0,1.0,0.0,0.0,1.0,95.7,166.3,64.4,52.8,2109.0,3.0,2.0,98.0,1.0,3.19,3.03,9.0,215.89649830184342,4800.0,30.0,37.0
108,2.9999999999999996,150.0,1.0,0.0,1.0,1.0,99.1,186.6,66.5,56.1,2706.9999999999995,3.0,2.0,121.0,5.0,2.54,2.07,9.3,133.34134555104893,5250.0,21.0,28.0
109,-1.0,137.0,1.0,0.0,0.0,1.0,96.3,172.4,65.4,51.6,2403.0,3.0,2.0,110.0,6.0,3.17,3.46,7.5,129.40950648139062,5500.000000000001,23.0,30.0
110,0.0,108.0,1.0,0.0,0.0,1.0,100.4,184.6,66.5,55.1,3060.0,5.0,3.0,181.0,5.0,3.43,3.27,9.0,57.42264593606655,5200.0,19.0,25.0
111,1.0000000000000002,117.99999999999999,1.0,0.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,1876.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,168.4591203152973,5500.000000000001,31.0,38.0
112,2.0,161.00000000000003,1.0,0.0,1.0,1.0,93.7,157.3,64.4,50.79999999999999,1944.0,3.0,2.0,92.0,1.0,2.9699999999999998,3.23,9.4,245.58357234020394,5500.000000000001,31.0,38.0
113,0.0,122.0,1.0,0.0,0.0,2.0,94.3,170.7,61.8,53.5,2337.0,3.0,2.0,111.0,1.0,3.31,3.23,8.5,49.952370643303645,4800.0,24.0,29.0
114,2.0,104.0,1.0,1.0,0.0,1.0,99.1,186.6,66.5,56.1,2847.0,0.0,2.0,121.0,5.0,3.5399999999999996,3.07,9.0,91.63172838397739,5500.000000000001,19.0,26.0
115,1.0000000000000002,122.0,1.0,0.0,0.0,1.0,94.5,165.3,63.8,54.49999999999999,1938.0,3.0,2.0,97.0,1.0,3.15,3.29,9.4,285.4047021142322,5200.0,31.0,37.0
116,1.0000000000000002,125.00000000000001,1.0,0.0,0.0,1.0,96.3,172.4,65.4,51.6,2365.0,3.0,2.0,122.0,1.0,3.3499999999999996,3.46,8.5,201.38230000402842,5000.0,25.0,32.0
117,1.0000000000000002,119.0,1.0,1.0,1.0,1.0,93.7,157.3,63.8,50.79999999999999,2128.0,3.0,2.0,98.0,6.0,3.03,3.39,7.6,59.92964806561285,5500.000000000001,24.0,30.0
118,2.0,122.0,1.0,0.0,1.0,1.0,97.3,171.7,65.5,55.7,2209.0,3.0,2.0,109.0,5.0,3.19,3.4,9.0,286.7903819685477,5250.0,27.0,34.0
119,1.0000000000000002,128.0,0.0,0.0,1.0,1.0,94.5,165.3,63.8,54.49999999999999,2017.0,3.0,2.0,103.0,3.0,2.9900000000000007,3.47,21.9,69.2268459134394,4800.0,45.0,50.0
120,2.9999999999999996,122.0,1.0,0.0,1.0,2.0,89.5,168.9,65.0,51.6,2756.0,4.0,3.0,194.0,5.0,3.74,2.9,9.5,167.94885393180783,5900.0,17.0,25.0
121,-1.0,122.0,1.0,0.0,0.0,2.0,115.6,202.6,71.7,56.5,3740.0,5.0,0.0,234.0,5.0,3.46,3.1,8.3,186.55295333172612,4750.0,16.0,18.0
122,-1.0,65.0,1.0,0.0,0.0,1.0,102.4,175.6,66.5,54.89999999999999,2414.0,3.0,2.0,122.0,5.0,3.31,3.54,8.7,205.64901923404574,4200.0,27.0,32.0
123,2.9999999999999996,186.0,1.0,0.0,1.0,2.0,94.5,168.9,68.3,50.2,2778.0,3.0,2.0,151.0,5.0,3.9400000000000004,3.11,9.5,121.69546622834561,5500.000000000001,19.0,27.0
124,1.0000000000000002,154.0,1.0,0.0,0.0,1.0,93.7,167.3,63.8,50.79999999999999,1989.0,3.0,2.0,90.0,1.0,2.9699999999999998,3.23,9.4,222.71656893426277,5500.000000000001,31.0,38.0
125,0.0,81.0,1.0,0.0,0.0,0.0,95.7,169.7,63.6,59.1,2290.0000000000005,3.0,2.0,92.0,1.0,3.05,3.03,9.0,229.41026425240312,4800.0,27.0,32.0
126,0.0,161.00000000000003,1.0,1.0,0.0,2.0,108.0,186.7,68.3,55.99999999999999,3130.0,2.0,2.0,134.0,5.0,3.6100000000000003,3.21,7.0,52.52402531733484,5599.999999999999,18.0,23.999999999999996
127,-1.0,74.0,1.0,0.0,0.0,2.0,104.3,188.8,67.2,57.49999999999999,3042.0,3.0,2.0,141.0,5.0,3.7799999999999994,3.15,9.5,176.49734297137707,5400.0,24.0,28.0
128,2.0,122.0,1.0,0.0,1.0,1.0,96.1,176.8,66.6,50.5,2460.0,3.0,2.0,132.0,5.0,3.46,3.9,8.7,97.42901543788635,5125.369458128078,23.0,31.0
129,0.0,106.0,1.0,0.0,1.0,1.0,96.5,167.5,65.2,53.3,2236.0,3.0,2.0,110.0,0.0,3.15,3.58,9.0,170.27768367733495,5800.0,27.0,33.0
130,2.0,134.0,1.0,0.0,1.0,2.0,98.4,176.2,65.6,52.99999999999999,2975.0,3.0,2.0,146.0,5.0,3.62,3.5,9.3,261.09294598087297,4800.0,24.0,30.0
131,0.0,91.0,1.0,0.0,0.0,0.0,95.7,169.7,63.6,59.1,3110.0,3.0,2.0,92.0,1.0,3.05,3.03,9.0,214.18619426796928,4800.0,27.0,32.0
