,Frequency,Angle_of_Attack(prediction),Chord_length,Free-stream_velocity,Suction_side_displacement_thickness
34,2000.0,9.6660782840529,0.0508,55.5,0.0271925
35,2000.0,9.6660782840529,0.0508,55.5,0.0271925
36,2000.0,9.6660782840529,0.0508,55.5,0.0271925
37,2000.0,9.666280022302733,0.0508,55.5,0.0271925
38,2000.0,9.666280022302733,0.0508,55.5,0.0271925
39,2000.0,9.666280022302733,0.0508,55.5,0.0271925
40,2000.0,9.667050759723827,0.0508,55.5,0.0271925
41,2000.0,9.667050759723827,0.0508,55.5,0.0271925
42,2000.0,9.667050759723827,0.0508,55.5,0.0271925
43,2000.0,9.667050759723827,0.0508,55.5,0.0271925
44,2000.0,9.666727761162608,0.0508,55.5,0.0271925
45,2000.0,9.666727761162608,0.0508,55.5,0.0271925
46,2000.0,9.666727761162608,0.0508,55.5,0.0271925
47,2000.0,9.666727761162608,0.0508,55.5,0.0271925
48,2000.0,9.666727761162608,0.0508,55.5,0.0271925
49,2000.0,9.666727761162608,0.0508,55.5,0.0271925
50,2000.0,9.666727761162608,0.0508,55.5,0.0271925
51,2000.0,9.666727761162608,0.0508,55.5,0.0271925
52,2000.0,9.666727761162608,0.0508,55.5,0.0271925
53,2000.0,9.666727761162608,0.0508,55.5,0.0271925
54,2000.0,9.666727761162608,0.0508,55.5,0.0271925
55,2000.0,9.666727761162608,0.0508,55.5,0.0271925
56,2000.0,9.666727761162608,0.0508,55.5,0.0271925
57,2000.0,9.666727761162608,0.0508,55.5,0.0271925
58,2000.0,9.666727761162608,0.0508,55.5,0.0271925
59,2000.0,9.666727761162608,0.0508,55.5,0.0271925
60,2000.0,9.666727761162608,0.0508,55.5,0.0271925
61,2000.0,9.666727761162608,0.0508,55.5,0.0271925
62,2000.0,9.666727761162608,0.0508,55.5,0.0271925
63,2000.0,9.666727761162608,0.0508,55.5,0.0271925
64,2000.0,9.666727761162608,0.0508,55.5,0.0271925
65,2000.0,9.666727761162608,0.0508,55.5,0.0271925
66,2000.0,9.666727761162608,0.0508,55.5,0.0271925
67,2000.0,9.666727761162608,0.0508,55.5,0.0271925
68,2000.0,9.666727761162608,0.0508,55.5,0.0271925
69,2000.0,9.666720016001825,0.0508,55.5,0.0271925
70,2000.0,9.666720016001825,0.0508,55.5,0.0271925
71,2000.0,9.666720016001825,0.0508,55.5,0.0271925
72,2000.0,9.666720016001825,0.0508,55.5,0.0271925
73,2000.0,9.666720016001825,0.0508,55.5,0.0271925
74,2000.0,9.666720016001825,0.0508,55.5,0.0271925
75,2000.0,9.666720016001825,0.0508,55.5,0.0271925
76,2000.0,9.666720016001825,0.0508,55.5,0.0271925
77,2000.0,9.666720016001825,0.0508,55.5,0.0271925
78,2000.0,9.666720016001825,0.0508,55.5,0.0271925
79,2000.0,9.666720016001825,0.0508,55.5,0.0271925
80,2000.0,9.666720016001825,0.0508,55.5,0.0271925
81,2000.0,9.666720016001825,0.0508,55.5,0.0271925
82,2000.0,9.666720016001825,0.0508,55.5,0.0271925
83,2000.0,9.666720016001825,0.0508,55.5,0.0271925
84,2000.0,9.666720016001825,0.0508,55.5,0.0271925
85,2000.0,9.666720016001825,0.0508,55.5,0.0271925
86,2000.0,9.666720016001825,0.0508,55.5,0.0271925
87,2000.0,9.666720016001825,0.0508,55.5,0.0271925
88,2000.0,9.666720016001825,0.0508,55.5,0.0271925
89,2000.0,9.666720016001825,0.0508,55.5,0.0271925
90,2000.0,9.666720016001825,0.0508,55.5,0.0271925
91,2000.0,9.666720016001825,0.0508,55.5,0.0271925
92,2000.0,9.666720016001825,0.0508,55.5,0.0271925
93,2000.0,9.666720016001825,0.0508,55.5,0.0271925
94,2000.0,9.666720016001825,0.0508,55.5,0.0271925
95,2000.0,9.666720016001825,0.0508,55.5,0.0271925
96,2000.0,9.666720016001825,0.0508,55.5,0.0271925
97,2000.0,9.666720016001825,0.0508,55.5,0.0271925
98,2000.0,9.666720016001825,0.0508,55.5,0.0271925
99,2000.0,9.666720016001825,0.0508,55.5,0.0271925
100,2000.0,9.666720016001825,0.0508,55.5,0.0271925
101,2000.0,9.666720016001825,0.0508,55.5,0.0271925
102,2000.0,9.666720016001825,0.0508,55.5,0.0271925
103,2000.0,9.666720016001825,0.0508,55.5,0.0271925
104,2000.0,9.666720016001825,0.0508,55.5,0.0271925
105,2000.0,9.666720016001825,0.0508,55.5,0.0271925
106,2000.0,9.666720016001825,0.0508,55.5,0.0271925
107,2000.0,9.666720016001825,0.0508,55.5,0.0271925
108,2000.0,9.666720016001825,0.0508,55.5,0.0271925
109,2000.0,9.666720016001825,0.0508,55.5,0.0271925
110,2000.0,9.666720016001825,0.0508,55.5,0.0271925
111,2000.0,9.666720016001825,0.0508,55.5,0.0271925
112,2000.0,9.666720016001825,0.0508,55.5,0.0271925
113,2000.0,9.666720016001825,0.0508,55.5,0.0271925
114,2000.0,9.666720016001825,0.0508,55.5,0.0271925
115,2000.0,9.666720016001825,0.0508,55.5,0.0271925
116,2000.0,9.666720016001825,0.0508,55.5,0.0271925
117,2000.0,9.666720016001825,0.0508,55.5,0.0271925
118,2000.0,9.666720016001825,0.0508,55.5,0.0271925
119,2000.0,9.666720016001825,0.0508,55.5,0.0271925
120,2000.0,9.666720016001825,0.0508,55.5,0.0271925
121,2000.0,9.666720016001825,0.0508,55.5,0.0271925
122,2000.0,9.666720016001825,0.0508,55.5,0.0271925
123,2000.0,9.666720016001825,0.0508,55.5,0.0271925
124,2000.0,9.666720016001825,0.0508,55.5,0.0271925
125,2000.0,9.666720016001825,0.0508,55.5,0.0271925
126,2000.0,9.666720016001825,0.0508,55.5,0.0271925
127,2000.0,9.666720016001825,0.0508,55.5,0.0271925
128,2000.0,9.666720016001825,0.0508,55.5,0.0271925
129,2000.0,9.666720016001825,0.0508,55.5,0.0271925
130,2000.0,9.666720016001825,0.0508,55.5,0.0271925
131,2000.0,9.666720016001825,0.0508,55.5,0.0271925
132,2000.0,9.666720016001825,0.0508,55.5,0.0271925
133,2000.0,9.666720016001825,0.0508,55.5,0.0271925
134,2000.0,9.666720016001825,0.0508,55.5,0.0271925
135,2000.0,9.666720016001825,0.0508,55.5,0.0271925
136,2000.0,9.666720016001825,0.0508,55.5,0.0271925
137,2000.0,9.666720016001825,0.0508,55.5,0.0271925
138,2000.0,9.666720016001825,0.0508,55.5,0.0271925
139,2000.0,9.666720016001825,0.0508,55.5,0.0271925
140,2000.0,9.666720016001825,0.0508,55.5,0.0271925
141,2000.0,9.666720016001825,0.0508,55.5,0.0271925
142,2000.0,9.666720016001825,0.0508,55.5,0.0271925
143,2000.0,9.666720016001825,0.0508,55.5,0.0271925
144,2000.0,9.666720016001825,0.0508,55.5,0.0271925
145,2000.0,9.666720016001825,0.0508,55.5,0.0271925
146,2000.0,9.666720016001825,0.0508,55.5,0.0271925
147,2000.0,9.666720016001825,0.0508,55.5,0.0271925
148,2000.0,9.666720016001825,0.0508,55.5,0.0271925
149,2000.0,9.666720016001825,0.0508,55.5,0.0271925
150,2000.0,9.666720016001825,0.0508,55.5,0.0271925
151,2000.0,9.666720016001825,0.0508,55.5,0.0271925
152,2000.0,9.666720016001825,0.0508,55.5,0.0271925
153,2000.0,9.666720016001825,0.0508,55.5,0.0271925
154,2000.0,9.666720016001825,0.0508,55.5,0.0271925
155,2000.0,9.666720016001825,0.0508,55.5,0.0271925
156,2000.0,9.666720016001825,0.0508,55.5,0.0271925
157,2000.0,9.666720016001825,0.0508,55.5,0.0271925
158,2000.0,9.666720016001825,0.0508,55.5,0.0271925
159,2000.0,9.666720016001825,0.0508,55.5,0.0271925
160,2000.0,9.666720016001825,0.0508,55.5,0.0271925
161,2000.0,9.666720016001825,0.0508,55.5,0.0271925
162,2000.0,9.666720016001825,0.0508,55.5,0.0271925
163,2000.0,9.666720016001825,0.0508,55.5,0.0271925
164,2000.0,9.666720016001825,0.0508,55.5,0.0271925
165,2000.0,9.666720016001825,0.0508,55.5,0.0271925
166,2000.0,9.666720016001825,0.0508,55.5,0.0271925
167,2000.0,9.666720016001825,0.0508,55.5,0.0271925
168,2000.0,9.666720016001825,0.0508,55.5,0.0271925
169,2000.0,9.666720016001825,0.0508,55.5,0.0271925
170,2000.0,9.666720016001825,0.0508,55.5,0.0271925
171,2000.0,9.666720016001825,0.0508,55.5,0.0271925
172,2000.0,9.666720016001825,0.0508,55.5,0.0271925
173,2000.0,9.666720016001825,0.0508,55.5,0.0271925
174,2000.0,9.666720016001825,0.0508,55.5,0.0271925
175,2000.0,9.666720016001825,0.0508,55.5,0.0271925
176,2000.0,9.666720016001825,0.0508,55.5,0.0271925
177,2000.0,9.666720016001825,0.0508,55.5,0.0271925
178,2000.0,9.666720016001825,0.0508,55.5,0.0271925
179,2000.0,9.666720016001825,0.0508,55.5,0.0271925
180,2000.0,9.666720016001825,0.0508,55.5,0.0271925
181,2000.0,9.666720016001825,0.0508,55.5,0.0271925
182,2000.0,9.666720016001825,0.0508,55.5,0.0271925
183,2000.0,9.666720016001825,0.0508,55.5,0.0271925
184,2000.0,9.666720016001825,0.0508,55.5,0.0271925
185,2000.0,9.666720016001825,0.0508,55.5,0.0271925
186,2000.0,9.666720016001825,0.0508,55.5,0.0271925
187,2000.0,9.666720016001825,0.0508,55.5,0.0271925
188,2000.0,9.666720016001825,0.0508,55.5,0.0271925
189,2000.0,9.666720016001825,0.0508,55.5,0.0271925
190,2000.0,9.666720016001825,0.0508,55.5,0.0271925
191,2000.0,9.666720016001825,0.0508,55.5,0.0271925
192,2000.0,9.666720016001825,0.0508,55.5,0.0271925
193,2000.0,9.666720016001825,0.0508,55.5,0.0271925
194,2000.0,9.666720016001825,0.0508,55.5,0.0271925
195,2000.0,9.666720016001825,0.0508,55.5,0.0271925
196,2000.0,9.666720016001825,0.0508,55.5,0.0271925
197,2000.0,9.666720016001825,0.0508,55.5,0.0271925
198,2000.0,9.666720016001825,0.0508,55.5,0.0271925
199,2000.0,9.666720016001825,0.0508,55.5,0.0271925
200,2000.0,9.666720016001825,0.0508,55.5,0.0271925
201,2000.0,9.666720016001825,0.0508,55.5,0.0271925
202,2000.0,9.666720016001825,0.0508,55.5,0.0271925
203,2000.0,9.666720016001825,0.0508,55.5,0.0271925
204,2000.0,9.666720016001825,0.0508,55.5,0.0271925
205,2000.0,9.666720016001825,0.0508,55.5,0.0271925
206,2000.0,9.666720016001825,0.0508,55.5,0.0271925
207,2000.0,9.666720016001825,0.0508,55.5,0.0271925
208,2000.0,9.666720016001825,0.0508,55.5,0.0271925
209,2000.0,9.666720016001825,0.0508,55.5,0.0271925
210,2000.0,9.666720016001825,0.0508,55.5,0.0271925
211,2000.0,9.666720016001825,0.0508,55.5,0.0271925
212,2000.0,9.666720016001825,0.0508,55.5,0.0271925
213,2000.0,9.666720016001825,0.0508,55.5,0.0271925
214,2000.0,9.666720016001825,0.0508,55.5,0.0271925
215,2000.0,9.666720016001825,0.0508,55.5,0.0271925
216,2000.0,9.666720016001825,0.0508,55.5,0.0271925
217,2000.0,9.666720016001825,0.0508,55.5,0.0271925
218,2000.0,9.666720016001825,0.0508,55.5,0.0271925
219,2000.0,9.666720016001825,0.0508,55.5,0.0271925
220,2000.0,9.666720016001825,0.0508,55.5,0.0271925
221,2000.0,9.666720016001825,0.0508,55.5,0.0271925
222,2000.0,9.666720016001825,0.0508,55.5,0.0271925
223,2000.0,9.666720016001825,0.0508,55.5,0.0271925
224,2000.0,9.666720016001825,0.0508,55.5,0.0271925
225,2000.0,9.666720016001825,0.0508,55.5,0.0271925
226,2000.0,9.666720016001825,0.0508,55.5,0.0271925
227,2000.0,9.666720016001825,0.0508,55.5,0.0271925
228,2000.0,9.666720016001825,0.0508,55.5,0.0271925
229,2000.0,9.666720016001825,0.0508,55.5,0.0271925
230,2000.0,9.666720016001825,0.0508,55.5,0.0271925
231,2000.0,9.666720016001825,0.0508,55.5,0.0271925
232,2000.0,9.666720016001825,0.0508,55.5,0.0271925
233,2000.0,9.666720016001825,0.0508,55.5,0.0271925
234,2000.0,9.666720016001825,0.0508,55.5,0.0271925
235,2000.0,9.666720016001825,0.0508,55.5,0.0271925
236,2000.0,9.666720016001825,0.0508,55.5,0.0271925
237,2000.0,9.666720016001825,0.0508,55.5,0.0271925
238,2000.0,9.666720016001825,0.0508,55.5,0.0271925
239,2000.0,9.666720016001825,0.0508,55.5,0.0271925
240,2000.0,9.666720016001825,0.0508,55.5,0.0271925
241,2000.0,9.666720016001825,0.0508,55.5,0.0271925
242,2000.0,9.666720016001825,0.0508,55.5,0.0271925
243,2000.0,9.666720016001825,0.0508,55.5,0.0271925
244,2000.0,9.666720016001825,0.0508,55.5,0.0271925
245,2000.0,9.666720016001825,0.0508,55.5,0.0271925
246,2000.0,9.666720016001825,0.0508,55.5,0.0271925
247,2000.0,9.666720016001825,0.0508,55.5,0.0271925
248,2000.0,9.666720016001825,0.0508,55.5,0.0271925
249,2000.0,9.666720016001825,0.0508,55.5,0.0271925
250,2000.0,9.666720016001825,0.0508,55.5,0.0271925
251,2000.0,9.666720016001825,0.0508,55.5,0.0271925
252,2000.0,9.666720016001825,0.0508,55.5,0.0271925
253,2000.0,9.666720016001825,0.0508,55.5,0.0271925
254,2000.0,9.666720016001825,0.0508,55.5,0.0271925
255,2000.0,9.666720016001825,0.0508,55.5,0.0271925
256,2000.0,9.666720016001825,0.0508,55.5,0.0271925
257,2000.0,9.666720016001825,0.0508,55.5,0.0271925
258,2000.0,9.666720016001825,0.0508,55.5,0.0271925
259,2000.0,9.666720016001825,0.0508,55.5,0.0271925
260,2000.0,9.666720016001825,0.0508,55.5,0.0271925
261,2000.0,9.666720016001825,0.0508,55.5,0.0271925
262,2000.0,9.666720016001825,0.0508,55.5,0.0271925
263,2000.0,9.666720016001825,0.0508,55.5,0.0271925
264,2000.0,9.666720016001825,0.0508,55.5,0.0271925
265,2000.0,9.666720016001825,0.0508,55.5,0.0271925
266,2000.0,9.666720016001825,0.0508,55.5,0.0271925
267,2000.0,9.666720016001825,0.0508,55.5,0.0271925
268,2000.0,9.666720016001825,0.0508,55.5,0.0271925
269,2000.0,9.666720016001825,0.0508,55.5,0.0271925
270,2000.0,9.666720016001825,0.0508,55.5,0.0271925
271,2000.0,9.666720016001825,0.0508,55.5,0.0271925
272,2000.0,9.666720016001825,0.0508,55.5,0.0271925
273,2000.0,9.666720016001825,0.0508,55.5,0.0271925
274,2000.0,9.666720016001825,0.0508,55.5,0.0271925
275,2000.0,9.666720016001825,0.0508,55.5,0.0271925
276,2000.0,9.666720016001825,0.0508,55.5,0.0271925
277,2000.0,9.666720016001825,0.0508,55.5,0.0271925
278,2000.0,9.666720016001825,0.0508,55.5,0.0271925
279,2000.0,9.666720016001825,0.0508,55.5,0.0271925
280,2000.0,9.666720016001825,0.0508,55.5,0.0271925
281,2000.0,9.666720016001825,0.0508,55.5,0.0271925
282,2000.0,9.666720016001825,0.0508,55.5,0.0271925
283,2000.0,9.666720016001825,0.0508,55.5,0.0271925
284,2000.0,9.666720016001825,0.0508,55.5,0.0271925
285,2000.0,9.666720016001825,0.0508,55.5,0.0271925
286,2000.0,9.666720016001825,0.0508,55.5,0.0271925
287,2000.0,9.666720016001825,0.0508,55.5,0.0271925
288,2000.0,9.666720016001825,0.0508,55.5,0.0271925
289,2000.0,9.666720016001825,0.0508,55.5,0.0271925
290,2000.0,9.666720016001825,0.0508,55.5,0.0271925
291,2000.0,9.666720016001825,0.0508,55.5,0.0271925
292,2000.0,9.666720016001825,0.0508,55.5,0.0271925
293,2000.0,9.666720016001825,0.0508,55.5,0.0271925
294,2000.0,9.666720016001825,0.0508,55.5,0.0271925
295,2000.0,9.666720016001825,0.0508,55.5,0.0271925
296,2000.0,9.666720016001825,0.0508,55.5,0.0271925
297,2000.0,9.666720016001825,0.0508,55.5,0.0271925
298,2000.0,9.666720016001825,0.0508,55.5,0.0271925
299,2000.0,9.666720016001825,0.0508,55.5,0.0271925
300,2000.0,9.666720016001825,0.0508,55.5,0.0271925
301,2000.0,9.666720016001825,0.0508,55.5,0.0271925
302,2000.0,9.666720016001825,0.0508,55.5,0.0271925
303,2000.0,9.666720016001825,0.0508,55.5,0.0271925
304,2000.0,9.666720016001825,0.0508,55.5,0.0271925
305,2000.0,9.666720016001825,0.0508,55.5,0.0271925
306,2000.0,9.666720016001825,0.0508,55.5,0.0271925
307,2000.0,9.666720016001825,0.0508,55.5,0.0271925
308,2000.0,9.666720016001825,0.0508,55.5,0.0271925
309,2000.0,9.666720016001825,0.0508,55.5,0.0271925
310,2000.0,9.666720016001825,0.0508,55.5,0.0271925
311,2000.0,9.666720016001825,0.0508,55.5,0.0271925
312,2000.0,9.666720016001825,0.0508,55.5,0.0271925
313,2000.0,9.666720016001825,0.0508,55.5,0.0271925
314,2000.0,9.666720016001825,0.0508,55.5,0.0271925
315,2000.0,9.666720016001825,0.0508,55.5,0.0271925
316,2000.0,9.666720016001825,0.0508,55.5,0.0271925
317,2000.0,9.666720016001825,0.0508,55.5,0.0271925
318,2000.0,9.666720016001825,0.0508,55.5,0.0271925
319,2000.0,9.666720016001825,0.0508,55.5,0.0271925
320,2000.0,9.666720016001825,0.0508,55.5,0.0271925
321,2000.0,9.666720016001825,0.0508,55.5,0.0271925
322,2000.0,9.666720016001825,0.0508,55.5,0.0271925
323,2000.0,9.666720016001825,0.0508,55.5,0.0271925
324,2000.0,9.666720016001825,0.0508,55.5,0.0271925
325,2000.0,9.666720016001825,0.0508,55.5,0.0271925
326,2000.0,9.666720016001825,0.0508,55.5,0.0271925
327,2000.0,9.666720016001825,0.0508,55.5,0.0271925
328,2000.0,9.666720016001825,0.0508,55.5,0.0271925
329,2000.0,9.666720016001825,0.0508,55.5,0.0271925
330,2000.0,9.666720016001825,0.0508,55.5,0.0271925
331,2000.0,9.666720016001825,0.0508,55.5,0.0271925
332,2000.0,9.666720016001825,0.0508,55.5,0.0271925
333,2000.0,9.666720016001825,0.0508,55.5,0.0271925
334,2000.0,9.666720016001825,0.0508,55.5,0.0271925
335,2000.0,9.666720016001825,0.0508,55.5,0.0271925
336,2000.0,9.666720016001825,0.0508,55.5,0.0271925
337,2000.0,9.666720016001825,0.0508,55.5,0.0271925
338,2000.0,9.666720016001825,0.0508,55.5,0.0271925
339,2000.0,9.666720016001825,0.0508,55.5,0.0271925
340,2000.0,9.666720016001825,0.0508,55.5,0.0271925
341,2000.0,9.666720016001825,0.0508,55.5,0.0271925
342,2000.0,9.666720016001825,0.0508,55.5,0.0271925
343,2000.0,9.666720016001825,0.0508,55.5,0.0271925
344,2000.0,9.666720016001825,0.0508,55.5,0.0271925
345,2000.0,9.666720016001825,0.0508,55.5,0.0271925
346,2000.0,9.666720016001825,0.0508,55.5,0.0271925
347,2000.0,9.666720016001825,0.0508,55.5,0.0271925
348,2000.0,9.666720016001825,0.0508,55.5,0.0271925
349,2000.0,9.666720016001825,0.0508,55.5,0.0271925
350,2000.0,9.666720016001825,0.0508,55.5,0.0271925
351,2000.0,9.666720016001825,0.0508,55.5,0.0271925
352,2000.0,9.666720016001825,0.0508,55.5,0.0271925
353,2000.0,9.666720016001825,0.0508,55.5,0.0271925
354,2000.0,9.666720016001825,0.0508,55.5,0.0271925
355,2000.0,9.666720016001825,0.0508,55.5,0.0271925
356,2000.0,9.666720016001825,0.0508,55.5,0.0271925
357,2000.0,9.666720016001825,0.0508,55.5,0.0271925
358,2000.0,9.666720016001825,0.0508,55.5,0.0271925
359,2000.0,9.666720016001825,0.0508,55.5,0.0271925
360,2000.0,9.666720016001825,0.0508,55.5,0.0271925
361,2000.0,9.666720016001825,0.0508,55.5,0.0271925
362,2000.0,9.666720016001825,0.0508,55.5,0.0271925
363,2000.0,9.666720016001825,0.0508,55.5,0.0271925
364,2000.0,9.666720016001825,0.0508,55.5,0.0271925
365,2000.0,9.666720016001825,0.0508,55.5,0.0271925
366,2000.0,9.666720016001825,0.0508,55.5,0.0271925
367,2000.0,9.666720016001825,0.0508,55.5,0.0271925
368,2000.0,9.666720016001825,0.0508,55.5,0.0271925
369,2000.0,9.666720016001825,0.0508,55.5,0.0271925
370,2000.0,9.666720016001825,0.0508,55.5,0.0271925
371,2000.0,9.666720016001825,0.0508,55.5,0.0271925
372,2000.0,9.666720016001825,0.0508,55.5,0.0271925
373,2000.0,9.666720016001825,0.0508,55.5,0.0271925
374,2000.0,9.666720016001825,0.0508,55.5,0.0271925
375,2000.0,9.666720016001825,0.0508,55.5,0.0271925
376,2000.0,9.666720016001825,0.0508,55.5,0.0271925
377,2000.0,9.666720016001825,0.0508,55.5,0.0271925
378,2000.0,9.666720016001825,0.0508,55.5,0.0271925
379,2000.0,9.666720016001825,0.0508,55.5,0.0271925
380,2000.0,9.666720016001825,0.0508,55.5,0.0271925
381,2000.0,9.666720016001825,0.0508,55.5,0.0271925
382,2000.0,9.666720016001825,0.0508,55.5,0.0271925
383,2000.0,9.666720016001825,0.0508,55.5,0.0271925
384,2000.0,9.666720016001825,0.0508,55.5,0.0271925
385,2000.0,9.666720016001825,0.0508,55.5,0.0271925
386,2000.0,9.666720016001825,0.0508,55.5,0.0271925
387,2000.0,9.666720016001825,0.0508,55.5,0.0271925
388,2000.0,9.666720016001825,0.0508,55.5,0.0271925
389,2000.0,9.666720016001825,0.0508,55.5,0.0271925
390,2000.0,9.666720016001825,0.0508,55.5,0.0271925
391,2000.0,9.666720016001825,0.0508,55.5,0.0271925
392,2000.0,9.666720016001825,0.0508,55.5,0.0271925
393,2000.0,9.666720016001825,0.0508,55.5,0.0271925
394,2000.0,9.666720016001825,0.0508,55.5,0.0271925
395,2000.0,9.666720016001825,0.0508,55.5,0.0271925
396,2000.0,9.666720016001825,0.0508,55.5,0.0271925
397,2000.0,9.666720016001825,0.0508,55.5,0.0271925
398,2000.0,9.666720016001825,0.0508,55.5,0.0271925
399,2000.0,9.666720016001825,0.0508,55.5,0.0271925
400,2000.0,9.666720016001825,0.0508,55.5,0.0271925
401,2000.0,9.666720016001825,0.0508,55.5,0.0271925
402,2000.0,9.666720016001825,0.0508,55.5,0.0271925
403,2000.0,9.666720016001825,0.0508,55.5,0.0271925
404,2000.0,9.666720016001825,0.0508,55.5,0.0271925
405,2000.0,9.666720016001825,0.0508,55.5,0.0271925
406,2000.0,9.666720016001825,0.0508,55.5,0.0271925
407,2000.0,9.666720016001825,0.0508,55.5,0.0271925
408,2000.0,9.666720016001825,0.0508,55.5,0.0271925
409,2000.0,9.666720016001825,0.0508,55.5,0.0271925
410,2000.0,9.666720016001825,0.0508,55.5,0.0271925
411,2000.0,9.666720016001825,0.0508,55.5,0.0271925
412,2000.0,9.666720016001825,0.0508,55.5,0.0271925
413,2000.0,9.666720016001825,0.0508,55.5,0.0271925
414,2000.0,9.666720016001825,0.0508,55.5,0.0271925
415,2000.0,9.666720016001825,0.0508,55.5,0.0271925
416,2000.0,9.666720016001825,0.0508,55.5,0.0271925
417,2000.0,9.666720016001825,0.0508,55.5,0.0271925
418,2000.0,9.666720016001825,0.0508,55.5,0.0271925
419,2000.0,9.666720016001825,0.0508,55.5,0.0271925
420,2000.0,9.666720016001825,0.0508,55.5,0.0271925
421,2000.0,9.666720016001825,0.0508,55.5,0.0271925
422,2000.0,9.666720016001825,0.0508,55.5,0.0271925
423,2000.0,9.666720016001825,0.0508,55.5,0.0271925
424,2000.0,9.666720016001825,0.0508,55.5,0.0271925
425,2000.0,9.666720016001825,0.0508,55.5,0.0271925
426,2000.0,9.666720016001825,0.0508,55.5,0.0271925
427,2000.0,9.666720016001825,0.0508,55.5,0.0271925
428,2000.0,9.666720016001825,0.0508,55.5,0.0271925
429,2000.0,9.666720016001825,0.0508,55.5,0.0271925
430,2000.0,9.666720016001825,0.0508,55.5,0.0271925
431,2000.0,9.666720016001825,0.0508,55.5,0.0271925
432,2000.0,9.666720016001825,0.0508,55.5,0.0271925
433,2000.0,9.666720016001825,0.0508,55.5,0.0271925
434,2000.0,9.666720016001825,0.0508,55.5,0.0271925
435,2000.0,9.666720016001825,0.0508,55.5,0.0271925
436,2000.0,9.666720016001825,0.0508,55.5,0.0271925
437,2000.0,9.666720016001825,0.0508,55.5,0.0271925
438,2000.0,9.666720016001825,0.0508,55.5,0.0271925
439,2000.0,9.666720016001825,0.0508,55.5,0.0271925
440,2000.0,9.666720016001825,0.0508,55.5,0.0271925
441,2000.0,9.666720016001825,0.0508,55.5,0.0271925
442,2000.0,9.666720016001825,0.0508,55.5,0.0271925
443,2000.0,9.666720016001825,0.0508,55.5,0.0271925
444,2000.0,9.666720016001825,0.0508,55.5,0.0271925
445,2000.0,9.666720016001825,0.0508,55.5,0.0271925
446,2000.0,9.666720016001825,0.0508,55.5,0.0271925
447,2000.0,9.666720016001825,0.0508,55.5,0.0271925
448,2000.0,9.666720016001825,0.0508,55.5,0.0271925
449,2000.0,9.666720016001825,0.0508,55.5,0.0271925
450,2000.0,9.666720016001825,0.0508,55.5,0.0271925
451,2000.0,9.666720016001825,0.0508,55.5,0.0271925
452,2000.0,9.666720016001825,0.0508,55.5,0.0271925
453,2000.0,9.666720016001825,0.0508,55.5,0.0271925
454,2000.0,9.666720016001825,0.0508,55.5,0.0271925
455,2000.0,9.666720016001825,0.0508,55.5,0.0271925
456,2000.0,9.666720016001825,0.0508,55.5,0.0271925
457,2000.0,9.666720016001825,0.0508,55.5,0.0271925
458,2000.0,9.666720016001825,0.0508,55.5,0.0271925
459,2000.0,9.666720016001825,0.0508,55.5,0.0271925
460,2000.0,9.666720016001825,0.0508,55.5,0.0271925
461,2000.0,9.666720016001825,0.0508,55.5,0.0271925
462,2000.0,9.666720016001825,0.0508,55.5,0.0271925
