,Cylinders,Displacement,Horse_power,Weight,Acceleration(prediction),Model_year,Origin
41,6.0,401.38128093246456,97.0,2984.0,14.5,75.0,1.0
42,8.0,284.4997669786887,150.0,3777.0,12.5,73.0,1.0
43,4.0,120.69486701465019,60.0,1834.0,19.0,71.0,2.0
44,4.0,110.44013232843464,100.0,2615.0,14.8,81.0,3.0
45,4.0,62.528424402230854,67.0,1950.0,19.0,74.0,3.0
46,8.0,319.9674977820274,198.0,4341.0,10.0,70.0,1.0
47,8.0,440.92783080550555,165.0,4274.0,12.0,72.0,1.0
48,6.0,268.7795725602111,100.0,2634.0,13.0,71.0,1.0
49,8.0,389.1851368325939,145.0,4055.0,12.0,76.0,1.0
50,6.0,142.45750234152152,90.0,3265.0,18.2,79.0,1.0
51,4.0,128.6321716452179,95.0,2560.0,14.2,78.0,3.0
52,6.0,62.528424402230854,81.0,3012.0,17.6,76.0,1.0
53,8.0,98.0213207928474,139.0,3205.0,11.2,78.0,1.0
54,8.0,416.4083851307795,129.0,3169.0,12.0,75.0,1.0
55,8.0,232.23667545979646,150.0,4190.0,13.0,76.0,1.0
56,8.0,205.71134053097006,170.0,4668.0,11.5,75.0,1.0
57,6.0,197.49258427544171,100.0,2901.0,16.0,74.0,1.0
58,4.0,103.54031588208102,75.0,2230.0,14.5,78.0,1.0
59,4.0,143.44078152729676,88.0,2740.0,16.0,77.0,1.0
60,8.0,452.60912158396513,180.0,4955.0,11.5,71.0,1.0
61,8.0,279.35949863741,150.0,3433.0,12.0,70.0,1.0
62,8.0,403.886183397799,150.0,3761.0,9.5,70.0,1.0
63,6.0,160.80239255952677,105.0,3353.0,14.5,76.0,1.0
64,4.0,62.528424402230854,65.0,1836.0,21.0,74.0,3.0
65,4.0,64.2425203284946,88.0,2130.0,14.5,70.0,3.0
66,8.0,283.3329628896013,150.0,3892.0,12.5,72.0,1.0
67,4.0,76.38659531643015,70.0,1990.0,17.0,76.0,3.0
68,6.0,228.15923977291357,100.0,3288.0,15.5,71.0,1.0
69,6.0,253.97029125836886,72.0,3432.0,21.0,75.0,1.0
70,8.0,174.8497326225375,90.0,3420.0,22.2,79.0,1.0
71,4.0,105.49927023529823,89.0,2755.0,15.8,77.0,1.0
72,4.0,62.528424402230854,65.0,2110.0,19.2,80.0,3.0
73,8.0,282.94019480348027,193.0,4732.0,18.5,70.0,1.0
74,4.0,111.05942916225607,78.0,2190.0,14.1,77.0,2.0
75,8.0,249.0577466431038,150.0,4135.0,13.5,72.0,1.0
76,4.0,433.4206703438989,112.0,2933.0,14.5,72.0,2.0
77,8.0,97.65430995439904,150.0,4498.0,14.5,75.0,1.0
78,4.0,110.31786378654527,52.0,2035.0,22.2,76.0,1.0
79,4.0,432.64910530028374,96.0,2300.0,15.5,77.0,1.0
80,8.0,315.7998463046144,130.0,3840.0,15.4,79.0,1.0
81,4.0,142.06401002595322,75.0,2246.0,14.0,74.0,2.0
82,8.0,335.6640386309077,150.0,3755.0,14.0,76.0,1.0
83,4.0,162.84180833781784,90.0,2735.0,18.0,82.0,1.0
84,8.0,341.26688234237474,225.0,3086.0,10.0,70.0,1.0
85,4.0,400.01113144307527,70.0,2245.0,16.9,82.0,3.0
86,4.0,62.528424402230854,78.0,2188.0,15.8,80.0,2.0
87,5.0,274.9499011003078,103.0,2830.0,15.9,78.0,2.0
88,4.0,105.96237369200024,75.0,2205.0,14.5,82.0,3.0
89,8.0,308.4498652565931,175.0,4385.0,12.0,72.0,1.0
90,4.0,114.05745985824386,97.0,2545.0,17.0,75.0,3.0
91,8.0,411.90836557528996,150.0,4457.0,13.5,74.0,1.0
92,6.0,290.61493263594446,98.0,3525.0,19.0,77.0,1.0
93,6.0,215.22071886705743,78.0,3574.0,21.0,76.0,1.0
94,8.0,425.67665489316073,170.0,4654.0,13.0,73.0,1.0
95,4.0,123.8235755437335,72.0,2290.0,17.0,80.0,3.0
96,8.0,327.3583482605826,145.0,4140.0,13.7,77.0,1.0
97,8.0,350.1909851293517,180.0,4220.0,11.1,77.0,1.0
98,6.0,105.29460761223116,110.0,3520.0,16.4,77.0,1.0
99,4.0,162.78356336605557,97.0,2300.0,14.7,78.0,3.0
100,3.0,121.74436391524094,97.0,2330.0,13.5,72.0,3.0
101,6.0,103.63325541424794,122.0,2807.0,13.5,73.0,3.0
102,8.0,425.68784437542456,105.0,3725.0,19.0,81.0,1.0
103,8.0,298.9141439466729,137.0,4042.0,14.5,73.0,1.0
104,4.0,173.39099696785962,86.0,2220.0,14.0,71.0,1.0
105,8.0,216.0463492882413,230.0,4278.0,9.5,73.0,1.0
106,6.0,270.3206856063505,100.0,2945.0,16.0,73.0,1.0
107,6.0,277.667973714225,88.0,3139.0,14.5,71.0,1.0
108,4.0,307.88114144735675,80.0,3230.0,20.4,81.0,2.0
109,8.0,347.2579731608356,210.0,4382.0,13.5,70.0,1.0
110,6.0,62.528424402230854,90.0,3085.0,17.6,76.0,1.0
111,8.0,333.8853041594362,165.0,4209.0,12.0,71.0,1.0
112,4.0,79.9641155110779,67.0,1850.0,13.8,80.0,3.0
113,8.0,319.35238873737137,165.0,3693.0,11.5,70.0,1.0
114,4.0,168.44870939346424,84.0,2525.0,16.0,82.0,1.0
115,6.0,368.96252997314525,105.0,3459.0,16.0,75.0,1.0
116,8.0,178.66164833338348,140.0,4141.0,14.0,74.0,1.0
117,8.0,446.14627876984315,145.0,3988.0,13.0,73.0,1.0
118,4.0,84.064696780377,76.0,2144.0,14.7,80.0,2.0
119,8.0,323.8811248798715,110.0,4060.0,19.0,77.0,1.0
120,4.0,369.7213651508855,67.0,3250.0,21.8,80.0,2.0
121,8.0,409.12491117148215,140.0,4080.0,13.7,78.0,1.0
122,8.0,445.369740756584,180.0,3664.0,11.0,73.0,1.0
123,8.0,451.3757844851486,139.0,3570.0,12.8,78.0,1.0
124,4.0,62.528424402230854,65.0,1773.0,19.0,71.0,3.0
125,8.0,443.64009057838786,125.0,3900.0,17.4,79.0,1.0
126,6.0,117.54409409772525,105.0,3613.0,16.5,74.0,1.0
127,4.0,140.76001589077555,74.0,2190.0,14.2,81.0,2.0
128,4.0,152.83905284737452,46.0,1835.0,20.5,70.0,2.0
129,4.0,120.14979064160813,90.0,3003.0,20.1,80.0,1.0
130,4.0,132.7252782574554,95.0,2694.0,15.0,75.0,2.0
131,4.0,140.9330950980945,75.0,2265.0,15.2,80.0,3.0
132,4.0,378.2531272744606,85.0,2310.0,18.5,73.0,1.0
133,8.0,168.79045017019416,129.0,3725.0,13.4,79.0,1.0
134,4.0,75.94902890435071,63.0,2215.0,14.9,81.0,1.0
135,6.0,220.30482890853895,110.0,3645.0,16.2,76.0,1.0
136,8.0,417.4668171307584,175.0,4100.0,13.0,73.0,1.0
137,6.0,257.1753734140085,105.0,3535.0,19.2,78.0,1.0
138,6.0,116.29061296008196,115.0,3245.0,15.4,79.0,1.0
139,6.0,426.3746961901744,105.0,3425.0,16.9,77.0,1.0
140,4.0,96.38843152817795,58.0,1755.0,16.9,81.0,3.0
141,4.0,84.86239275294032,70.0,2150.0,14.9,79.0,1.0
142,4.0,176.32684001092932,60.0,2164.0,22.1,76.0,1.0
143,4.0,115.68557425839843,70.0,2120.0,15.5,80.0,1.0
144,4.0,342.60064064975757,67.0,1965.0,15.7,82.0,3.0
145,4.0,71.79457890831418,70.0,1945.0,16.8,77.0,3.0
146,4.0,115.69191201452448,88.0,3270.0,21.9,76.0,2.0
147,4.0,62.528424402230854,88.0,2130.0,14.5,71.0,3.0
148,8.0,450.63258427746257,175.0,3821.0,11.0,73.0,1.0
149,4.0,140.80046518746758,90.0,2950.0,17.3,82.0,1.0
150,8.0,453.0612079442727,208.0,4633.0,11.0,72.0,1.0
151,6.0,294.19792247526766,110.0,3360.0,16.6,79.0,1.0
152,6.0,360.51942953952334,120.0,2930.0,13.8,81.0,3.0
153,4.0,76.45205472802928,110.0,2600.0,12.8,77.0,2.0
154,4.0,188.3956239403668,68.0,2135.0,16.6,78.0,3.0
155,4.0,302.36768331008966,62.0,1845.0,15.3,80.0,2.0
156,4.0,62.528424402230854,87.0,2672.0,17.5,70.0,2.0
157,8.0,450.48171508843933,160.0,3609.0,8.0,70.0,1.0
158,4.0,100.48829613014706,95.0,2372.0,15.0,70.0,3.0
159,4.0,62.528424402230854,95.0,2228.0,14.0,71.0,3.0
160,8.0,196.7215650449989,120.0,3962.0,13.9,76.0,1.0
161,4.0,137.71100845831742,83.0,2639.0,17.0,75.0,1.0
162,4.0,74.79104440479188,62.0,2050.0,17.3,81.0,3.0
163,4.0,62.528424402230854,48.0,2085.0,21.7,80.0,2.0
164,4.0,62.528424402230854,48.0,1985.0,21.5,78.0,2.0
165,4.0,440.92783080550555,67.0,2145.0,18.0,80.0,3.0
166,6.0,68.27527142873527,95.0,2904.0,16.0,73.0,1.0
167,6.0,372.23724538706165,100.0,3430.0,17.2,78.0,1.0
168,4.0,122.76684179253628,97.0,2489.0,15.0,74.0,3.0
169,4.0,180.06361155373028,68.0,2025.0,18.2,82.0,3.0
170,8.0,141.2867686902966,180.0,4380.0,12.1,76.0,1.0
171,6.0,278.43199317124845,120.0,3820.0,16.7,76.0,2.0
172,8.0,141.64605647119788,130.0,3870.0,15.0,76.0,1.0
173,4.0,96.45185973383525,92.0,2434.0,15.0,80.0,3.0
174,6.0,182.83038915765232,88.0,3060.0,17.1,81.0,1.0
175,4.0,386.10705739765615,60.0,1760.0,16.1,81.0,3.0
176,8.0,321.96961628310083,150.0,4096.0,13.0,71.0,1.0
177,4.0,62.528424402230854,60.0,1968.0,18.8,80.0,3.0
178,4.0,144.7891921682269,72.0,2408.0,19.0,71.0,1.0
179,6.0,436.9836257145066,100.0,2789.0,15.0,73.0,1.0
180,4.0,155.38462887399476,52.0,1649.0,16.5,74.0,3.0
181,4.0,157.75971005051127,84.0,2295.0,11.6,82.0,1.0
182,6.0,320.3370040045746,110.0,2945.0,16.4,82.0,1.0
183,4.0,272.82177251833684,105.0,2745.0,16.7,78.0,1.0
184,4.0,206.75554088645575,79.0,2625.0,18.6,82.0,1.0
185,8.0,381.1931143911661,149.0,4335.0,14.5,77.0,1.0
186,4.0,99.58114698137989,88.0,2957.0,17.0,75.0,2.0
187,4.0,89.91972433665369,90.0,2678.0,16.5,80.0,1.0
188,6.0,347.74764966849887,76.0,3160.0,19.6,81.0,2.0
189,4.0,100.91180712333971,75.0,2542.0,17.5,80.0,3.0
190,8.0,221.1240122276177,150.0,3436.0,11.0,70.0,1.0
191,5.0,86.70041194275446,77.0,3530.0,20.1,79.0,2.0
192,6.0,62.528424402230854,125.0,3140.0,13.6,78.0,2.0
193,8.0,329.01520457617585,225.0,4425.0,10.0,70.0,1.0
194,4.0,200.23213772951289,92.0,2865.0,16.4,82.0,1.0
195,6.0,176.7983346285979,90.0,2648.0,15.0,70.0,1.0
196,8.0,295.9561354058705,140.0,3449.0,10.5,70.0,1.0
197,4.0,127.01818603513844,53.0,1795.0,17.4,76.0,3.0
198,6.0,62.528424402230854,85.0,3015.0,17.0,82.0,1.0
199,4.0,136.56572442309567,70.0,1937.0,14.0,75.0,2.0
200,4.0,325.9457683855752,68.0,1970.0,17.6,82.0,3.0
201,3.0,400.3755555350875,90.0,2124.0,13.5,73.0,3.0
202,4.0,62.528424402230854,70.0,2070.0,18.6,78.0,3.0
203,6.0,246.6925967973508,97.0,2774.0,15.5,70.0,1.0
204,4.0,107.02295969542709,90.0,2430.0,14.5,70.0,2.0
205,4.0,62.528424402230854,69.0,1613.0,18.0,71.0,3.0
206,6.0,100.65449620573662,105.0,3380.0,15.8,78.0,1.0
207,4.0,124.66046933381534,90.0,2556.0,13.2,79.0,1.0
208,6.0,99.25886613109896,110.0,3039.0,15.0,75.0,1.0
209,4.0,124.5261101175628,65.0,1975.0,15.2,79.0,3.0
210,8.0,356.18625462594184,150.0,3940.0,13.2,76.0,1.0
211,4.0,98.23547594738132,63.0,2051.0,17.0,77.0,1.0
212,6.0,160.5245542503657,85.0,2990.0,18.2,79.0,1.0
213,4.0,130.25840222417992,110.0,2660.0,14.0,73.0,2.0
214,6.0,339.6122980956322,85.0,2965.0,15.8,78.0,1.0
215,6.0,293.5022769357654,120.0,3410.0,15.1,78.0,1.0
216,4.0,342.4922662250792,88.0,2870.0,18.1,80.0,1.0
217,4.0,126.5600467506723,96.0,2665.0,13.9,82.0,3.0
218,8.0,391.90924665801833,215.0,4312.0,8.5,70.0,1.0
219,4.0,144.252495491929,75.0,2210.0,14.4,81.0,3.0
220,8.0,395.5456342131459,150.0,3940.0,13.0,79.0,1.0
221,4.0,228.97196945988506,92.0,2585.0,14.5,82.0,1.0
222,8.0,250.20516025749464,150.0,4237.0,14.5,73.0,1.0
223,4.0,404.74711222895286,86.0,2226.0,16.5,72.0,1.0
224,8.0,415.90182531130927,225.0,4951.0,11.0,73.0,1.0
225,4.0,156.6119215465219,98.0,2945.0,14.5,75.0,2.0
226,8.0,105.77076594730218,138.0,3955.0,13.2,79.0,1.0
227,4.0,62.528424402230854,76.0,2065.0,14.5,71.0,2.0
228,4.0,424.1971219052234,85.0,2575.0,16.2,82.0,1.0
229,4.0,177.91215952724863,71.0,1825.0,12.2,76.0,2.0
230,8.0,362.5004379524066,170.0,3563.0,10.0,70.0,1.0
231,4.0,158.6018845944435,71.0,1925.0,14.0,79.0,2.0
232,6.0,424.6681747317684,95.0,3785.0,19.0,75.0,1.0
233,4.0,88.59407025505068,80.0,2451.0,16.5,74.0,1.0
234,6.0,419.1110347544444,97.0,2815.0,14.5,77.0,3.0
235,8.0,368.7069477000092,220.0,4354.0,9.0,70.0,1.0
236,4.0,62.528424402230854,90.0,2123.0,14.0,71.0,2.0
237,4.0,163.04280703390143,78.0,1940.0,14.5,77.0,2.0
238,8.0,367.5702646068323,152.0,4215.0,12.8,76.0,1.0
239,4.0,134.36905689605675,79.0,2255.0,17.7,76.0,1.0
240,4.0,72.01530897883215,63.0,2125.0,14.7,82.0,1.0
241,8.0,306.80655825566606,153.0,4129.0,13.0,72.0,1.0
242,4.0,144.04928153374493,86.0,2395.0,16.0,72.0,1.0
243,8.0,364.97051952929223,135.0,3830.0,15.2,79.0,1.0
244,6.0,266.85562367333756,110.0,2725.0,12.6,81.0,1.0
245,8.0,226.65997499939112,150.0,3672.0,11.5,72.0,1.0
246,4.0,205.47615693628418,65.0,2380.0,20.7,81.0,1.0
247,6.0,293.18879797616603,110.0,2962.0,13.5,71.0,1.0
248,4.0,62.528424402230854,65.0,2110.0,17.9,80.0,3.0
249,6.0,247.56496090642915,72.0,3158.0,19.5,75.0,1.0
250,4.0,432.8514293246115,91.0,2582.0,14.0,73.0,2.0
251,8.0,88.14529085267547,142.0,4054.0,14.3,79.0,1.0
252,4.0,165.12785305291595,84.0,2385.0,12.9,81.0,1.0
253,4.0,128.1786575427375,92.0,2572.0,14.9,76.0,1.0
254,6.0,440.92783080550555,100.0,3651.0,17.7,76.0,1.0
255,6.0,273.2655048393112,100.0,3329.0,15.5,71.0,1.0
256,8.0,446.8593328793712,150.0,3672.0,11.5,73.0,1.0
257,4.0,79.32614553474826,66.0,1800.0,14.4,78.0,1.0
258,6.0,89.6607300112117,116.0,2900.0,12.6,81.0,3.0
259,6.0,80.90412125258207,110.0,3730.0,19.0,75.0,1.0
260,4.0,176.25294009340823,75.0,2158.0,15.5,73.0,2.0
261,3.0,62.528424402230854,100.0,2420.0,12.5,80.0,3.0
262,4.0,325.0804750558444,97.0,2405.0,14.9,78.0,3.0
263,4.0,310.95035340468735,67.0,2065.0,17.8,81.0,3.0
264,4.0,452.89942628499307,78.0,2592.0,18.5,75.0,1.0
265,5.0,453.6595220533526,67.0,2950.0,19.9,80.0,2.0
266,6.0,142.7312019599952,90.0,3381.0,18.7,80.0,1.0
267,8.0,417.18767886295086,150.0,4997.0,14.0,73.0,1.0
268,6.0,240.1234011467754,110.0,3620.0,18.7,78.0,1.0
269,4.0,103.0746807236458,67.0,1965.0,15.0,82.0,3.0
270,4.0,197.06787223707025,88.0,2640.0,18.6,82.0,1.0
271,8.0,401.02371942214415,190.0,4422.0,12.5,72.0,1.0
272,8.0,429.80552230782376,180.0,4499.0,12.5,73.0,1.0
273,4.0,230.9278095602869,52.0,1985.0,19.4,78.0,3.0
